feature_number,log2_sizing
6954,-0.33477036477475985
6955,-1.2422164045057815
6956,-2.2609910144532788
6957,-3.3960074895739485
6958,0.46055639508729784
6960,-1.2822053912449474
6961,-1.968258593950927
6962,-3.958858600571943
6963,-2.020627066803827
6963,-2.020627066803827
6964,-3.0481163051841995
6965,-3.416762828931775
6966,0.5081236251087288
6966,0.5081236251087288
6968,-6.791971395758017
6968,-6.791971395758017
6969,-1.4419231470302263
6970,-1.9790370519057718
6971,-2.150899221374462
6972,0.2906439024211721
6973,-0.821575866067613
6974,-4.997846519481834
6975,-1.3652968909759484
6975,-1.3652968909759484
6977,-0.5897124243611289
6979,-3.44502025832268
6980,-0.6537409624334815
6983,-2.8457288318414
6984,-5.28664439674351
6985,-0.23151969163869468
6986,-2.539296896551512
6987,-8.010034121139975
6989,-3.658787391842273
6991,-1.7459588786670883
6991,-1.7459588786670883
6992,-0.044104985901449144
6994,-2.586481628673414
6995,-4.444218752054231
6996,-5.370845933044266
6997,-6.383377170539331
6999,-0.8771202084014609
7001,-2.8637217240178825
7002,-2.885336466077967
7003,-2.547276016055479
7004,-1.0950755281543598
7005,-3.261056415639326
7006,-0.029246759624189364
7007,-0.6235778739198695
7009,-3.620661083232791
7010,-4.445229152907072
7011,-3.9372146486815085
7013,-3.9723713766871676
7016,-4.473046375869754
7017,-2.5854841376187547
7018,-0.9806618786493235
7019,-1.8152860716338541
7020,0.6450794244396224
7020,0.6450794244396224
7021,-8.965188491282104
7023,-1.2903514190190102
7025,-3.1293438070610864
7027,-3.6213652090602797
7027,-3.6213652090602797
7028,-2.9749219356550665
7028,-2.9749219356550665
7029,-3.3591475719323642
7030,-0.892410037928902
7032,-3.71912518060109
7033,-1.5719497005966896
7034,-2.6861434490185645
7035,-1.344279636103588
7036,-4.2480802993167845
7038,-0.9550338353446334
7039,-1.1125885261043935
7040,-1.3159882061325852
7043,-3.394884374644665
7044,-1.4950917624930042
7050,-2.1073450879085858
7051,-14.092520082498087
7052,-6.425456318953549
7055,-17.785219815626256
7057,-4.001994098092789
7058,-4.133795611876211
7059,-8.45526166744022
7059,-8.45526166744022
7063,-6.835008335823146
7063,-6.835008335823146
7064,-14.035197831825997
7065,-10.960152294949964
7066,-7.482849278902735
7066,-7.482849278902735
7067,-3.883276849853227
7069,-4.28470326605258
7071,-13.497901964113284
7074,-4.9530067425037
7074,-4.9530067425037
7076,-6.910383238643503
7077,-15.299911130991205
7078,-6.624025506889887
7078,-6.624025506889887
7082,-4.930624262876707
7083,-4.63886317890758
7084,-3.1973227310140855
7085,0.040530926090312475
7087,-12.882373863611273
7088,-12.31762340028384
7088,-12.31762340028384
709,-3.246733765699866
7091,9.592189581850726e-4
7092,-12.63534078543274
7093,-1.7360728754623929
7094,-13.076985066057865
7096,-5.645718576589416
7096,-5.645718576589416
7099,-5.103269664736219
7100,-2.851905343441078
7101,-5.091202819828695
7103,-5.382834728358635
7108,-0.620455960334672
7109,-0.6171765639385658
7111,-3.048531745037891
7112,-2.6820760168513753
7112,-2.6820760168513753
7114,-3.1349216468604997
7115,-11.681535703274704
7117,-3.5250352366528213
7118,-6.513758165903376
7120,-12.602868309641458
7121,-6.6195482043966845
7121,-6.6195482043966845
7122,-0.993534316892715
7122,-0.993534316892715
7123,-6.004781865972438
7123,-6.004781865972438
7125,-10.863642250167032
7127,-10.279445055824821
7129,-12.490090018671484
7130,-0.613080931100964
7131,-6.112790862726633
7131,-6.112790862726633
7132,-7.701039194937503
7134,-9.214502222403846
7135,-5.833811363329942
7136,-5.784412777380516
7137,-11.402927098333588
7138,-10.30029969146858
7139,-4.2890601790116705
714,-1.565006855997561
7141,-13.027742661151848
7143,-0.35724464445753795
7143,-0.35724464445753795
7144,-3.772082838616017
7145,-1.1283455861035443
7146,-10.65981257424989
7147,-13.705792852354056
7147,-13.705792852354056
7148,-4.018933098074359
7149,-13.150784752702627
7150,-0.5768624939949277
7151,-7.686699890904704
7152,-3.6480445304471854
7153,-0.8463595741503901
7153,-0.8463595741503901
7155,-1.7915562142466794
7156,-7.318268944177927
7158,-0.46462680259009415
7159,-1.71753424530993
7161,-1.0781448286393724
7164,-1.6101201011335122
7165,-4.714730869895798
7166,-0.07364095481136226
7167,-7.360210637773309
7168,-5.769919955530121
7168,-5.769919955530121
7169,-1.151348312675644
7170,-2.2373541186161034
7170,-2.2373541186161034
7172,-8.42879179311317
7173,-1.4898974764058315
7174,-0.3664433727108755
7174,-0.3664433727108755
7175,-7.661733138607149
7176,-10.281483661591459
7177,-0.6086402339823265
7179,-4.2867318548703714
7180,-7.302236084024012
7182,-4.676439363803001
7183,-0.5902698592695168
7184,-8.022733987135267
7189,-2.846338263092683
7190,-2.7780673585888147
7192,-4.079005745905576
7193,-2.2848866313082246
7194,-3.373648589974205
7196,-9.091853806151715
7197,-1.624974482273842
7198,-2.539023126147739
7199,-2.7234129041046478
7200,-10.06988709263494
7201,-1.2220366054782745
7201,-1.2220366054782745
7204,-10.691004109789537
7205,-10.017452924039002
7206,-9.868822860040485
7207,-6.0297269597358785
7208,-5.424381841771218
7209,-0.778893087117389
7211,-3.587636596751893
7211,-3.587636596751893
7212,-2.002488872600196
7214,-7.991853495418735
7216,-8.507603372312454
7217,-8.706774829432256
7218,-1.6560436250601744
7219,-3.3200240583645257
7220,-4.492481709991991
7223,-10.004908991319004
7226,-1.735589216178964
7227,-10.204077252508046
7229,-5.4651195193570485
7230,-4.66909428691272
7231,-3.5334488866477356
7232,-3.3437130702827673
7233,-2.425175080172478
7234,-5.396028953603172
7236,-3.958718373089199
7237,-3.2303799927479515
7238,-0.780936314205017
7238,-0.780936314205017
7239,-1.9087387101878646
7240,-0.7701485890528942
7241,-11.154448341004997
7242,-4.580293557103662
7246,-7.744923515273978
7247,-2.633494130590535
7249,-4.0752403175737975
7249,-4.0752403175737975
725,-0.2607891102891698
7250,-2.454583955882669
7253,-1.1878919095975407
7254,-0.39898633691241364
7255,-1.1297104984826556
7256,-10.57492833736383
7257,-1.4785209237890589
7258,-4.576086153861171
7258,-4.576086153861171
7260,-0.6623636862295944
7262,-7.567610974629258
7263,-1.1669383197952103
7264,-9.127884884348932
7265,-10.343907160183885
7267,-3.1130230348107046
7267,-3.1130230348107046
7268,-2.374744626605315
7268,-2.374744626605315
7270,-3.9319123284646866
7272,-1.3576526039319987
7273,-3.728660942393791
7274,-6.227934207004975
7275,-4.819322257089343
7276,-6.616627327901204
7277,-0.9429294461911026
7277,-0.9429294461911026
7278,-6.178312807687716
7279,-10.482749770647105
7281,-1.4851456940388144
7283,-0.9739114788679281
7284,-3.8712629357373975
7284,-3.8712629357373975
7287,-2.5886044369579957
7288,-4.782756256979517
7289,-3.9560337243812334
7291,-4.618473213620633
7292,-2.9088421183887085
7293,-5.8749668880619215
7295,-7.082876464406934
7297,-10.214070220820563
7298,-2.1490106049180775
7299,-2.392207372588955
7300,-1.6898191127446482
7300,-1.6898191127446482
7302,-4.622000524739655
7304,-2.1114222889677885
7305,-2.7495929352157584
7306,-4.745179330412584
7308,-1.3584663039714142
7309,-6.709711118206658
731,-2.8961961913068857
7311,-10.08300345129216
7312,-0.3973191605042747
7313,-4.155770183476681
7314,-0.8538954095926387
7315,-8.953139443311732
7316,-6.047485373172397
7318,-2.9628823481275024
7319,-2.1407792462907143
7320,-2.9561440711487514
7321,-2.98194687864681
7322,-3.6639678680376293
7323,-2.810134600735497
7324,-1.8187600111018234
7326,-0.9325852719342749
7328,-5.5582658244620875
7329,-4.288732211227062
7330,-2.594953727223826
7331,-2.3384845953905855
7333,-9.510959828963777
7334,-1.7078098709776859
7338,-2.6783810253119857
7340,-3.7565167588147044
7342,-8.11125491357853
7344,-0.5981192434820314
7346,-7.4489639557135865
7347,-3.383049732532238
7348,-1.7810896522449065
7349,-8.856806046848268
7352,-4.5992689978569485
7354,-11.357047638922712
7355,-11.708660857278339
7357,-1.8387295794953045
7359,-4.382604618051106
736,-0.7323534339594926
7360,-2.849348257470254
7361,-2.9383263782835116
7361,-2.9383263782835116
7362,-8.681885131480675
7363,-1.2272363428565947
7365,-6.213162396863691
7366,-2.3006716887494703
7367,-3.3052630277144512
7368,-1.3851287702102064
7368,-1.3851287702102064
7371,-5.998918856420348
7373,-0.45095170220056385
7374,-1.639371291103679
7375,9.592189581850726e-4
7376,-1.342885784723457
7378,-1.0834783955941063
7379,-5.2001935666111905
7380,-9.566945871522515
7381,-2.4822946363804568
7382,-1.3530189649719662
7383,-5.239154078018308
7383,-5.239154078018308
7385,-0.8039230536606907
7386,-0.9500591295308665
7388,-1.2171487406061077
7392,-4.238120083463911
7393,-3.9713092492986206
7394,-10.957449873556453
7395,-0.8327605964648488
7397,-9.721923291441914
7399,9.592189581850726e-4
7400,-4.310776933011601
7403,-2.7679323793455386
7404,-5.396990236029462
7405,-7.412533746747818
7405,-7.412533746747818
7406,-3.179829423206971
7407,-1.764475778208561
7408,-0.9124182786897175
7410,-0.603502748667759
7411,-9.691347380182394
7412,-4.734035581901067
7413,-0.6280577733828905
7417,-2.5221592882250508
7419,-2.0514974546649176
7420,-1.2822524291068018
7421,-2.196410504273447
7422,-7.815112543706674
7423,-4.561679960352124
7424,-7.188190928194104
7425,-3.5999920655504676
7426,-9.620425827791019
7428,-2.8489354306608115
7429,-1.1314645838302866
7430,-1.4582590919103127
7431,-2.700443433737707
7433,-4.17061551083594
7438,-1.3550384695036106
7443,-5.063672075575889
7444,-1.4354859303969467
7445,-7.990315836656265
7446,-0.3862774988743382
7449,-0.3375058626906962
7450,-0.9414093901309676
7451,-0.7215407806523222
7452,-2.5311443003637155
7453,-3.3435211685463777
7453,-3.3435211685463777
7454,-4.547510076197862
7455,-1.2334668256312549
7458,-1.0511965530746068
7459,-10.625779119065536
7460,-2.8860871079766244
7460,-2.8860871079766244
7461,-2.5395943431757906
7462,-4.390285853686085
7463,-9.906906159420604
7464,-0.9438277240669193
7465,-5.427725561389042
7470,-6.475777360809005
7470,-6.475777360809005
7471,-2.9840673444982544
7472,-6.515636039040988
7474,0.15507782359883776
7476,-7.745244064204952
7477,-0.7441334338320799
7478,-5.132196654422374
7482,-7.804560172998257
7484,-1.1038926433057459
7486,-2.282304377941435
7488,-4.400632139459427
7489,-3.1260896457837086
7490,-4.023162920682666
7491,-6.4768271774007005
7492,-2.2995380739657727
7495,-0.9675969095947146
7496,-5.147267439205382
7496,-5.147267439205382
7497,-4.800158630034427
7498,-5.646965487856358
7498,-5.646965487856358
7499,-5.51391990493847
750,-1.958452789058583
7501,-1.8057095240272478
7502,-0.7730880783523937
7503,-2.734294320616964
7504,-3.9642550357059436
7505,-1.8960674639905353
7506,-9.693310407127237
7507,-2.0695207518199576
7508,-1.7336660923792362
7510,-7.267481545197092
7511,-5.376287180985178
7512,-3.4248200841124565
7513,-10.058892622107608
7514,-7.498102167621481
7516,-1.7135031258131133
7518,-0.9962433487396798
7520,-3.301854308066719
7521,-2.5110634963505536
7522,-2.8855567634965436
7523,-8.481875003811444
7523,-8.481875003811444
7524,-2.3946236814652235
7527,-1.6102505373944827
7528,-8.569496156592802
7529,-8.759098435312366
7529,-8.759098435312366
753,-1.9029546349180868
7530,-11.211128483940639
7531,-0.671193571749291
7534,-7.493853015793413
7536,-11.05812930198071
7537,-10.08134618259434
7538,-11.125615368425862
7539,-9.964633779922261
7540,-5.055930242952005
7541,-8.622985524832764
7543,-4.19418740845225
7544,-5.168344995606216
7545,-3.642757119844068
7545,-3.642757119844068
7546,-8.111529825661275
7547,-3.439996756905819
7548,-3.131069125033828
7551,-0.6799325653918289
7552,-1.4419555638649255
7554,-1.7726106688455057
7555,-4.124423461698621
7556,-2.593686389479844
7557,-4.357703218549326
7558,-5.123286590166422
7559,-3.974861495002357
7563,-2.5019667921200743
7564,-4.315081777041009
7564,-4.315081777041009
7565,-0.9544358134960816
7567,-5.62897555652844
7569,-1.9035390100897158
7570,-3.586007137253615
7570,-3.586007137253615
7571,-1.5192333861648941
7572,-1.7876861872262593
7572,-1.7876861872262593
7573,-5.301412844169
7575,-1.3160847988831366
7576,-4.195309147541764
7577,-8.180119157337842
7578,-3.7551274466583897
7579,-8.136021817934466
758,-0.34791127054018367
7580,-2.2658839678114115
7581,-2.1654671317580494
7582,-6.903997557606299
7582,-6.903997557606299
7584,-4.760783182549961
7584,-4.760783182549961
7586,-9.009216401521888
7586,-9.009216401521888
7587,-3.9956133602892185
7588,-7.100639957180423
7589,-2.266781879846784
7591,-3.0949430210421487
7592,-1.356825588577353
7593,-2.8316161031054787
7594,-0.8730720480798871
7597,-3.100646948704517
7598,-4.954445515012531
7599,-4.077836634880218
760,-0.546970419080708
7601,-1.2954911119643036
7602,-3.584145545021711
7603,-4.464360290630715
7604,-0.8611091109760539
7605,-2.521777794629429
7606,-7.3617993775273405
7607,9.592189581850726e-4
7608,-2.160115972007285
7609,0.17369973822817775
7610,-4.500426588958758
7611,-8.836648818763196
7613,-3.0981002419249157
7614,-3.5375595678197467
7614,-3.5375595678197467
7615,-3.554585493040328
7616,-3.4025818852844414
7617,-2.9204342258196414
7618,-2.5613266332575186
7621,-3.223428633090581
7622,-6.260882188680869
7625,-4.508777626551212
7626,-8.766263837447577
7627,-2.295503148278827
7630,-4.029153911915807
7631,-3.5173500012535612
7634,-2.837399375994589
7636,-2.5420551804816687
7637,-3.9699221093299935
7637,-3.9699221093299935
7638,-4.650069511981872
7639,-2.9201901071925045
7641,-5.2379004474175925
7644,-0.9474370289484905
7645,-6.88534885036114
7645,-6.88534885036114
7650,-2.6658220907569463
7650,-2.6658220907569463
7651,-6.087319008885073
7655,-1.5879583867239315
7657,-5.962513854658559
7658,-5.561357743041324
7659,-5.307542694944525
7659,-5.307542694944525
7661,-1.947388812989624
7662,-4.330785896853819
7664,-3.6578079492925273
7665,-1.7041013907924882
7666,-5.0173331284731315
7667,-3.7120421944720903
7669,-1.5568433306137592
7672,-5.386017266562651
7673,-4.064617076722021
7674,-2.1023108859621407
7675,-5.796266727788985
7676,-3.4490109173451056
7679,-7.643124092920824
768,-3.768700495717599
7680,-1.1726481932430475
7681,-3.2441222540100685
7682,-7.379073240021603
7683,-3.5968225254122252
7685,-3.355237065943906
7686,0.7817761516715169
7687,-0.9593009177235501
7688,-0.43921629274669194
7690,-9.648704736259873
7691,-4.600135255583531
7694,-3.478133032273206
7695,-6.606781442328536
7697,-2.517683233866363
7698,-3.834630436458997
7699,-4.019262409994508
7700,-6.468472371941746
7701,-2.13346925273278
7702,-3.934831137621318
7704,-3.8054943066457048
7704,-3.8054943066457048
7705,-4.06778003519864
7707,-4.289417689559412
7708,-0.4843578147306138
7709,-2.607643577906827
7709,-2.607643577906827
7710,-3.4657861356668
7712,-4.259852895721324
7713,-2.172511662479722
7715,-8.250136509766593
7716,-2.4121312330575795
7718,-4.556947863145535
7718,-4.556947863145535
7719,-2.3400600244226255
7720,-2.4841359936261695
7721,-4.140459689629623
7722,-2.2791193331601556
7723,-2.6048657190829223
7724,-3.8146431009378126
7725,9.592189581850726e-4
7726,-11.918252334619764
7727,-5.6943877029463845
7730,-5.468475932201609
7731,0.02934199367738975
7734,-0.9978690411570788
7735,-2.4652600364851125
7736,-1.4019701274164311
7737,-3.2163028801779556
7738,-3.343550420313708
7740,-1.0588836818116096
7741,-1.8480257006848853
7743,-3.987554623053177
7745,-2.9909636964796324
7746,-4.196917992260346
7747,-3.676221188712151
7749,-0.7437892938405974
7750,-5.432060524527726
7751,-0.4729809002823929
7752,-2.5353722537320813
7753,-4.468800674250608
7753,-4.468800674250608
7755,-5.83915533082363
7756,-0.8648274333455575
7758,-2.059400397372091
7759,-3.9660439556449334
7760,-1.107401511288481
7761,-2.9625375483025884
7761,-2.9625375483025884
7762,-2.9901890530949835
7763,-1.6116792835463825
7765,-3.114938378601056
7766,-3.2555547929201754
7767,-3.475192140364075
7769,-4.214818479930394
777,-0.7402889025962606
7770,-2.806184440508249
7771,-3.1757430381564036
7771,-3.1757430381564036
7772,-0.8981252784992139
7772,-0.8981252784992139
7774,-3.931620821960658
7775,-4.778495039290685
778,-1.4200775525234286
7780,-1.4368723821566458
7780,-1.4368723821566458
7781,-11.422045070856987
7782,-3.4148062355017514
7783,-2.4211148909874685
7785,-4.147160643104069
7786,-2.64564535752802
7787,-3.4114511862642836
7788,-1.947628336516601
7789,-0.2508848701000619
7789,-0.2508848701000619
7791,-1.0360754147685733
7792,-3.4826316752041926
7794,-0.9954924778804688
7795,-1.8698337090086676
7796,-2.087775100931515
7796,-2.087775100931515
7798,-1.3897404263713373
7799,-1.2095408629623385
7800,-3.0802835818542103
7801,-15.285165810853186
7801,-15.285165810853186
7803,-0.35404217736077986
7804,-5.872473838320412
7804,-5.872473838320412
7807,-4.3798943695513675
7809,-2.6625174118700152
7809,-2.6625174118700152
7811,-0.43505945497148174
7812,-9.2515982795959
7813,-0.913055193644036
7815,-0.9270475707944881
7816,-6.205362757741369
7817,9.592189581850726e-4
7819,-5.667841774872566
7820,-0.16215822587903864
7821,-0.09463478518512036
7821,-0.09463478518512036
7823,-4.130550369994419
7827,-2.5689727467936354
7828,-5.540671157635276
7829,-2.0253781989637356
7830,-4.444877819925933
7831,-0.6656810616523188
7832,-1.7409091431142798
7834,-3.6050794872124916
7835,-0.411720438460352
7836,-6.066524631426256
7836,-6.066524631426256
7838,-0.17227057824297215
7839,-3.3257579353768274
7841,-0.7157059121387052
7841,-0.7157059121387052
7844,2.18813340513505
7851,-3.8443330796889046
7852,-0.4482222749883015
7853,-4.139977044449422
7854,-4.208298597944615
7858,-0.004879740878951808
7859,-2.4814539850975392
7859,-2.4814539850975392
786,-2.6283660053370346
7860,-1.7685345719727454
7862,-5.608924302795705
7863,-7.860878058276887
7864,9.592189581850726e-4
7870,-1.2920016465691921
7871,-3.052056023727651
7873,-1.8516698969458472
7874,-2.85036536347962
7879,-3.0903929681733464
7880,0.28160021390197965
7881,-1.2935050370795587
7883,-0.9517228463259761
7885,-2.43983085806769
7886,-2.854291807417173
7886,-2.854291807417173
7888,-3.4133990863863954
7889,-2.8716679965188447
7892,-0.8710616401713488
7893,-2.425391511909918
7894,-1.7182114981168606
7895,-3.40662923397535
7896,2.0996649822466846
7896,2.0996649822466846
7897,-1.4021896070309259
7898,-2.4205681392357348
7899,-0.23879076570319854
7899,-0.23879076570319854
7901,-11.33889566626705
7902,-3.121725582688068
7904,-1.842651150903522
7906,-2.310267735545954
7906,-2.310267735545954
7907,-6.330275651989363
7909,-2.6006967714548783
7910,-0.6505918027609275
7911,-3.8756164426590267
7913,-8.740572081840021
7914,-1.3219856818833908
7915,-1.6308053376048157
7916,-3.2445404227947545
7916,-3.2445404227947545
7917,-3.374410074785551
7919,-2.550569570027376
7919,-2.550569570027376
7920,-3.9511262649093744
7920,-3.9511262649093744
7924,-4.458784846910819
7926,-2.5805463420073393
7926,-2.5805463420073393
7927,-0.062209785408736014
7928,-1.6137543874596894
7928,-1.6137543874596894
7929,-2.2758855903446737
7930,-3.5362164356020296
7932,-0.5907227087847856
7933,-7.58309178435105
7935,-3.8477754179309978
7937,-0.6182203721374909
7938,-1.2290329307835364
794,-1.438378658217781
794,-1.438378658217781
7940,-2.367331322012091
7941,-6.117071508598711
7942,-1.5875214812728276
7944,-1.0438237007837263
7945,-8.440612653791396
7947,-3.253669020719212
7949,-6.174162979500364
7951,-0.45704694657951567
7952,-1.723012244644186
7954,-2.8778321543992686
7956,-3.424245523108873
7957,-3.6663032728482112
7958,-1.04183823743469
7958,-1.04183823743469
796,-0.5420524695994112
7960,-3.2802263197139476
7961,-3.570649345329435
7962,-1.9014777367536249
7963,-2.884055385546076
7965,-1.134841941624742
7966,-8.856920567497406
7967,-3.3527161421534637
7968,-3.8625792841316375
7969,-3.8001914914201604
7970,-2.9531539578074124
7971,-3.464436537029072
7972,-0.97973062167475
7973,-1.925824337572583
7976,-7.084356357348339
7977,-2.6369100533658862
7978,-5.473749558885574
7981,-2.0237345249696115
7982,-2.099202180016341
7985,-2.280008843967719
7986,-7.019416246050321
7987,-3.4233979092859794
7988,-3.5956752940889727
7988,-3.5956752940889727
7989,-2.7631552437656306
7990,-7.710420625765783
7991,-4.650190276533526
7992,-0.43024699511203013
7994,-1.0577637041607428
7995,-4.5237573383367655
7996,-1.3240828345212707
7997,-4.350570170962691
7998,-2.904585779381414
7999,-2.552024446475144
8000,-4.343049488362583
8001,-1.068736647492098
8002,-0.695332718962312
8002,-0.695332718962312
8003,-1.8127604318632298
8004,-3.018398105996152
8005,-0.7255557048617893
8007,-0.18472656060334375
8008,-0.897943527680414
8009,-3.815745761378496
801,-0.5240897592777755
8011,-2.6660593338313716
8012,-3.8785672377601603
8013,-5.134638467532991
8014,-2.64716355360416
8015,-3.026970753190748
8016,-4.43288633024263
8017,-4.391020292786116
8017,-4.391020292786116
8018,-4.911471138878147
8019,-2.293471987791307
8020,-3.3230436714904132
8022,-3.2144987866374755
8023,-7.732417082365345
8024,9.592189581850726e-4
8025,-3.039947276407719
8026,-4.963612361607487
8027,0.2399500861181978
8028,-2.082058875802097
8029,-0.8421173721344362
803,-0.6008412262047189
803,-0.6008412262047189
8030,-3.485158004491225
8031,-2.2434003355172782
8032,-3.297704377807013
8033,-2.7087383406478125
8034,-2.843826464003063
8036,-4.50997413793877
8037,-0.5575963233507814
8038,-1.6790400518673558
8039,-3.969519496575479
8040,-0.8197902201647581
8041,-0.07902160629988192
8042,-1.4210733660098884
8043,-1.0504302633214453
8044,-7.301005265581813
8045,-0.25432244523050485
8046,-3.6452622510643784
8047,-0.8104237652427726
8047,-0.8104237652427726
8048,-3.054130153765377
8049,-7.262428126090056
8050,-1.9244192934945556
8051,-3.8521341004127803
8052,-2.4201957012116644
8053,-5.275881384222774
8053,-5.275881384222774
8055,-1.5021204212911474
8056,-0.005299507713728373
8057,-4.89710155053016
8057,-4.89710155053016
8058,-3.196784701491024
8058,-3.196784701491024
806,-1.3241926238759234
8060,-2.8401286165888853
8061,-6.9183591398089925
8062,-3.0729572900753372
8062,-3.0729572900753372
8065,-0.7821292542859722
8066,-0.8708794841654044
8068,-7.152165115479312
8069,-0.34099270827644956
8070,-2.683118161871171
8071,-2.7435898548790316
8072,-2.428876154135717
8073,9.592189581850726e-4
8075,-1.9946381508290705
8076,-7.077604762237714
8076,-7.077604762237714
8077,-1.6080293426639747
8078,-3.5736837449316363
8078,-3.5736837449316363
8081,-2.816558902187724
8082,-4.480305584536255
8084,-0.6715863786934193
8084,-0.6715863786934193
8086,-6.285962902559763
8086,-6.285962902559763
8087,-3.8078290727782864
8089,-5.22690070376333
8090,-2.279206938758213
8091,-2.6830535095888584
8093,-5.579833435716031
8094,-2.8900223966696563
8095,-2.2225505777049617
8096,-7.008518652496112
8097,-2.372495139396405
8099,-4.901055955979798
8100,-7.309426787102022
8101,-5.2834072223128405
8102,-3.4914009268676613
8103,-5.481269755130124
8104,-3.6418050508345416
8105,-3.9868894930133445
8106,-5.787598749434949
8107,-6.594090171742099
8108,-1.6897748344580417
8111,-2.1719536633989334
8111,-2.1719536633989334
8112,-6.091598836970789
8112,-6.091598836970789
8115,-6.119160902892934
8117,-0.5143607924930678
8118,-3.2097390201972194
8120,-6.005282512013586
8121,-3.9714003205100727
8122,-2.1595971924370176
8123,-4.032534619824101
8124,-5.252044846894291
8125,-2.407387091347394
8126,-2.9311877170164533
8127,-5.696636194437022
8128,-7.780208033859553
8128,-7.780208033859553
8129,-3.8128446710542265
8130,-5.666539646045766
8132,-4.372683094518686
8132,-4.372683094518686
8133,-8.263051072273605
8134,9.592189581850726e-4
8136,-2.002777564052001
8137,-3.631041950976193
8138,-5.823888200865828
8140,-0.8733957723704106
8141,-3.6141887768886285
8142,-5.680921819364364
8143,-4.5680019815816655
8144,-4.37327630930542
8144,-4.37327630930542
8146,1.0589609971847376
8147,-2.083566391407627
8148,-1.4717944632748665
8149,-1.4930674666755137
8152,-2.25264495287296
8153,-5.066008762784358
8154,-2.277820637488872
8155,-4.937407737707265
8156,-3.620145631561322
8156,-3.620145631561322
8158,-1.559543185055767
8159,-3.321739956725433
816,-1.1231250892475153
8160,-3.1811850276385076
8160,-3.1811850276385076
8162,-1.4115161679647596
8163,-1.866032785127051
8166,-3.0299452717325797
8167,-3.537911804547963
8168,-3.3254659229969175
8169,-3.173619402501069
8169,-3.173619402501069
8171,-6.260849086082674
8173,-3.4506989049150545
8174,-8.803229545361077
8174,-8.803229545361077
8175,-2.774496228940645
8176,-0.8612516835331806
8177,-1.5025655948256755
8178,-3.277718823133216
8179,-2.4975859523769173
8180,-1.6532308036679633
8181,-4.982377119522577
8183,-2.084696059551512
8184,-5.045564831888301
8185,-2.4194199627665296
8186,-2.2614528041904975
8187,-1.8539836232112878
8188,-4.597480459417232
8189,-0.9741223693723596
8190,-3.4387928774042478
8191,-2.5114456128937386
8192,-6.501386100838443
8193,-5.344914244289777
8197,-1.3369976509800152
8198,-1.2337309164530772
8199,-2.9726795667505552
820,-1.0760961911442957
8200,-5.542566942528911
8201,-3.044099680521642
8202,-4.104436875078093
8203,-0.8348953754729973
8204,-0.184908758866731
8205,-1.237751590405599
8206,-7.4396903624486965
8207,-2.671052642672306
8207,-2.671052642672306
8208,-0.7370174895924213
8209,-2.9457491278546395
8210,-3.4525927507272267
8211,-1.2538053105074913
8212,-4.17337091432861
8213,-1.7050317957625898
8216,-7.267690352781996
8216,-7.267690352781996
8217,-1.4484981686755871
8218,-2.5759837481501293
8220,-4.392384497606068
8221,-3.784920188164708
8222,-3.030048191265692
8223,-3.237084103193974
8226,-3.29203556145749
8227,-3.1756927680301748
8227,-3.1756927680301748
8228,-9.949306535748418
8229,-3.2031879308300355
823,-0.18861445782954342
8230,-3.463171598862254
8231,-7.860632985621704
8232,-2.213451655012113
8233,-5.892154925285064
8233,-5.892154925285064
8234,-5.835150475885539
8235,-4.058451019305497
8236,-3.8498661589183207
8238,-3.107712401480771
8239,-3.6228109221101934
8240,-3.3782834896144847
8241,-2.2983398639035926
8242,-0.6972544799063487
8243,-0.997568494834199
8244,-6.641814066227083
8245,-3.481361329715241
8246,-1.943324773711245
8247,-6.15126042525997
8248,-6.808879932368237
8250,-8.703229436457423
8251,-0.740928680781719
8252,-3.0045978374822995
8253,-1.8284423327675574
8254,-2.4352091212537514
8255,-4.43478768684532
8256,-7.457523112563186
8257,-1.0736177593196214
8258,-2.7355225046086944
8258,-2.7355225046086944
8259,-3.6613722311503034
826,-1.5857322396869225
8261,-1.0466287661532179
8262,-2.741868588080827
8263,-6.851724594840054
8264,-0.3508039386833228
8265,-1.9240929196905918
8266,-4.085753716448143
8267,-5.091453036236158
8268,-6.049840349681781
8269,-7.675223101841179
8270,-1.6990218702947515
8271,-2.638935813397554
8272,-1.577829980177326
8274,-0.4024396289682847
8275,-3.6368875056711816
8277,-4.062192300122654
8278,-0.3004150139123428
8279,-4.261545540844658
828,-1.009424846658048
8281,-1.3918688721648238
8282,-3.1043842892695115
8283,-2.482395280803535
8283,-2.482395280803535
8284,-1.157999251517457
8285,-0.8230620822599041
8286,-1.4511907723172233
8289,-0.5543303189447619
8289,-0.5543303189447619
8290,-2.296858145008608
8292,-5.608296922775093
8293,-1.5741587166168651
8294,-1.329252969057863
8295,-0.7989341986089928
8295,-0.7989341986089928
8296,-3.762073216974331
8296,-3.762073216974331
8297,-2.054058818694515
8298,-2.252070704075974
8299,-0.9037976734395746
8301,-0.8071722442665508
8301,-0.8071722442665508
8302,-0.8839534196950276
8303,-3.2719472417340114
8304,-4.070707177671614
8305,-5.36893900676102
8305,-5.36893900676102
8306,-3.8459404571384157
8307,-5.8738864374895225
8309,9.592189581850726e-4
8310,-0.17874618549401064
8311,-0.3005639672238566
8312,-1.4934347372135353
8313,-0.4239361690890299
8315,9.592189581850726e-4
8315,9.592189581850726e-4
