feature_number,DayNight,CCA_log2_change,CCA_log2_sizing,CCA_xic,Dictyota_log2_change,Dictyota_log2_sizing,Dictyota_xic,Pocillopora verrucosa_log2_change,Pocillopora verrucosa_log2_sizing,Pocillopora verrucosa_xic,Porites lobata_log2_change,Porites lobata_log2_sizing,Porites lobata_xic,Turf_log2_change,Turf_log2_sizing,Turf_xic,Water control_log2_change,Water control_log2_sizing,Water control_xic,Organism,post_filtering,network,net_act,net_activity,ecoNetConsensus,ecoNetConsensusScore,ecoNetConsensusLevel,numberOfNodes,matchSource
6910,Day,1.1153098705383568,-0.6954162618800204,785667.2877109374,-0.038506217319456165,-0.6954162618800204,1017064.0006503968,-0.3480887721429202,-0.6954162618800204,656185.0302187495,-0.4568159102558021,-0.6954162618800204,937598.1777128899,-0.6954162618800204,-0.6954162618800204,842667.2837812481,0.7557794249023173,-0.6954162618800204,397350.6399335933,NA,NA,772,772,depletolite,Hydroxysteroids,1,subclass,1,Library
6911,Day,-2.5452379465363473,-4.650247631352853,3458884.714640634,-4.650247631352853,-4.650247631352853,14103691.755531266,-2.2762833255384747,-4.650247631352853,8928381.079859385,-3.5193427013446734,-4.650247631352853,6644823.908703127,-3.023461278013932,-4.650247631352853,7442479.356265599,-0.2421768472571681,-4.650247631352853,2475240.897304692,NA,NA,21,21,depletolite,Fatty acid esters,1,subclass,21,Library
6912,Day,-1.1761427577993808,-5.0055884308901,3317825.7955195284,-0.6404019661093163,-5.0055884308901,1879552.2708905817,-5.0055884308901,-5.0055884308901,1586068.8315781308,-2.1978832788590372,-5.0055884308901,1046824.2360390504,-2.1521723407833147,-5.0055884308901,972701.4786133026,-0.809066282628412,-5.0055884308901,377169.24817969004,NA,NA,35,35,recalcitrant,Organic acids and derivatives,0.6806451612903226,superclass,31,Insilico
6913,Day,-0.3044721843731468,-1.3542436448604058,1129392.5888925786,1.6255135425733251,-1.3542436448604058,1024166.2730859357,-0.784424302941754,-1.3542436448604058,2764717.6276210784,-1.3542436448604058,-1.3542436448604058,2577209.064943358,1.0665220489243021,-1.3542436448604058,1225412.29227344,0.9312753981405011,-1.3542436448604058,880022.456390635,NA,NA,-1,-6913,NA,NA,NA,NA,NA,NA
6914,Day,0.27742094001626305,-2.026701101136426,1025819.5040312421,-1.0320676620993334,-2.026701101136426,7503708.758156306,-0.9337927686125377,-2.026701101136426,1203714.7038222686,-2.026701101136426,-2.026701101136426,1933906.5776621136,1.0582508148189778,-2.026701101136426,366510.4402226626,0.10303958664345764,-2.026701101136426,540683.9684804685,Dictyota,1,798,798,recalcitrant,Carboxylic acids and derivatives,0.85,class,4,Insilico
6915,Day,0.08725129424848029,-0.4491341007245826,532893.560031251,1.3022979905237344,-0.4491341007245826,217444.49456054697,-0.4491341007245826,-0.4491341007245826,700777.4177753879,0.11287616837034559,-0.4491341007245826,779431.2530664047,-0.290556945796533,-0.4491341007245826,557866.1143632825,-0.30927631604037886,-0.4491341007245826,817554.1633242193,NA,NA,601,601,recalcitrant,NA,NA,NA,NA,NA
6916,Day,0.07694515038831828,-0.8126398085331692,1040754.4142871127,0.44588556485911435,-0.8126398085331692,1023906.2178007822,-0.13924270728385246,-0.8126398085331692,501268.27809961187,-0.33655624442113374,-0.8126398085331692,714361.0431328207,-0.8126398085331692,-0.8126398085331692,704757.5158281208,1.1872482143470586,-0.8126398085331692,279735.70145507855,NA,NA,3392,3392,NA,NA,NA,NA,2,Insilico
6919,Day,-1.4023462747198998,-3.5865824585846697,5029769.7114668,-2.024048626098284,-3.5865824585846697,2511730.668568368,1.3404406504309874,-3.5865824585846697,14922866.307949282,0.12604877389366612,-3.5865824585846697,48492630.352859415,0.5262591007662543,-3.5865824585846697,433736.51700779726,-3.5865824585846697,-3.5865824585846697,379385.4898242195,"CCA, Dictyota, Porites lobata, Pocillopora verrucosa",1,80,80,depletolite,NA,NA,NA,NA,NA
6920,Day,-0.13579953989405874,-1.3934643212027746,1128730.342103515,-0.1848814345500213,-1.3934643212027746,1493651.5284004002,-1.3934643212027746,-1.3934643212027746,1018235.6921582143,0.4625302147697121,-1.3934643212027746,554841.0378046888,1.0479147556185129,-1.3934643212027746,221725.49008593548,-0.4348916703368127,-1.3934643212027746,924445.7948964939,NA,NA,-1,-6920,NA,NA,NA,NA,NA,NA
6921,Day,0.7165296586962736,-0.4595006128445206,521310.5035292938,1.0798207299879155,-0.4595006128445206,274381.0417460921,-0.4595006128445206,-0.4595006128445206,491823.1857480408,-0.03926193318177676,-0.4595006128445206,484581.2688359405,0.27601574749925817,-0.4595006128445206,396005.79804492573,0.20604770075241424,-0.4595006128445206,368588.33982031315,NA,NA,217,217,recalcitrant,NA,NA,NA,NA,NA
6922,Day,-2.494436976642376,-2.494436976642376,587724.6605839852,0.2040956365723415,-2.494436976642376,334013.7924003896,1.0543079294589384,-2.494436976642376,362264.69032225985,1.5959792579478487,-2.494436976642376,316802.2217109344,0.8631884407542383,-2.494436976642376,289491.07492773817,-2.315562777722626e-4,-2.494436976642376,590748.7993261827,NA,NA,887,887,depletolite,"Amino acids, peptides, and analogues",1.1,subclass,5,Insilico
6923,Day,-0.5451827161859899,-1.0183131435651247,7121254.713591795,-1.0183131435651247,-1.0183131435651247,6561039.480853515,-0.9170108164009705,-1.0183131435651247,1777341.0622812468,-0.5384147403044459,-1.0183131435651247,1268955.2354335967,-0.6648384102416723,-1.0183131435651247,3619934.732466799,-0.3817513802053966,-1.0183131435651247,1265546.8632031265,NA,NA,247,247,recalcitrant,Carbohydrates and carbohydrate conjugates,0.75,subclass,4,Library
6925,Day,0.6220308985678207,-2.783226984081728,1974413.2585859494,-0.8110017630461771,-2.783226984081728,15998044.992711063,-0.031172682663692608,-2.783226984081728,135601.80834961036,-0.03281224825911472,-2.783226984081728,165208.0957109367,-0.8044141018025932,-2.783226984081728,851048.1948398394,-2.783226984081728,-2.783226984081728,105294.69536328135,NA,NA,-1,-6925,NA,NA,NA,NA,NA,NA
6927,Day,0.0888491215526604,-4.341191648537009,819031.7645644478,-0.5841124240750335,-4.341191648537009,1576134.248457038,-4.341191648537009,-4.341191648537009,3307276.6811093707,-1.7534518476047856,-4.341191648537009,973825.8229589849,0.07973808324760423,-4.341191648537009,582977.426978514,-0.3379197224323102,-4.341191648537009,985480.8176933599,NA,NA,-1,-6927,NA,NA,NA,NA,NA,NA
6928,Day,-3.9477637048824743,-4.793618241162847,678991.758724609,-1.280166978631374,-4.793618241162847,4042737.3653168874,-3.597989946335171,-4.793618241162847,1218792.8508867244,-4.793618241162847,-4.793618241162847,5997920.331374029,-3.4733055505038215,-4.793618241162847,1099176.4253007693,0.5856741716529481,-4.793618241162847,621568.8319658272,NA,NA,2211,2211,NA,Benzoic acids and derivatives,1,subclass,1,Insilico
6929,Day,2.356836640650638,-2.3301238447863484,1733263.7610507808,-2.3301238447863484,-2.3301238447863484,4524247.33775098,-1.7066862096284647,-2.3301238447863484,2077609.011662109,-0.6249567226350967,-2.3301238447863484,1212301.7429023448,-1.4266462563057374,-2.3301238447863484,1245255.7093544928,-0.3297034064754941,-2.3301238447863484,1761745.8000332029,NA,NA,667,667,recalcitrant,Phenylpiperidines,1,subclass,1,Library
6930,Day,2.8135977573997426,-1.8664422095439819,481569.95790234406,0.8346476756184997,-1.8664422095439819,847489.3131601587,-1.8664422095439819,-1.8664422095439819,1080576.4813535167,-0.04302239510275149,-1.8664422095439819,911786.347058594,1.5791205543565616,-1.8664422095439819,386963.6564863295,-1.2332206027942998,-1.8664422095439819,1710406.9406523434,NA,NA,4990,4990,NA,"Amino acids, peptides, and analogues",1,subclass,2,Insilico
6932,Day,0.20421432257420544,-1.8707545627345392,1880757.46155469,-1.452070575188218,-1.8707545627345392,5786123.2090468835,-0.647691555032458,-1.8707545627345392,2085330.9111406303,-1.8707545627345392,-1.8707545627345392,3004112.609082017,-0.6891818287254919,-1.8707545627345392,1144283.818292956,-0.741346314232985,-1.8707545627345392,1664438.1714414055,NA,NA,537,537,recalcitrant,NA,NA,NA,NA,NA
6933,Day,-2.100400821409437,-2.100400821409437,1274625.8407207015,0.6741931724770248,-2.100400821409437,838872.6487343698,-1.0103803898840347,-2.100400821409437,771786.678302731,0.03409708315249595,-2.100400821409437,694002.2899335895,-0.12816960738940036,-2.100400821409437,730113.4126562498,0.9133521279247873,-2.100400821409437,603630.5778339866,NA,NA,249,249,recalcitrant,Lipids and lipid-like molecules,0.5384615384615384,superclass,13,Library
6935,Day,-1.9667391330414634,-1.9667391330414634,5620487.443328125,-1.1673422502915167,-1.9667391330414634,3078567.0325077996,-0.9588665320285832,-1.9667391330414634,1930295.6461582049,-0.8273984460334884,-1.9667391330414634,1086404.2166171954,-0.9537587045031864,-1.9667391330414634,1753456.2943984354,-0.3735581892886352,-1.9667391330414634,1333870.3276210986,NA,NA,1041,1041,recalcitrant,Carboxylic acids and derivatives,0.7153846153846154,class,13,Insilico
6936,Day,-0.7851758689796722,-0.9497300756024171,745797.1967539067,1.3299638707027726,-0.9497300756024171,195819.91491796816,-0.06543214753176362,-0.9497300756024171,879521.6164843776,-0.7566344992335814,-0.9497300756024171,912570.4647773481,-0.31810463938239547,-0.9497300756024171,664276.8626406239,-0.9497300756024171,-0.9497300756024171,717792.5417070304,NA,NA,434,434,depletolite,Lipids and lipid-like molecules,0.582089552238806,superclass,67,Insilico
6937,Day,-0.6745268009377645,-0.7554588786029857,496930.692980468,-0.7554588786029857,-0.7554588786029857,944164.2085624972,-0.32041337810340753,-0.7554588786029857,572034.7586757847,0.42142241537150843,-0.7554588786029857,469649.0899375008,2.079322325274952,-0.7554588786029857,162848.4899980467,0.4765267001402791,-0.7554588786029857,642575.6924902392,NA,NA,-1,-6937,NA,NA,NA,NA,NA,NA
6938,Day,-1.198673454341014,-3.5020215567669037,413809.83237304166,0.19817640125021757,-3.5020215567669037,282417.3451347654,0.02484828484012669,-3.5020215567669037,414912.91827538837,-3.3851662369380646,-3.5020215567669037,463991.96555664006,0.07758164086911037,-3.5020215567669037,469857.17606445466,-3.5020215567669037,-3.5020215567669037,590744.9389179711,NA,NA,-1,-6938,NA,NA,NA,NA,NA,NA
6940,Day,0.977245593263,0.4571426812716903,663596.443916504,1.3127994234813967,0.4571426812716903,994052.6351074213,1.4935557604522036,0.4571426812716903,692102.0201306154,1.177678735550547,0.4571426812716903,584876.9203427735,2.3569299258520635,0.4571426812716903,185019.5521943358,0.4571426812716903,0.4571426812716903,334417.04161230486,NA,NA,-1,-6940,NA,NA,NA,NA,NA,NA
6941,Day,-3.83103966804514,-4.577210295369727,417796.825058602,1.3159613085182609,-4.577210295369727,271500.1952480426,1.187993857188443,-4.577210295369727,262015.63935937814,-1.0634782386299422,-4.577210295369727,214252.0605273422,1.3110220245352928,-4.577210295369727,330455.275660158,-4.577210295369727,-4.577210295369727,593214.5274023544,NA,NA,2983,2983,NA,Benzene and substituted derivatives,0.9,class,5,Insilico
6943,Day,0.19297018178324016,-1.5343999482571182,422631.99244921736,-1.4870547063159585,-1.5343999482571182,946080.6445703162,-1.5343999482571182,-1.5343999482571182,584743.4260468698,-1.0930082806316797,-1.5343999482571182,376275.5257109421,-0.02922344643731687,-1.5343999482571182,203472.42349999983,-0.7630793506829998,-1.5343999482571182,508184.2977773383,NA,NA,2912,2912,NA,Isoindolines,1.1,subclass,2,Insilico
6945,Day,0.5096641036537274,-1.4849674335881118,419311.76605859975,0.32393826811609533,-1.4849674335881118,421537.61782812834,0.3038054344849742,-1.4849674335881118,470249.8659257812,-0.6111457988525396,-1.4849674335881118,729907.3375820345,-1.4849674335881118,-1.4849674335881118,2068061.386619139,-0.379910721038089,-1.4849674335881118,594644.125125,NA,NA,77,77,depletolite,NA,NA,NA,NA,NA
6946,Day,0,-3.2536837065460715,0,0,-3.2536837065460715,0,0,-3.2536837065460715,0,0,-3.2536837065460715,0,-3.2536837065460715,-3.2536837065460715,720194.5861542919,0,-3.2536837065460715,0,NA,NA,-1,-6946,NA,NA,NA,NA,NA,NA
6947,Day,-0.9675793755003304,-0.9675793755003304,2300642.1059062397,-0.04874060927623096,-0.9675793755003304,1334547.0116093822,0.5376142603889413,-0.9675793755003304,824607.4880566483,0.24514377553103334,-0.9675793755003304,549200.6781406126,-0.7794096627192639,-0.9675793755003304,1117468.7702656207,1.2737562890244956,-0.9675793755003304,625198.8128632911,NA,NA,1041,1041,recalcitrant,Carboxylic acids and derivatives,0.7153846153846154,class,13,Insilico
6948,Day,1.1704348155854418,-0.27291496229600354,371152.86972070386,-0.27291496229600354,-0.27291496229600354,596823.3904296849,-0.19449460547211783,-0.27291496229600354,559086.6076972621,1.201391627138478,-0.27291496229600354,318436.8814609362,0.07787005802991265,-0.27291496229600354,305783.64901562425,0.9533946310964228,-0.27291496229600354,287525.2996171871,NA,NA,1995,1995,NA,Organic acids and derivatives,0.5833333333333334,superclass,12,Insilico
695,Day,-1.7180239098797272,-2.78875727767916,9896622.70227739,-2.78875727767916,-2.78875727767916,11402722.080375003,-1.5482538907948995,-2.78875727767916,5103396.211279316,-1.8209082645444257,-2.78875727767916,5370124.275957042,-2.161661585817816,-2.78875727767916,10402180.754380867,-1.3369623192830433,-2.78875727767916,3899527.7584394454,NA,NA,107,107,NA,Lipids and lipid-like molecules,0.5555555555555556,superclass,9,Library
6950,Day,-0.49491762141297907,-0.6312447157865944,1417701.2542050784,-0.6312447157865944,-0.6312447157865944,2817732.36616601,0.3685497307772987,-0.6312447157865944,795224.3239238242,1.5653561924336616,-0.6312447157865944,573281.0945351608,-0.07357043801822431,-0.6312447157865944,690615.3099218835,0.40877857417268026,-0.6312447157865944,534014.9236601542,NA,NA,1337,1337,NA,Benzenoids,0.85,superclass,8,Insilico
6953,Day,-2.3928670377205323,-6.6,1335804.822845694,-2.175982206195573,-6.6,1038959.0221874948,-4.733925839114973,-6.6,1298159.5433750264,-1.5105086872727802,-6.6,841869.7584999911,-6.6,-6.6,834832.7091874881,-1.8973653734242333,-6.6,1824539.6044765383,NA,NA,-1,-6953,NA,NA,NA,NA,NA,NA
6954,Day,-0.21184709856726724,-0.21184709856726724,582269.0645742146,-0.16901150424019307,-0.21184709856726724,346057.1170996083,0.20696659019692573,-0.21184709856726724,128140.50363671788,0.3211491454136297,-0.21184709856726724,238456.55962109315,-0.06352861795106113,-0.21184709856726724,448409.26389843866,1.2009001693753778,-0.21184709856726724,225527.16763476492,NA,NA,20,20,recalcitrant,NA,NA,NA,NA,NA
6955,Day,0.4691889673643429,-1.8705507535331625,1306036.6256640628,-1.7515311171389,-1.8705507535331625,2622946.862398413,-1.8705507535331625,-1.8705507535331625,1857562.65906251,-1.2214275932239609,-1.8705507535331625,1409415.4058144432,-0.4152965101328873,-1.8705507535331625,803852.1211757812,-0.4801930948621768,-1.8705507535331625,316693.4498281219,NA,NA,-1,-6955,NA,NA,NA,NA,NA,NA
6956,Day,2.4241143949152675,-3.819290908592049,570441.0538476582,-2.060203326388473,-3.819290908592049,3309578.9576855763,-3.819290908592049,-3.819290908592049,142215.21713086066,-2.8087956416028454,-3.819290908592049,279932.453777346,-2.4705878893286375,-3.819290908592049,280448.4471445327,-3.559043606302046,-3.819290908592049,432745.6830859382,NA,NA,-1,-6956,NA,NA,NA,NA,NA,NA
6957,Day,2.400339446528788,-3.7845164915476963,355985.49640622654,-0.3831627531056742,-3.7845164915476963,1684919.3229453107,-3.7845164915476963,-3.7845164915476963,694358.8453124876,-1.4760291621161499,-3.7845164915476963,1344061.7520644516,-1.0478572281888687,-3.7845164915476963,848369.7081796946,-2.0521212473641395,-3.7845164915476963,2284816.887253891,NA,NA,427,427,recalcitrant,Lipids and lipid-like molecules,1,superclass,3,Library
6958,Day,0.8795470938156275,0.5146801416946347,199613.95174878262,1.2749661646739545,0.5146801416946347,420378.2945712835,0.5146801416946347,0.5146801416946347,542722.8542675716,2.042684649019493,0.5146801416946347,363050.05480028794,1.5658129630756763,0.5146801416946347,176518.20655469195,0.5728041114202385,0.5146801416946347,687491.4048806143,NA,NA,-1,-6958,NA,NA,NA,NA,NA,NA
6960,Day,-1.8716086861489876,-1.8716086861489876,1164662.465958985,-1.510631734873555,-1.8716086861489876,2145325.2108906195,-1.0741234140781344,-1.8716086861489876,1256713.4237167963,-1.1252575991785971,-1.8716086861489876,1528256.0134179746,-1.4853783158246212,-1.8716086861489876,1085755.757484376,-0.7684993385403284,-1.8716086861489876,1144147.0826630774,NA,NA,-1,-6960,NA,NA,NA,NA,NA,NA
6961,Day,0.6360297542495463,-2.4636269918865907,1097833.6684921966,1.9133349311657057,-2.4636269918865907,3009093.783617184,0.5836711368088174,-2.4636269918865907,427002.96933594433,-2.4636269918865907,-2.4636269918865907,459299.7303691376,1.7572752798429472,-2.4636269918865907,454483.5795742216,1.1514960774795902,-2.4636269918865907,378978.76207812055,Dictyota,1,-1,-6961,recalcitrant,NA,NA,NA,NA,NA
6962,Day,-4.269595655417366,-4.269595655417366,583056.2578711064,1.3657137882972474,-4.269595655417366,422959.06408057606,-2.1247382573240228,-4.269595655417366,3542317.3588476568,-1.3704423872913456,-4.269595655417366,2086602.734804656,-0.7252398205868289,-4.269595655417366,1143107.4773476352,0.9732137449667229,-4.269595655417366,1439395.9579491988,NA,NA,-1,-6962,NA,NA,NA,NA,NA,NA
6963,Day,-0.7143533099113939,-1.4981388295308378,801218.085042962,0.2045401906993186,-1.4981388295308378,878767.8055038952,-1.002541550383384,-1.4981388295308378,699722.8181484543,-1.4981388295308378,-1.4981388295308378,1665372.2136406268,-0.791590629648819,-1.4981388295308378,583730.3824375018,-0.1774042979006863,-1.4981388295308378,434415.81222655304,Dictyota,1,1965,1965,recalcitrant,NA,NA,NA,NA,NA
6964,Day,-1.344929577966636,-3.2088069356640427,1682290.1401386848,-0.14199271226495003,-3.2088069356640427,44705396.57564834,-2.5360415054213092,-3.2088069356640427,2625024.931982424,-3.2088069356640427,-3.2088069356640427,4930907.71063672,-1.2902534724148427,-3.2088069356640427,475782.75688086543,-2.524799895358691,-3.2088069356640427,2657108.7001171936,Dictyota,1,-1,-6964,recalcitrant,NA,NA,NA,NA,NA
6965,Day,-3.1546654841984036,-3.721358059381319,82502940.95780255,-3.721358059381319,-3.721358059381319,14811141.343082048,0.37284688358944085,-3.721358059381319,65264965.822750136,1.9926123761640104,-3.721358059381319,13278043.382406313,-0.2453927880779454,-3.721358059381319,4471045.132976545,-2.0579635688334124,-3.721358059381319,535145.0759316403,"CCA, Dictyota, Porites lobata, Pocillopora verrucosa",1,91,91,recalcitrant,Diterpenoids,1,subclass,2,Library
6966,Day,1.0257201689892654,0.5882467013927708,831137.9163867133,0.5882467013927708,0.5882467013927708,5302444.284468713,1.7652003189740455,0.5882467013927708,879440.8863554945,1.535153881790866,0.5882467013927708,150659.35911132762,3.4324057180841496,0.5882467013927708,41129.587382812235,3.1716664000872994,0.5882467013927708,110527.70633593769,Dictyota,1,347,347,recalcitrant,Benzenoids,1.1,superclass,2,Insilico
6968,Day,0,-6.6,0,-6.6,-6.6,110552.11320312378,3.3,-6.6,0,0,-6.6,0,0,-6.6,0,0,-6.6,0,NA,NA,850,850,NA,"Amino acids, peptides, and analogues",1.1,subclass,2,Insilico
6969,Day,-2.1002986179329293,-2.5321411579979394,1458045.6684296909,1.7780827219692728,-2.5321411579979394,1964302.373886724,0.6911857082494195,-2.5321411579979394,3713381.408480457,1.5638458584360977,-2.5321411579979394,945714.2399707057,0.8405983404223288,-2.5321411579979394,848764.3159277479,-2.5321411579979394,-2.5321411579979394,35152.78750488336,"CCA, Dictyota, Porites lobata, Pocillopora verrucosa, Turf",1,-1,-6969,recalcitrant,NA,NA,NA,NA,NA
6970,Day,-0.715201566189637,-1.6860481958562703,308964.1127050793,-1.6860481958562703,-1.6860481958562703,224474.02853125194,6.6,-1.6860481958562703,0,1.5692460409292566,-1.6860481958562703,491093.07070312626,0.678608708423911,-1.6860481958562703,434454.5347968679,0.7559075636194533,-1.6860481958562703,1135904.1469531197,NA,NA,3307,3307,NA,NA,NA,NA,NA,NA
6971,Day,-0.706894457769683,-0.706894457769683,518209.78526757914,-0.6048358845814568,-0.706894457769683,1368568.1562500275,-0.6325345820194511,-0.706894457769683,254017.2700761696,0.5278297748899946,-0.706894457769683,94698.57467773557,0.2407651180211824,-0.706894457769683,358519.7683300773,0.03817667854561635,-0.706894457769683,583309.7902031209,NA,NA,190,190,recalcitrant,NA,NA,NA,NA,NA
6972,Day,0.5339178992331675,0.5339178992331675,1613133.0567929563,1.5685584896690896,0.5339178992331675,2122463.8757031374,1.5514763034014383,0.5339178992331675,1005869.7936679705,0.6804319472354223,0.5339178992331675,2248528.0269453162,1.9036288670819546,0.5339178992331675,759214.0967109295,0.5373940599599082,0.5339178992331675,891566.2752851684,NA,NA,-1,-6972,NA,NA,NA,NA,NA,NA
6973,Day,-0.7750738286085405,-0.7750738286085405,717451.6060117125,-0.18093387371992226,-0.7750738286085405,598608.32683984,1.0295209902361666,-0.7750738286085405,375933.96453515656,2.54002045892562,-0.7750738286085405,127681.24451953302,0.6750174029429383,-0.7750738286085405,385855.99637890386,1.1650617979430613,-0.7750738286085405,466945.77320702793,NA,NA,-1,-6973,NA,NA,NA,NA,NA,NA
6974,Day,-2.5044583472402584,-5.158939050733878,13385662.208789045,-3.4378576422418727,-5.158939050733878,8745426.767605439,-4.876827396522535,-5.158939050733878,6797385.089453222,-4.464051589665642,-5.158939050733878,3133948.6323319804,-4.984549341939368,-5.158939050733878,10247416.296839815,-5.158939050733878,-5.158939050733878,11582329.87727928,NA,NA,550,550,depletolite,Lipids and lipid-like molecules,0.5714285714285714,superclass,35,Insilico
6975,Day,-2.5494253429983145,-2.5494253429983145,1891683.96555273,1.7109331974003632,-2.5494253429983145,840423.4743281263,0.27614486538322697,-2.5494253429983145,1846003.1465039183,0.5526282384030331,-2.5494253429983145,4307356.480386711,0.42258586618169103,-2.5494253429983145,816214.7757714838,1.6798723980873933,-2.5494253429983145,677030.4543183642,NA,NA,1409,1409,recalcitrant,NA,NA,NA,NA,NA
6977,Day,-0.23231486756509467,-0.23231486756509467,611879.3522343782,2.2193100568257678,-0.23231486756509467,392257.41076758626,-0.10400063472393933,-0.23231486756509467,680552.9370136706,0.29191455645807973,-0.23231486756509467,473422.33362109493,-0.21270775266967276,-0.23231486756509467,909939.8529531247,0.5554420258079842,-0.23231486756509467,319286.4238027345,NA,NA,1550,1550,NA,"Amino acids, peptides, and analogues",1.1,subclass,2,Insilico
6979,Day,2.4374634368930232,-3.921418615549015,492655.16857031104,-3.921418615549015,-3.921418615549015,6249584.373225614,-0.05356133063043317,-3.921418615549015,293964.845279303,-0.7405544171101817,-3.921418615549015,373818.77956249507,-0.21721953944873115,-3.921418615549015,393132.80240966706,-1.1289086247116884,-3.921418615549015,469562.53886620677,Dictyota,1,567,567,recalcitrant,NA,NA,NA,NA,NA
6980,Day,-0.5245127267778785,-0.5245127267778785,1000357.8927382787,-0.47819450223338084,-0.5245127267778785,3141923.910949219,0.15615041502324778,-0.5245127267778785,536003.7816738305,0.1285140684818651,-0.5245127267778785,496210.65957422165,1.3257487338875888,-0.5245127267778785,365609.779775392,0.1352196846701345,-0.5245127267778785,373016.36234765896,NA,NA,-1,-6980,NA,NA,NA,NA,NA,NA
6983,Day,0.06644201273509287,-3.0428130321659763,2521951.557617192,-0.36738507267349096,-3.0428130321659763,5248565.0132187735,-1.0398397777768278,-3.0428130321659763,3013590.9008867107,-3.0428130321659763,-3.0428130321659763,5697102.041833986,-0.10714752567377972,-3.0428130321659763,688499.8271484448,-0.35839855558146383,-3.0428130321659763,1737544.9374999972,NA,NA,-1,-6983,NA,NA,NA,NA,NA,NA
6984,Day,-6.6,-6.6,253921.6535146485,0.13351070596282458,-6.6,778610.356156242,-0.8843262415186065,-6.6,259106.88705664358,0.5348962665435202,-6.6,1497292.3010702832,0.3921217423664569,-6.6,1381543.04199609,0.5796951169091251,-6.6,1622380.8712031418,NA,NA,-1,-6984,NA,NA,NA,NA,NA,NA
6985,Day,0.5920643263353084,-0.4188055737139661,1273759.275123056,-0.4188055737139661,-0.4188055737139661,1396770.7306523481,0.3491676948142555,-0.4188055737139661,569902.0863476635,-0.048082680999280605,-0.4188055737139661,2656638.782507788,1.5741135019342134,-0.4188055737139661,351776.2877812506,0.6523560705186037,-0.4188055737139661,531913.6193632892,NA,NA,751,751,NA,Lipids and lipid-like molecules,0.7666666666666666,superclass,3,Insilico
6986,Day,-0.4217079591784747,-2.9997187536581498,691751.5372734361,-2.9997187536581498,-2.9997187536581498,5927368.925699217,-0.4172113819551725,-2.9997187536581498,914807.9628027352,0.6298552548208743,-2.9997187536581498,461719.49023046705,-0.12348303557703699,-2.9997187536581498,279509.40296288714,-1.5800580204225283,-2.9997187536581498,2047626.121281256,NA,NA,-1,-6986,NA,NA,NA,NA,NA,NA
6987,Day,-6.6,-6.6,2145409.6322812503,-2.026672494548337,-6.6,2512374.5402343706,-0.459628331298612,-6.6,3193779.406613282,1.084472914443165,-6.6,1443225.1279101616,0.9061918888644003,-6.6,697573.9562285158,0.14480322361540293,-6.6,932686.5606425812,NA,NA,3465,3465,NA,NA,NA,NA,NA,NA
6989,Day,2.203914265436886,-3.6901653485040518,1052401.128080084,0.8679122478281237,-3.6901653485040518,1253880.8217031055,1.3538507050011572,-3.6901653485040518,439582.5306738285,-1.6720972263861353,-3.6901653485040518,1278432.4334160117,1.2042256532512625,-3.6901653485040518,627363.9064101567,-3.6901653485040518,-3.6901653485040518,877367.6597656198,CCA,1,4915,4915,recalcitrant,NA,NA,NA,NA,NA
6991,Day,-2.882798264991848,-2.882798264991848,177915.00715234422,-0.3664601204516297,-2.882798264991848,240891.0127499999,-0.7160016973558083,-2.882798264991848,603122.6448906279,0.3959860538235994,-2.882798264991848,493257.4958476497,0.15452788025400893,-2.882798264991848,273703.74241992255,-0.24610599353329443,-2.882798264991848,270537.4304335901,NA,NA,2519,2519,NA,"Amino acids, peptides, and analogues",1.1,subclass,2,Insilico
6992,Day,-0.671266128480337,-0.671266128480337,5772291.218224602,1.373191910755703,-0.671266128480337,147177.7558750033,1.2993506234326349,-0.671266128480337,27382470.13902363,0.295548566054861,-0.671266128480337,101420316.87265444,1.210901273546128,-0.671266128480337,557188.079527335,6.6,-0.671266128480337,0,"CCA, Porites lobata, Pocillopora verrucosa, Turf",1,80,80,depletolite,NA,NA,NA,NA,NA
6994,Day,0.14692168747555956,-2.801504572552247,271437.62081835745,0.16489827786780895,-2.801504572552247,273546.1180742128,0.6353055544760972,-2.801504572552247,459935.59067578416,1.2162102992410608,-2.801504572552247,806828.2219882875,-2.801504572552247,-2.801504572552247,493459.85654491605,-0.16026215439005248,-2.801504572552247,811002.861828123,NA,NA,77,77,depletolite,NA,NA,NA,NA,NA
6995,Day,-4.936039999594371,-5.278177243716909,17932447.40583206,-5.278177243716909,-5.278177243716909,175825724.63765806,-0.8424539062017162,-5.278177243716909,1331278.9780820487,0.6819689010152481,-5.278177243716909,957996.2844765647,0.3129495057053583,-5.278177243716909,1615531.437476548,1.453388094042933,-5.278177243716909,3073874.143343722,Dictyota,1,165,165,recalcitrant,Fatty Acyls,1,class,2,Library
6996,Day,1.0030877894752064,-2.968354151661782,793550.959988283,-1.3265748878639645,-2.968354151661782,4344294.875244128,-2.4089895277995272,-2.968354151661782,3128166.5021933634,0.5666708219603593,-2.968354151661782,616026.8149980383,0.47749866859003387,-2.968354151661782,334000.48866016115,-2.968354151661782,-2.968354151661782,334976.1912109356,"CCA, Dictyota",1,-1,-6996,recalcitrant,NA,NA,NA,NA,NA
