feature_number,Organism,combined_ID,binary_ID,SmilesLibrary_,SmilesAnalog_,network,ZodiacMF,ZodiacScore,C,H,N,O,P,S,NOSC,dG,Intersection
10783,Dictyota,"3-[21-benzyl-3,24-bis(butan-2-yl)-6-(2-carboxyethyl)-7,10,28-trimethyl-2,5,8,11,14,20,23,26,29,32-decaoxo-9,30-bis(propan-2-yl)-25-oxa-1,4,7,10,13,19,22,28,31-nonaazatricyclo[31.4.0.0�?,�?]heptatriacontan-27-yl]propanoic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10783,Pocillopora verrucosa,"3-[21-benzyl-3,24-bis(butan-2-yl)-6-(2-carboxyethyl)-7,10,28-trimethyl-2,5,8,11,14,20,23,26,29,32-decaoxo-9,30-bis(propan-2-yl)-25-oxa-1,4,7,10,13,19,22,28,31-nonaazatricyclo[31.4.0.0�?,�?]heptatriacontan-27-yl]propanoic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10958,Dictyota,Organic compounds;Organoheterocyclic compounds;Piperidines;nan,3,NA,NA,2405,C15H29N2O5,1,15,29,2,5,0,0,-0.8666666666666663,84.99999999999999,Dictyota
10989,Dictyota,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Eicosanoids,3,NA,NA,1063,C23H47NO12,1,23,47,1,12,0,0,-0.8695652173913047,85.08260869565218,Dictyota
10993,Pocillopora verrucosa,Tetranorprostaglandin J2,2,NA,C1=CC(=O)C(C1CCC(=O)O)CCC(=O)CCCCC(=O)O,-1,C16H35NO2,1,16,35,1,2,0,0,-1.75,110.175,Poc
11008,Dictyota,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Eicosanoids,3,NA,NA,1063,C22H37N2O7,0.852752753,22,37,2,7,0,0,-0.7727272727272725,82.32272727272726,Dictyota
11073,CCA,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C6H28N13O7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11073,Dictyota,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C6H28N13O7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11073,Porites lobata,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C6H28N13O7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11073,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C6H28N13O7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
11078,Dictyota,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Eicosanoids,3,NA,NA,1063,C21H43N11O5,0.9995996,21,43,11,5,0,0,0,60.3,NA
11078,Porites lobata,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Eicosanoids,3,NA,NA,1063,C21H43N11O5,0.9995996,21,43,11,5,0,0,0,60.3,NA
11078,Pocillopora verrucosa,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Eicosanoids,3,NA,NA,1063,C21H43N11O5,0.9995996,21,43,11,5,0,0,0,60.3,NA
11091,Pocillopora verrucosa,Fastigilin B,2,NA,N/A,21,C18H33NO6,1,18,33,1,6,0,0,-1,88.8,Poc
11124,Pocillopora verrucosa,3-Hydroxyoleylcarnitine,2,NA,N/A,21,C20H37NO5,1,20,37,1,5,0,0,-1.2000000000000002,94.5,Poc
11130,Pocillopora verrucosa,Spectral Match to Acetyl-L-carnitine from NIST14,2,NA,N/A,1704,C20H39NO6,1,20,39,1,6,0,0,-1.2000000000000002,94.5,Poc
11148,Porites lobata,Fastigilin B,2,NA,N/A,21,C21H41NO5,1,21,41,1,5,0,0,-1.333333333333333,98.29999999999998,coral
11148,Pocillopora verrucosa,Fastigilin B,2,NA,N/A,21,C21H41NO5,1,21,41,1,5,0,0,-1.333333333333333,98.29999999999998,coral
11155,Pocillopora verrucosa,3-Hydroxyhexadecanoylcarnitine,1,CCCCCCCCCCCCCC(CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C)O,CCCCCCCCC=CCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,21,C23H45NO5,1,23,45,1,5,0,0,-1.391304347826087,99.95217391304348,Poc
11169,Pocillopora verrucosa,N-Oleoyltaurine,2,NA,CCCCCCCCC=CCCCCCCCC(=O)NCCS(=O)(=O)O,17,C21H31NO4,1,21,31,1,4,0,0,-0.9523809523809526,87.44285714285715,Poc
11197,Porites lobata,Linoleoylcarnitine,2,NA,CCCCCC=CCC=CCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,21,C21H39NO5,1,21,39,1,5,0,0,-1.2380952380952381,95.58571428571429,coral
11197,Pocillopora verrucosa,Linoleoylcarnitine,2,NA,CCCCCC=CCC=CCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,21,C21H39NO5,1,21,39,1,5,0,0,-1.2380952380952381,95.58571428571429,coral
11247,Pocillopora verrucosa,3-Hydroxyhexadecanoylcarnitine,1,CCCCCCCCCCCCCC(CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C)O,CCCCCCCCC=CCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,21,C23H45NO5,1,23,45,1,5,0,0,-1.391304347826087,99.95217391304348,Poc
11248,Porites lobata,Palmitoyl-L-carnitine,2,NA,CCCCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,21,C18H33N2O2,1,18,33,2,2,0,0,-1.2777777777777777,96.71666666666667,coral
11248,Pocillopora verrucosa,Palmitoyl-L-carnitine,2,NA,CCCCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,21,C18H33N2O2,1,18,33,2,2,0,0,-1.2777777777777777,96.71666666666667,coral
11263,Pocillopora verrucosa,N-Oleoyltaurine,2,NA,CCCCCCCCC=CCCCCCCCC(=O)NCCS(=O)(=O)O,17,C21H31NO4,1,21,31,1,4,0,0,-0.9523809523809526,87.44285714285715,Poc
11299,Pocillopora verrucosa,L-Arachidonoylcarnitine,2,NA,N/A,21,C21H39NO6,1,21,39,1,6,0,0,-1.1428571428571432,92.87142857142858,Poc
11320,Porites lobata,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,131,C22H32N4O12,1,22,32,4,12,0,0,0.18181818181818166,55.11818181818182,coral
11320,Pocillopora verrucosa,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,131,C22H32N4O12,1,22,32,4,12,0,0,0.18181818181818166,55.11818181818182,coral
11321,Pocillopora verrucosa,L-Arachidonoylcarnitine,2,NA,N/A,21,C19H35N4O4,1,19,35,4,4,0,0,-0.7894736842105265,82.80000000000001,Poc
11329,Porites lobata,Oleoyl-L-carnitine,2,NA,CCCCCCCCC=CCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,21,C18H40N6OP,1,18,40,6,1,1,0,-1.3888888888888893,99.88333333333334,coral
11329,Pocillopora verrucosa,Oleoyl-L-carnitine,2,NA,CCCCCCCCC=CCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,21,C18H40N6OP,1,18,40,6,1,1,0,-1.3888888888888893,99.88333333333334,coral
11340,Porites lobata,Organic compounds;Organoheterocyclic compounds;Phenols;nan,3,NA,NA,2035,C8H31N10OP2,1,8,31,10,1,2,0,-1.125,92.3625,coral
11340,Pocillopora verrucosa,Organic compounds;Organoheterocyclic compounds;Phenols;nan,3,NA,NA,2035,C8H31N10OP2,1,8,31,10,1,2,0,-1.125,92.3625,coral
11350,Pocillopora verrucosa,3-Hydroxyoleylcarnitine,2,NA,N/A,21,C9H35N14O3,1,9,35,14,3,0,0,1.4444444444444446,19.133333333333326,Poc
11365,Pocillopora verrucosa,L-Arachidonoylcarnitine,2,NA,N/A,21,C21H37NO6,1,21,37,1,6,0,0,-1.0476190476190474,90.15714285714284,Poc
11378,Dictyota,"Propanoic acid, 2-methyl-2-[4-[[[[4-methyl-2-[4-(trifluoromethyl)phenyl]-5- thiazolyl]carbonyl]amino]methyl]phenoxy]-",2,NA,CC1=C(SC(=N1)C2=CC=C(C=C2)C(F)(F)F)C(=O)NCC3=CC=C(C=C3)OC(C)(C)C(=O)O,550,C15H25N2O5P,0.9998999,15,25,2,5,1,0,-0.9333333333333336,86.9,Dictyota
11389,Pocillopora verrucosa,Organic compounds;Benzenoids;Phenol ethers;nan,3,NA,NA,2393,C5H27N17O2,1,NA,NA,NA,NA,NA,NA,NA,NA,Poc
11403,Porites lobata,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,131,C23H34N4O12,1,23,34,4,12,0,0,0.08695652173913038,57.82173913043478,coral
11403,Pocillopora verrucosa,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,131,C23H34N4O12,1,23,34,4,12,0,0,0.08695652173913038,57.82173913043478,coral
11430,Turf,p-Fluoro-L-phenylalanine,2,NA,C1=CC(=CC=C1CC(C(=O)O)N)F,141,C7H6NO5P5,1,NA,NA,NA,NA,NA,NA,NA,NA,Turf
11506,Pocillopora verrucosa,Methyl myristoleate,2,NA,CCCCC=CCCCCCCCC(=O)OC,21,C23H43NO6,1,23,43,1,6,0,0,-1.2173913043478262,94.99565217391304,Poc
11528,Pocillopora verrucosa,L-Arachidonoylcarnitine,2,NA,N/A,21,C23H41NO5,1,23,41,1,5,0,0,-1.2173913043478262,94.99565217391304,Poc
11535,Porites lobata,Fastigilin B,2,NA,N/A,21,C20H39NO5,1,20,39,1,5,0,0,-1.2999999999999998,97.35,coral
11535,Pocillopora verrucosa,Fastigilin B,2,NA,N/A,21,C20H39NO5,1,20,39,1,5,0,0,-1.2999999999999998,97.35,coral
11544,Pocillopora verrucosa,3-Hydroxyhexadecanoylcarnitine,1,CCCCCCCCCCCCCC(CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C)O,CCCCCCCCC=CCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,21,C23H45NO5,1,23,45,1,5,0,0,-1.391304347826087,99.95217391304348,Poc
11573,Pocillopora verrucosa,no matches;no matches;no matches;no matches,3,NA,NA,-1,C23H43NO5,1,23,43,1,5,0,0,-1.304347826086956,97.47391304347825,Poc
11580,Porites lobata,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,131,C20H24N27P,1,20,24,27,0,1,0,2.6,-13.800000000000011,Por
11599,Porites lobata,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C22H41NO10,1,22,41,1,10,0,0,-0.8181818181818183,83.61818181818182,coral
11599,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C22H41NO10,1,22,41,1,10,0,0,-0.8181818181818183,83.61818181818182,coral
11606,Pocillopora verrucosa,Methyl palmitoleate,2,NA,CCCCCCC=CCCCCCCCC(=O)OC,2237,C18H44N9O3P,1,18,44,9,3,1,0,-0.8888888888888893,85.63333333333334,Poc
11615,Pocillopora verrucosa,Fastigilin B,2,NA,N/A,21,C21H41NO6,1,21,41,1,6,0,0,-1.2380952380952381,95.58571428571429,Poc
11622,Porites lobata,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,131,C28H41N5O15,1,28,41,5,15,0,0,0.1428571428571428,56.22857142857143,Por
11666,Pocillopora verrucosa,3-Hydroxyhexadecanoylcarnitine,2,NA,CCCCCCCCCCCCCC(CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C)O,21,C24H47NO5,1,24,47,1,5,0,0,-1.416666666666667,100.67500000000001,Poc
11709,Pocillopora verrucosa,N-Oleoylglycine,2,NA,CCCCCCCCC=CCCCCCCCC(=O)NCC(=O)O,21,C23H43NO6,1,23,43,1,6,0,0,-1.2173913043478262,94.99565217391304,Poc
11716,Porites lobata,"L-3,5-Diiodotyrosine",1,N/A,N/A,141,C7H6N2O10P5,0.936536537,NA,NA,NA,NA,NA,NA,NA,NA,coral
11716,Pocillopora verrucosa,"L-3,5-Diiodotyrosine",1,N/A,N/A,141,C7H6N2O10P5,0.936536537,NA,NA,NA,NA,NA,NA,NA,NA,coral
11749,Pocillopora verrucosa,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poc
11783,Pocillopora verrucosa,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,3,NA,NA,21,C22H41NO5,1,22,41,1,5,0,0,-1.2727272727272725,96.57272727272726,Poc
11793,Pocillopora verrucosa,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,NA,NA,550,C20H42N16O5P2,0.961361361,20,42,16,5,2,0,0.2999999999999998,51.75,Poc
11814,Pocillopora verrucosa,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,131,C17H25N3O9,1,17,25,3,9,0,0,0.11764705882352944,56.94705882352941,Poc
11874,Pocillopora verrucosa,Fastigilin B,2,NA,N/A,21,C21H41NO6,1,21,41,1,6,0,0,-1.2380952380952381,95.58571428571429,Poc
11901,Pocillopora verrucosa,Fastigilin B,2,NA,N/A,21,C22H43NO5,1,22,43,1,5,0,0,-1.3636363636363633,99.16363636363636,Poc
11937,Porites lobata,Octanoylcarnitine,2,NA,CCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,21,C16H31NO4,1,16,31,1,4,0,0,-1.25,95.925,coral
11937,Pocillopora verrucosa,Octanoylcarnitine,2,NA,CCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,21,C16H31NO4,1,16,31,1,4,0,0,-1.25,95.925,coral
11980,Pocillopora verrucosa,Organic compounds;Organoheterocyclic compounds;Phenol ethers;nan,3,NA,NA,1306,C18H33NO5,1,18,33,1,5,0,0,-1.1111111111111107,91.96666666666665,Poc
12038,Dictyota,Organic compounds;Lipids and lipid-like molecules;Glycerophospholipids;nan,3,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12038,Pocillopora verrucosa,Organic compounds;Lipids and lipid-like molecules;Glycerophospholipids;nan,3,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12177,Turf,Levetiracetam,2,NA,CCC(C(=O)N)N1CCCC1=O,336,C13H22N2O2,0.999199199,13,22,2,2,0,0,-0.9230769230769234,86.6076923076923,Turf
12180,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,4013,C20H39NO6,1,20,39,1,6,0,0,-1.2000000000000002,94.5,Poc
12387,Pocillopora verrucosa,cis-9-Hexadecenoic acid,2,NA,CCCCCCC=CCCCCCCCC(=O)O,17,C18H39NO3P2,0.9996997,18,39,1,3,2,0,-2.2222222222222223,123.63333333333333,Poc
12422,Pocillopora verrucosa,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,3,NA,NA,21,C22H41NO5,1,22,41,1,5,0,0,-1.2727272727272725,96.57272727272726,Poc
12519,Porites lobata,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Triterpenoids,3,NA,NA,980,C25H48N2O10P2,0.65005005,25,48,2,10,2,0,-1.2800000000000002,96.78,coral
12519,Pocillopora verrucosa,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Triterpenoids,3,NA,NA,980,C25H48N2O10P2,0.65005005,25,48,2,10,2,0,-1.2800000000000002,96.78,coral
12660,Pocillopora verrucosa,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,87,C19H52N15O6P3,0.998198198,NA,NA,NA,NA,NA,NA,NA,NA,Poc
12677,Dictyota,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Carbohydrates and carbohydrate conjugates,3,NA,NA,1291,C19H37NO5,1,19,37,1,5,0,0,-1.2631578947368425,96.30000000000001,Dictyota
12707,Porites lobata,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Por
12738,CCA,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary producers
12738,Dictyota,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary producers
12738,Porites lobata,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary producers
12738,Pocillopora verrucosa,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary producers
12738,Turf,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,N/A,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Primary producers
12869,Dictyota,Dutasteride,2,NA,CC12CCC3C(C1CCC2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CCC5C3(C=CC(=O)N5)C,-1,C27H48N2O14,0.393793794,27,48,2,14,0,0,-0.5185185185185182,75.07777777777777,NA
12869,Pocillopora verrucosa,Dutasteride,2,NA,CC12CCC3C(C1CCC2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CCC5C3(C=CC(=O)N5)C,-1,C27H48N2O14,0.393793794,27,48,2,14,0,0,-0.5185185185185182,75.07777777777777,NA
12869,Turf,Dutasteride,2,NA,CC12CCC3C(C1CCC2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CCC5C3(C=CC(=O)N5)C,-1,C27H48N2O14,0.393793794,27,48,2,14,0,0,-0.5185185185185182,75.07777777777777,NA
13040,Porites lobata,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,131,C20H28N24OP,1,20,28,24,1,1,0,2.05,1.875,Por
13043,Porites lobata,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,87,C8H31N17O8,1,NA,NA,NA,NA,NA,NA,NA,NA,coral
13043,Pocillopora verrucosa,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,87,C8H31N17O8,1,NA,NA,NA,NA,NA,NA,NA,NA,coral
13045,CCA,ALIZARIN,2,NA,N/A,2586,C12H8O3P2,1,12,8,0,3,2,0,-1,88.8,CCA
13051,Porites lobata,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Por
13060,Dictyota,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Glycerophosphoethanolamines,3,NA,NA,212,C24H55N4O8,0.976876877,24,55,4,8,0,0,-1.125,92.3625,NA
13060,Porites lobata,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Glycerophosphoethanolamines,3,NA,NA,212,C24H55N4O8,0.976876877,24,55,4,8,0,0,-1.125,92.3625,NA
13060,Pocillopora verrucosa,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Glycerophosphoethanolamines,3,NA,NA,212,C24H55N4O8,0.976876877,24,55,4,8,0,0,-1.125,92.3625,NA
13062,Dictyota,Spectral Match to Decaethylene glycol from NIST14,2,NA,N/A,212,C21H56N12O4P,0.924424424,21,56,12,4,1,0,-0.8095238095238093,83.37142857142857,NA
13062,Porites lobata,Spectral Match to Decaethylene glycol from NIST14,2,NA,N/A,212,C21H56N12O4P,0.924424424,21,56,12,4,1,0,-0.8095238095238093,83.37142857142857,NA
13062,Pocillopora verrucosa,Spectral Match to Decaethylene glycol from NIST14,2,NA,N/A,212,C21H56N12O4P,0.924424424,21,56,12,4,1,0,-0.8095238095238093,83.37142857142857,NA
13087,Dictyota,N.epsilon.-Methyl-L-lysine,2,NA,C[NH2+]CCCCC(C(=O)[O-])N,336,C14H25NO4,1,14,25,1,4,0,0,-1,88.8,Dictyota
13096,Pocillopora verrucosa,Fastigilin B,2,NA,N/A,21,C22H41NO5,1,22,41,1,5,0,0,-1.2727272727272725,96.57272727272726,Poc
13097,CCA,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,3,NA,NA,21,C15H23N11O,1,15,23,11,1,0,0,0.7999999999999998,37.5,CCA
13127,Pocillopora verrucosa,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,3,NA,NA,21,C21H39NO5,1,21,39,1,5,0,0,-1.2380952380952381,95.58571428571429,Poc
13139,Pocillopora verrucosa,Organic compounds;Organoheterocyclic compounds;Benzene and substituted derivatives;nan,3,NA,NA,6137,C20H34O11,1,20,34,0,11,0,0,-0.5999999999999996,77.39999999999999,Poc
13158,Pocillopora verrucosa,Eicosapentaenoic acid ethyl ester,2,NA,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OCC,343,C25H42NO7P,1,25,42,1,7,1,0,-1.2000000000000002,94.5,Poc
13174,Pocillopora verrucosa,3-Hydroxyhexadecanoylcarnitine,1,CCCCCCCCCCCCCC(CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C)O,CCCCCCCCC=CCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,21,C23H45NO5,1,23,45,1,5,0,0,-1.391304347826087,99.95217391304348,Poc
13201,Porites lobata,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Por
13207,Porites lobata,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,131,C22H39N11O4P4,1,NA,NA,NA,NA,NA,NA,NA,NA,Por
13209,Pocillopora verrucosa,Organic compounds;Benzenoids;Phenol ethers;nan,3,NA,NA,2393,C20H35N2O2,0.980980981,20,35,2,2,0,0,-1.25,95.925,Poc
13233,Pocillopora verrucosa,3-Hydroxyhexadecanoylcarnitine,2,NA,CCCCCCCCCCCCCC(CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C)O,21,C24H47NO5,1,24,47,1,5,0,0,-1.416666666666667,100.67500000000001,Poc
13242,Porites lobata,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Por
13243,Porites lobata,Oleanolic acid methyl ester,2,NA,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)OC)C,695,C9H32N16O13,0.9998999,NA,NA,NA,NA,NA,NA,NA,NA,coral
13243,Pocillopora verrucosa,Oleanolic acid methyl ester,2,NA,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)OC)C,695,C9H32N16O13,0.9998999,NA,NA,NA,NA,NA,NA,NA,NA,coral
13254,Pocillopora verrucosa,Adipoyl-L-carnitine,2,NA,C[N+](C)(C)CC(CC(=O)[O-])OC(=O)CCCCC(=O)O,1841,C14H25NO6,1,14,25,1,6,0,0,-0.7142857142857144,80.65714285714286,Poc
13315,Pocillopora verrucosa,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,131,C18H27N3O9,1,18,27,3,9,0,0,0,60.3,Poc
13318,Pocillopora verrucosa,Fastigilin B,2,NA,N/A,21,C22H43NO5,1,22,43,1,5,0,0,-1.3636363636363633,99.16363636363636,Poc
13469,Dictyota,"Organic compounds;Lipids and lipid-like molecules;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,17,C13H31NO4P2,0.952952953,13,31,1,4,2,0,-2.3076923076923075,126.06923076923076,Dictyota
13543,CCA,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C20H34O10,1,20,34,0,10,0,0,-0.7000000000000002,80.25,NA
13543,Porites lobata,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C20H34O10,1,20,34,0,10,0,0,-0.7000000000000002,80.25,NA
13543,Pocillopora verrucosa,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,NA,NA,80,C20H34O10,1,20,34,0,10,0,0,-0.7000000000000002,80.25,NA
13740,Dictyota,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Triterpenoids,3,NA,NA,2021,C30H54O6,1,30,54,0,6,0,0,-1.4000000000000004,100.20000000000002,Dictyota
14057,Porites lobata,"10-Formyl-7,8-dihydrofolic acid",2,NA,C1C(=NC2=C(N1)NC(=NC2=O)N)CN(C=O)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,2938,C18H31N12O7P,0.950650651,18,31,12,7,1,0,0.7777777777777777,38.13333333333333,coral
14057,Pocillopora verrucosa,"10-Formyl-7,8-dihydrofolic acid",2,NA,C1C(=NC2=C(N1)NC(=NC2=O)N)CN(C=O)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,2938,C18H31N12O7P,0.950650651,18,31,12,7,1,0,0.7777777777777777,38.13333333333333,coral
14114,Dictyota,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Eicosanoids,3,NA,NA,1063,C20H45N4O9,0.903603604,20,45,4,9,0,0,-0.75,81.675,NA
