feature_number,Organism,T0,TF,log2_change,network,N,P,C,O,H,NOSC,row m/z,n_presence,nc,oc,hc,log_nc,log_oc,log_hc,logxic,log_snc,log_soc,log_shc,ra,ra_mean
10362,Dictyota,2263644.375195327,2404383.941800803,-0.05379732523032556,-1,2,0,18,5,29,-0.7222222222222223,354.2128339447286,1,0.1111111111111111,0.2777777777777778,1.6111111111111112,-0.9542425094393249,-0.5563025007672873,0.20712549279565004,6.35480819900846,5.4005656895691345,5.798505698241172,6.56193369180411,NA,6.310709643167588e-5
10370,Dictyota,1455318.9812461005,487754.7500917962,-1.5820644698347537,247,3,2,19,10,43,-1.2631578947368425,536.2494146022404,1,0.15789473684210525,0.5263157894736842,2.263157894736842,-0.8016323462331666,-0.278753600952829,0.35471485462675756,6.162958193742539,5.361325847509373,5.88420459278971,6.517673048369297,NA,3.776311201881968e-5
10375,Dictyota,1023927.0116875055,2895537.344611309,0.9965196022154467,5642,2,0,19,5,22,-0.3157894736842106,359.16156377812433,1,0.10526315789473684,0.2631578947368421,1.1578947368421053,-0.9777236052888478,-0.5797835966168102,0.0636690798693773,6.010269000046933,5.032545394758086,5.430485403430123,6.07393807991631,NA,2.981614107782901e-5
10376,Dictyota,1179674.9775078087,102545.24723632867,-4.064266858566759,-1,1,0,16,2,23,-1,300.13652045403603,1,0.0625,0.125,1.4375,-1.2041199826559248,-0.9030899869919435,0.1576078533616681,6.071762367544641,4.867642384888716,5.168672380552697,6.229370220906309,NA,2.9041453698710486e-5
10384,Dictyota,3250420.0934453164,2739835.885504885,-1.3305606081628405,1063,9,1,20,8,48,-0.5,574.3434600555232,1,0.45,0.4,2.4,-0.3467874862246563,-0.3979400086720376,0.38021124171160603,6.5119394940480655,6.165152007823409,6.113999485376028,6.892150735759672,NA,9.619755752493758e-5
10385,Dictyota,1162264.1354706977,2386736.582669923,0.673154363860969,-1,3,0,16,5,27,-0.375,374.17099616848805,1,0.1875,0.3125,1.6875,-0.7269987279362623,-0.5051499783199059,0.22724378150306254,6.06530483678207,5.338306108845807,5.560154858462163,6.2925486182851325,NA,3.137043286029452e-5
10412,Dictyota,3912152.200730482,1920711.983059563,-2.2017225324827905,-1,2,0,13,6,22,-0.3076923076923075,303.15495094796375,1,0.15384615384615385,0.46153846153846156,1.6923076923076923,-0.8129133566428556,-0.3357921019231931,0.22847932851536945,6.592415742498892,5.779502385856036,6.2566236405756985,6.820895071014261,NA,1.2342286789671154e-4
10422,Dictyota,8169510.758169914,6097174.769479492,-0.7124197396636703,537,1,0,20,10,43,-1,458.29621019916164,1,0.05,0.5,2.15,-1.3010299956639813,-0.3010299956639812,0.33243845991560533,6.9121960490184415,5.61116605335446,6.61116605335446,7.2446345089340465,NA,2.2908771093896376e-4
10422,Pocillopora verrucosa,6759563.0743671935,2342530.1074160244,-2.001383584954286,537,1,0,20,10,43,-1,458.29621019916164,1,0.05,0.5,2.15,-1.3010299956639813,-0.3010299956639812,0.33243845991560533,6.829918624858221,5.52888862919424,6.52888862919424,7.162357084773826,NA,1.6502353548242542e-4
10422,Porites lobata,8871723.930953119,5322988.853488284,-1.8840725127189477,537,1,0,20,10,43,-1,458.29621019916164,1,0.05,0.5,2.15,-1.3010299956639813,-0.3010299956639812,0.33243845991560533,6.948008019037282,5.6469780233733005,6.6469780233733005,7.2804464789528875,NA,7.115123139952333e-4
10433,Dictyota,542417.6296171849,6369815.106329131,3.4651513073310634,-1,4,0,16,9,39,-0.5625,432.28072596631137,1,0.25,0.5625,2.4375,-0.6020599913279624,-0.2498774732165999,0.3869446243705744,5.734333796495134,5.132273805167172,5.484456323278534,6.121278420865709,NA,1.4875226101536645e-5
10459,Pocillopora verrucosa,4757414.852648405,2132859.76708887,-1.1714348686323588,-1,1,1,10,7,25,-1.2999999999999998,303.1435983856732,1,0.1,0.7,2.5,-1,-0.1549019599857432,0.3979400086720376,6.677371024104436,5.677371024104436,6.522469064118693,7.075311032776473,NA,1.1593751354233654e-4
10461,Pocillopora verrucosa,12220600.824755747,5392024.439475631,-1.2246628416860799,148,1,0,11,3,26,-1.5454545454545459,259.1540890283301,1,0.09090909090909091,0.2727272727272727,2.3636363636363638,-1.041392685158225,-0.5642714304385626,0.37358066281259295,7.0870925584811255,6.0456998733229,6.522821128042563,7.460673221293718,NA,2.974010426325267e-4
10461,Porites lobata,2993901.611277405,797631.4849921728,-1.9093745175249541,148,1,0,11,3,26,-1.5454545454545459,259.1540890283301,1,0.09090909090909091,0.2727272727272727,2.3636363636363638,-1.041392685158225,-0.5642714304385626,0.37358066281259295,6.4762375240025545,5.434844838844329,5.911966093563992,6.849818186815147,NA,2.337902973449869e-4
10489,Dictyota,1923417.9284843847,684760.5244667869,-1.5950181276099376,437,2,0,16,5,31,-0.9375,354.2127884109274,1,0.125,0.3125,1.9375,-0.9030899869919435,-0.5051499783199059,0.2872417111783479,6.28407365985688,5.380983672864936,5.778923681536974,6.571315371035228,NA,5.197316263886796e-5
10490,Porites lobata,1025400.2372499998,743232.9506640602,-3.0381741067059167,1307,6,0,15,4,30,-0.2666666666666666,359.24176210809577,1,0.4,0.26666666666666666,2,-0.3979400086720376,-0.5740312677277188,0.3010299956639812,6.010893413588439,5.612953404916402,5.4368621458607205,6.311923409252421,NA,7.325727168944454e-5
10491,Dictyota,6045971.3872577995,2638414.256072258,-1.86086728102431,6048,2,0,19,8,27,-0.2631578947368425,412.182620986627,1,0.10526315789473684,0.42105263157894735,1.4210526315789473,-0.9777236052888478,-0.3756636139608854,0.15261016320615833,6.781466087534909,5.803742482246061,6.405802473574023,6.934076250741067,NA,1.5216038859577387e-4
10502,Dictyota,2993227.0379043166,2812189.506751975,-0.28539942914058264,1291,1,0,19,5,35,-1.1578947368421053,358.25929188539897,1,0.05263157894736842,0.2631578947368421,1.8421052631578947,-1.278753600952829,-0.5797835966168102,0.26531444339744664,6.476139659563028,5.197386058610199,5.896356062946218,6.741454102960475,NA,8.869084806592081e-5
10508,CCA,656531.8892187574,3376569.199933599,1.5774658258278824,-1,1,0,18,10,31,-0.44444444444444464,422.20312720889143,1,0.05555555555555555,0.5555555555555556,1.7222222222222223,-1.255272505103306,-0.25527250510330607,0.23608918873096663,5.817255825589835,4.5619833204865285,5.5619833204865285,6.053345014320802,NA,6.596779660582777e-5
10508,Dictyota,1568652.8540781043,822429.4174238379,-0.9565258885419836,-1,1,0,18,10,31,-0.44444444444444464,422.20312720889143,1,0.05555555555555555,0.5555555555555556,1.7222222222222223,-1.255272505103306,-0.25527250510330607,0.23608918873096663,6.195526844008098,4.940254338904792,5.940254338904792,6.431616032739065,NA,3.964922195630986e-5
10508,Pocillopora verrucosa,12802950.863468707,31880807.192334466,0.6475818549369147,-1,1,0,18,10,31,-0.44444444444444464,422.20312720889143,1,0.05555555555555555,0.5555555555555556,1.7222222222222223,-1.255272505103306,-0.25527250510330607,0.23608918873096663,7.107310078712157,5.852037573608851,6.852037573608851,7.343399267443123,NA,3.179312821072968e-4
10508,Porites lobata,872534.3050469008,2418348.801214836,-0.8637260418820213,-1,1,0,18,10,31,-0.44444444444444464,422.20312720889143,1,0.05555555555555555,0.5555555555555556,1.7222222222222223,-1.255272505103306,-0.25527250510330607,0.23608918873096663,5.94078251093172,4.685510005828413,5.685510005828413,6.176871699662686,NA,7.029448814312221e-5
10520,Pocillopora verrucosa,4387378.64850784,1010305.0095048792,-2.3423900657483934,-1,1,0,10,3,17,-0.7999999999999998,200.1283079470213,1,0.1,0.3,1.7,-1,-0.5228787452803376,0.2304489213782739,6.642205117391314,5.642205117391314,6.119326372110976,6.872654038769587,NA,1.0639996026803476e-4
10521,Dictyota,2682679.7557226666,1938519.2636425782,-0.6076193185579849,256,5,0,22,7,39,-0.45454545454545414,486.29046914582324,1,0.22727272727272727,0.3181818181818182,1.7727272727272727,-0.6434526764861874,-0.4973246408079494,0.24864192620429296,6.428568831962465,5.7851161554762784,5.931244191154516,6.677210758166758,NA,6.999102889899533e-5
10538,Dictyota,212217.66840624885,1006647.3832812526,-3.8885145666767977,1009,3,0,17,8,31,-0.35294117647058787,406.22277041420233,1,0.17647058823529413,0.47058823529411764,1.8235294117647058,-0.7533276666586115,-0.32735893438633035,0.26091277245599875,5.326781538716618,4.573453872058007,4.999422604330288,5.5876943111726165,NA,5.224413256682454e-6
10538,Turf,56177.102800782515,1085078.2354091778,-1.1734173819821327,1009,3,0,17,8,31,-0.35294117647058787,406.22277041420233,1,0.17647058823529413,0.47058823529411764,1.8235294117647058,-0.7533276666586115,-0.32735893438633035,0.26091277245599875,4.749559337747762,3.9962316710891503,4.4222004033614315,5.010472110203761,NA,3.4165938073727293e-6
10539,CCA,4192610.7353925444,2355290.393891115,-0.8465347155896238,-1,2,1,17,2,36,-1.8235294117647056,332.2586095885261,1,0.11764705882352941,0.11764705882352941,2.1176470588235294,-0.9294189257142927,-0.9294189257142927,0.3258535793890133,6.622484542031809,5.693065616317516,5.693065616317516,6.948338121420822,NA,4.180154981101086e-4
10539,Dictyota,3247059.2823808696,222958.2228193357,-4.7684434123577635,-1,2,1,17,2,36,-1.8235294117647056,332.2586095885261,1,0.11764705882352941,0.11764705882352941,2.1176470588235294,-0.9294189257142927,-0.9294189257142927,0.3258535793890133,6.511490217722355,5.582071292008062,5.582071292008062,6.837343797111368,NA,9.443075122111456e-5
10539,Pocillopora verrucosa,2209844.5764374966,936906.6804502122,-2.8645330089663763,-1,2,1,17,2,36,-1.8235294117647056,332.2586095885261,1,0.11764705882352941,0.11764705882352941,2.1176470588235294,-0.9294189257142927,-0.9294189257142927,0.3258535793890133,6.344361729807645,5.414942804093352,5.414942804093352,6.670215309196658,NA,5.08378135020469e-5
10539,Porites lobata,3114727.486070304,658504.3987343684,-5.0104602404354885,-1,2,1,17,2,36,-1.8235294117647056,332.2586095885261,1,0.11764705882352941,0.11764705882352941,2.1176470588235294,-0.9294189257142927,-0.9294189257142927,0.3258535793890133,6.493420055337674,5.564001129623382,5.564001129623382,6.819273634726687,NA,2.3594481252432064e-4
10544,Dictyota,2873403.8612285065,414141.6818408149,-4.061072943698106,154,5,1,5,1,17,-1,217.10708917641628,1,1,0.2,3.4,0,-0.6989700043360187,0.5314789170422551,6.458396671023769,6.458396671023769,5.75942666668775,6.989875588066024,NA,7.684374510612995e-5
10557,Pocillopora verrucosa,39259866.85010967,29075022.82464064,-0.46451524517479026,91,1,1,16,10,37,-1.1875,457.20657922027607,1,0.0625,0.625,2.3125,-1.2041199826559248,-0.2041199826559248,0.3640817414110702,7.593948822356175,6.38982883970025,7.38982883970025,7.958030563767245,NA,9.531584270904296e-4
10569,Dictyota,9532940.547496065,11623612.132189464,0.2575565522718094,199,3,0,19,4,37,-1.0526315789473681,372.28621139666143,1,0.15789473684210525,0.21052631578947367,1.9473684210526316,-0.8016323462331666,-0.6766936096248666,0.28944812311416607,6.979226884538477,6.177594538305311,6.3025332749136105,7.268675007652643,NA,2.6669237833378754e-4
10572,Pocillopora verrucosa,4866653.262833986,255025.0173789074,-4.688338076230159,2261,1,0,11,3,13,-0.3636363636363633,208.0970759794031,1,0.09090909090909091,0.2727272727272727,1.1818181818181819,-1.041392685158225,-0.5642714304385626,0.07255066714861175,6.6872304049239695,5.645837719765744,6.122958974485407,6.759781072072581,NA,1.1758847601060085e-4
10582,Dictyota,1612401.5443203119,158177.69948144478,-3.935837542476179,334,1,0,21,7,20,-0.14285714285714324,399.1292781323982,1,0.047619047619047616,0.3333333333333333,0.9523809523809523,-1.3222192947339193,-0.47712125471966244,-0.021189299069938095,6.207473205438263,4.885253910704344,5.7303519507186005,6.186283906368325,NA,4.020194817575899e-5
10591,Dictyota,1131459.8137031272,390777.8344794832,-1.5559451666099355,-1,1,0,9,6,19,-0.44444444444444464,238.12870291832667,1,0.1111111111111111,0.6666666666666666,2.111111111111111,-0.9542425094393249,-0.17609125905568127,0.3245110915135041,6.053639133635943,5.0993966241966175,5.877547874580261,6.378150225149446,NA,2.9848510941329942e-5
10597,CCA,1059562.672812512,41076.25905468727,-5.6222550795409285,480,2,0,22,6,34,-0.7272727272727275,423.25256513809376,1,0.09090909090909091,0.2727272727272727,1.5454545454545454,-1.041392685158225,-0.5642714304385626,0.18905623622004888,6.025126650194187,4.983733965035961,5.460855219755624,6.214182886414235,NA,1.06427278498205e-4
10597,Dictyota,66415293.87340584,9302279.279492142,-2.873917502081487,480,2,0,22,6,34,-0.7272727272727275,423.25256513809376,1,0.09090909090909091,0.2727272727272727,1.5454545454545454,-1.041392685158225,-0.5642714304385626,0.18905623622004888,7.822268098645357,6.7808754134871325,7.257996668206794,8.011324334865407,NA,0.00188740217271635
10597,Pocillopora verrucosa,3154373.2441875106,593584.74080859,-4.2301395806879505,480,2,0,22,6,34,-0.7272727272727275,423.25256513809376,1,0.09090909090909091,0.2727272727272727,1.5454545454545454,-1.041392685158225,-0.5642714304385626,0.18905623622004888,6.498913080337357,5.457520395179132,5.934641649898794,6.687969316557406,NA,8.098605266469583e-5
10599,Dictyota,47277762.59085959,40905564.13603512,-0.2529922025597948,199,4,0,32,8,58,-0.9375,627.4332895740822,1,0.125,0.25,1.8125,-0.9030899869919435,-0.6020599913279624,0.2582780152430313,7.6746569154739674,6.771566928482024,7.072596924146005,7.932934930716998,NA,0.001336754769785803
10602,CCA,5607445.206875139,10024518.742703063,-2.4878153572441315,5070,6,2,11,1,28,-1.6363636363636367,323.1852996364113,1,0.5454545454545454,0.09090909090909091,2.5454545454545454,-0.26324143477458145,-1.041392685158225,0.4057653461839942,6.748765038569221,6.48552360379464,5.707372353410996,7.154530384753215,NA,6.776136468046576e-4
10602,Dictyota,14119683.626500176,1723412.907515626,-5.2085918659799235,5070,6,2,11,1,28,-1.6363636363636367,323.1852996364113,1,0.5454545454545454,0.09090909090909091,2.5454545454545454,-0.26324143477458145,-1.041392685158225,0.4057653461839942,7.149824965780621,6.88658353100604,6.108432280622397,7.5555903119646155,NA,4.536970232828673e-4
10602,Porites lobata,30335599.243015483,10240754.766812528,-4.8416724402994475,5070,6,2,11,1,28,-1.6363636363636367,323.1852996364113,1,0.5454545454545454,0.09090909090909091,2.5454545454545454,-0.26324143477458145,-1.041392685158225,0.4057653461839942,7.481952578326202,7.21871114355162,6.440559893167976,7.887717924510196,NA,0.0024103860700704824
10605,Dictyota,28964441.62328937,30105475.298966892,0.04817274592213555,-1,3,0,18,2,35,-1.2222222222222223,326.2802573116955,1,0.16666666666666666,0.1111111111111111,1.9444444444444444,-0.7781512503836436,-0.9542425094393249,0.28879553924696955,7.46186516058368,6.683713910200036,6.507622651144355,7.750660699830649,NA,8.169946016694557e-4
10609,Dictyota,10660966.1466563,9298042.650398478,-2.950268322443238,-1,5,0,16,5,27,-0.125,370.2085398438823,1,0.3125,0.3125,1.6875,-0.5051499783199059,-0.5051499783199059,0.22724378150306254,7.0277965642729425,6.522646585953036,6.522646585953036,7.255040345776004,NA,3.425606928599636e-4
10610,Dictyota,17454720.919832155,15675246.693287104,-0.2780015996325204,-1,10,2,25,4,60,-1.2800000000000002,649.4153788042468,1,0.4,0.16,2.4,-0.3979400086720376,-0.7958800173440752,0.38021124171160603,7.241912909354961,6.843972900682924,6.446032892010886,7.622124151066568,NA,4.900387476442008e-4
10613,Dictyota,7498024.584746221,5782355.790183562,-0.5807442133660115,980,2,0,26,4,50,-1.384615384615385,455.3848006570495,1,0.07692307692307693,0.15384615384615385,1.9230769230769231,-1.1139433523068367,-0.8129133566428556,0.28399665636520083,6.874946860065543,5.761003507758706,6.062033503422687,7.158943516430743,NA,2.155349471220585e-4
10613,Pocillopora verrucosa,8825818.57781244,4621591.458421918,-0.971235216806841,980,2,0,26,4,50,-1.384615384615385,455.3848006570495,1,0.07692307692307693,0.15384615384615385,1.9230769230769231,-1.1139433523068367,-0.8129133566428556,0.28399665636520083,6.945754995911451,5.831811643604614,6.132841639268595,7.2297516522766525,NA,2.1394514240166647e-4
10613,Porites lobata,7440387.237054706,1723963.8566776856,-3.033741487226526,980,2,0,26,4,50,-1.384615384615385,455.3848006570495,1,0.07692307692307693,0.15384615384615385,1.9230769230769231,-1.1139433523068367,-0.8129133566428556,0.28399665636520083,6.871595539113032,5.757652186806195,6.058682182470176,7.155592195478232,NA,5.742949710301445e-4
10616,Dictyota,45533208.052999824,28078151.60260052,-1.5374743457060507,199,4,0,24,4,44,-1,453.34395447375044,1,0.16666666666666666,0.16666666666666666,1.8333333333333333,-0.7781512503836436,-0.7781512503836436,0.2632414347745814,7.658328249707131,6.880176999323488,6.880176999323488,7.921569684481713,NA,0.00123652463074471
10619,Dictyota,9422098.761843713,9609486.824289158,0.0011352726196927308,199,8,1,19,5,47,-0.9473684210526319,499.344067494402,1,0.42105263157894735,0.2631578947368421,2.473684210526316,-0.3756636139608854,-0.5797835966168102,0.39334425698288855,6.974147652173384,6.598484038212498,6.394364055556573,7.367491909156272,NA,2.6573472219099e-4
10621,Dictyota,12382501.032375084,8052188.707835917,-0.8768300586114246,-1,2,0,16,4,29,-0.9375,314.21886799441603,1,0.125,0.25,1.8125,-0.9030899869919435,-0.6020599913279624,0.2582780152430313,7.092808372863239,6.189718385871295,6.490748381535276,7.35108638810627,NA,3.3876710936194904e-4
10622,Dictyota,9407026.144703057,4725654.158804707,-1.0149203004838165,59,8,1,19,5,47,-0.9473684210526319,499.34380727548586,1,0.42105263157894735,0.2631578947368421,2.473684210526316,-0.3756636139608854,-0.5797835966168102,0.39334425698288855,6.973452351049968,6.597788737089083,6.393668754433158,7.366796608032857,NA,2.628868118919956e-4
10624,Dictyota,7084299.140499973,7157637.728757719,-0.03321629286704001,-1,10,0,22,4,46,-0.3636363636363633,515.3805593564468,1,0.45454545454545453,0.18181818181818182,2.090909090909091,-0.3424226808222062,-0.7403626894942439,0.3203351508593678,6.850296891355633,6.507874210533426,6.109934201861389,7.170632042215001,NA,2.0399155985209268e-4
10633,Dictyota,16756832.295005856,12726096.936536137,-0.4294754266777593,-1,2,0,14,3,28,-1.1428571428571432,273.21727251390786,1,0.14285714285714285,0.21428571428571427,2,-0.8450980400142568,-0.6690067809585756,0.3010299956639812,7.224191923195001,6.379093883180744,6.555185142236425,7.525221918858982,NA,4.6125446044900165e-4
10639,Dictyota,43411983.04576545,2277427.194406253,-4.322680610110291,199,2,0,12,2,22,-1,227.1757428898228,1,0.16666666666666666,0.16666666666666666,1.8333333333333333,-0.7781512503836436,-0.7781512503836436,0.2632414347745814,7.6376096247274985,6.859458374343855,6.859458374343855,7.90085105950208,NA,0.001388531127097581
10640,Dictyota,60242271.66005468,53985379.36608984,-0.16020419041749226,338,1,0,14,4,19,-0.5714285714285712,266.1387950171572,1,0.07142857142857142,0.2857142857142857,1.3571428571428572,-1.146128035678238,-0.5440680443502757,0.13262556527459096,7.779901340198373,6.633773304520135,7.2358332958480975,7.912526905472965,NA,0.0016816372899327247
10641,Dictyota,127604487.1025195,94818327.70917189,-0.4328395692924111,2199,2,0,16,5,22,-0.375,323.16020374930264,1,0.125,0.3125,1.375,-0.9030899869919435,-0.5051499783199059,0.13830269816628146,8.10586594624722,7.202775959255276,7.6007159679273135,8.2441686444135,NA,0.0034896397794091146
10642,Dictyota,3949826.9659804776,5061028.539350606,0.27768029815058787,1050,2,0,19,5,29,-0.6842105263157894,404.17310100187046,1,0.10526315789473684,0.2631578947368421,1.5263157894736843,-0.9777236052888478,-0.5797835966168102,0.18364439694612714,6.596578070470543,5.618854465181696,6.016794473853733,6.780222467416671,NA,1.1371287318786956e-4
10644,Dictyota,3314736.150156196,22920882.22609851,0.24814137130730196,199,4,0,24,4,44,-1,453.34398830535184,1,0.16666666666666666,0.16666666666666666,1.8333333333333333,-0.7781512503836436,-0.7781512503836436,0.2632414347745814,6.520448964689008,5.742297714305365,5.742297714305365,6.783690399463589,NA,1.0211386166148315e-4
10645,Dictyota,4485963.555312488,1083370.9922851599,-2.079826588751937,231,4,0,36,9,40,-0.2777777777777777,673.287380669929,1,0.1111111111111111,0.25,1.1111111111111112,-0.9542425094393249,-0.6020599913279624,0.04575749056067514,6.651855740983246,5.6976132315439205,6.049795749655283,6.6976132315439205,NA,1.2174361879900678e-4
10655,Dictyota,1868418.4689726343,21943517.798977345,0.7794928367567265,-1,4,0,24,4,44,-1,475.32605538227125,1,0.16666666666666666,0.16666666666666666,1.8333333333333333,-0.7781512503836436,-0.7781512503836436,0.2632414347745814,6.271474151557973,5.493322901174329,5.493322901174329,6.534715586332554,NA,5.862683577753204e-5
10656,Dictyota,3000559.7518671583,2015934.9719804593,-0.7753821057095196,-1,5,0,23,9,45,-0.5217391304347823,536.3292715557944,1,0.21739130434782608,0.391304347826087,1.9565217391304348,-0.6627578316815741,-0.40748532657826797,0.29148467775775083,6.477202279543312,5.814444447861738,6.069716952965044,6.768686957301063,NA,8.171214816148341e-5
10657,Dictyota,6531618.748453103,0,-6.6,2090,2,2,14,3,34,-2.2857142857142856,341.2116630745288,1,0.14285714285714285,0.21428571428571427,2.4285714285714284,-0.8450980400142568,-0.6690067809585756,0.3853508813640171,6.8150208269716614,5.969922786957405,6.146014046013086,7.200371708335679,NA,1.8471428196588526e-4
10660,Dictyota,8955191.544375103,2356566.134468727,-2.136948690802434,980,2,0,27,4,52,-1.4074074074074074,469.400537750147,1,0.07407407407407407,0.14814814814814814,1.9259259259259258,-1.130333768495006,-0.829303772831025,0.2846395794758118,6.952074879495546,5.821741111000541,6.122771106664522,7.236714458971358,NA,2.3706020759152154e-4
10660,Pocillopora verrucosa,3795053.790523424,2911878.9565468337,-0.5456599462715355,980,2,0,27,4,52,-1.4074074074074074,469.400537750147,1,0.07407407407407407,0.14814814814814814,1.9259259259259258,-1.130333768495006,-0.829303772831025,0.2846395794758118,6.579217935899996,5.448884167404989,5.74991416306897,6.863857515375807,NA,9.13939430854142e-5
10660,Porites lobata,4013781.9076834996,1129216.0794453018,-4.056757777479815,980,2,0,27,4,52,-1.4074074074074074,469.400537750147,1,0.07407407407407407,0.14814814814814814,1.9259259259259258,-1.130333768495006,-0.829303772831025,0.2846395794758118,6.603553771025707,5.4732200025307005,5.774249998194682,6.888193350501519,NA,3.161417350892287e-4
10664,Dictyota,58984709.751695275,6416893.333718739,-3.26884525272087,1881,1,0,18,10,27,-0.22222222222222232,418.1716049903939,1,0.05555555555555555,0.5555555555555556,1.5,-1.255272505103306,-0.25527250510330607,0.17609125905568124,7.7707394467086575,6.515466941605351,7.515466941605351,7.946830705764338,NA,0.0018687386311717854
10670,CCA,49637631.47071096,3030822.6208164194,-4.207860783868278,3485,1,0,23,12,35,-0.3478260869565215,518.2237397767759,1,0.043478260869565216,0.5217391304347826,1.5217391304347827,-1.3617278360175928,-0.28254658996996806,0.18234020833268277,7.695811050350029,6.334083214332437,7.413264460380061,7.8781512586827125,NA,0.0038248306327264155
10670,Dictyota,58666978.57014457,70505235.49513282,-1.172393807467606,3485,1,0,23,12,35,-0.3478260869565215,518.2237397767759,1,0.043478260869565216,0.5217391304347826,1.5217391304347827,-1.3617278360175928,-0.28254658996996806,0.18234020833268277,7.768393722030838,6.406665886013245,7.48584713206087,7.950733930363521,NA,0.0018656282393653702
10671,Dictyota,9386876.655355405,60801.93347461023,-6.440908152126857,21,1,0,14,4,27,-1.1428571428571432,274.2013533359248,1,0.07142857142857142,0.2857142857142857,1.9285714285714286,-1.146128035678238,-0.5440680443502757,0.2852357284807493,6.972521111223641,5.826393075545404,6.428453066873366,7.257756839704391,NA,2.4829891864905926e-4
10672,Dictyota,88194631.931125,73820610.32767577,-0.275375506937907,2156,2,0,17,6,24,-0.35294117647058787,353.1712725430003,1,0.11764705882352941,0.35294117647058826,1.411764705882353,-0.9294189257142927,-0.45229767099463025,0.14976232033333212,7.945442152097367,7.016023226383074,7.493144481102736,8.095204472430698,NA,0.002457280722808981
10678,Dictyota,636864.8068691418,4440187.359432992,1.0438818055969339,199,4,0,24,4,44,-1,453.3439487441706,1,0.16666666666666666,0.16666666666666666,1.8333333333333333,-0.7781512503836436,-0.7781512503836436,0.2632414347745814,5.804047250448188,5.025896000064544,5.025896000064544,6.06728868522277,NA,1.970565084306861e-5
10679,Dictyota,4672285.678292922,4351004.234367211,-0.17781787185376,-1,2,0,19,7,31,-0.5789473684210522,400.218504109731,1,0.10526315789473684,0.3684210526315789,1.631578947368421,-0.9777236052888478,-0.43365556093857216,0.21260809288144372,6.669529389051511,5.691805783762663,6.235873828112939,6.882137481932954,NA,1.242210526731931e-4
10681,Dictyota,4199595.095960928,1556528.914584967,-1.5893438353857647,1291,1,0,17,5,33,-1.1764705882352944,332.24335493806007,1,0.058823529411764705,0.29411764705882354,1.9411764705882353,-1.2304489213782739,-0.5314789170422551,0.2880650184996135,6.623207419905812,5.392758498527538,6.091728502863557,6.911272438405426,NA,1.183293399865974e-4
10684,Dictyota,60590266.35984382,4177506.520406268,-3.8796310119372923,-1,1,0,16,8,27,-0.5,362.18129211473774,1,0.0625,0.5,1.6875,-1.2041199826559248,-0.3010299956639812,0.22724378150306254,7.782402861695343,6.578282879039419,7.481372866031362,8.009646643198407,NA,0.0019134726679089027
10686,Dictyota,52428795.6528594,44368350.9900293,-0.7495000155803634,-1,3,1,13,6,23,-0.5384615384615383,349.1398844175313,1,0.23076923076923078,0.46153846153846156,1.7692307692307692,-0.6368220975871743,-0.3357921019231931,0.2477844837107561,7.719569881606059,7.082747784018885,7.383777779682866,7.967354365316815,NA,0.0014473518220131628
10687,Dictyota,6292196.161406262,4118381.7213007724,-0.7751317078884399,199,4,0,24,4,37,-0.708333333333333,446.2879561259373,1,0.16666666666666666,0.16666666666666666,1.5416666666666667,-0.7781512503836436,-0.7781512503836436,0.18799048235538898,6.798802253443993,6.020651003060349,6.020651003060349,6.986792735799383,NA,1.6753321983543643e-4
10689,Dictyota,2787531.9148750026,1311560.4380273486,-1.1510581302537601,437,2,0,18,5,29,-0.7222222222222223,354.21278799961084,1,0.1111111111111111,0.2777777777777778,1.6111111111111112,-0.9542425094393249,-0.5563025007672873,0.20712549279565004,6.4452198483879695,5.490977338948644,5.888917347620682,6.6523453411836195,NA,7.904986219705554e-5
