feature_number,OTU,fdr
13517,Otu0066,1.291882539150011e-4
13520,Otu0066,9.05209414916104e-4
13526,Otu0066,0.01988113170410059
13551,Otu0066,1.1825020142233652e-4
13588,Otu0066,0.005124603781631286
13606,Otu0066,0.01106641958205799
13609,Otu0066,0.0015832248930580392
13636,Otu0066,0.0112872911740767
13740,Otu0066,2.145179197276832e-4
13824,Otu0066,0.007074366544699206
13853,Otu0066,0.011948270266141672
14055,Otu0066,0.010642511084622457
1410,Otu0066,9.454806142366182e-4
14111,Otu0066,3.975191307458939e-4
14183,Otu0066,6.203688300608015e-6
14196,Otu0066,0.024402077337975427
14220,Otu0066,0.01048041532709561
14222,Otu0066,0.0015611365523665443
14281,Otu0066,0.014493709750079275
14283,Otu0066,0.0032946486682148015
14286,Otu0066,0.018993382588438606
14343,Otu0066,0.012690007950922644
14374,Otu0066,0.004500837858809498
14379,Otu0066,0.02338718847412662
14416,Otu0066,0.03360134275383436
14422,Otu0066,2.3548453417709973e-5
14424,Otu0066,0.0036260340803344736
14576,Otu0066,0.020374081496237675
14582,Otu0066,6.175354910552749e-4
14604,Otu0066,0.03316928319170988
14615,Otu0066,0.004059828385755419
14661,Otu0066,5.720117260868263e-4
14662,Otu0066,0.014213316094503908
1469,Otu0066,4.705771083043614e-4
14730,Otu0066,0.018854878110729313
14869,Otu0066,4.944557536698798e-6
14873,Otu0066,0.020193007107977744
14878,Otu0066,0.0020241675633872235
14893,Otu0066,6.422371810318558e-4
14896,Otu0066,0.017712543145243134
14932,Otu0066,1.4037891631195902e-8
14981,Otu0066,0.002164234555787698
15013,Otu0066,8.328830230572236e-8
15025,Otu0066,6.163522706455638e-4
1507,Otu0066,0.04212360328347325
15080,Otu0066,0.006748596943371787
15262,Otu0066,0.002995375122810044
15310,Otu0066,0.029862184500715417
15427,Otu0066,0.031739068985911396
15438,Otu0066,8.826203096264527e-4
15479,Otu0066,0.031359430783584
15481,Otu0066,0.0027947261550364953
15525,Otu0066,0.009109417774230319
15601,Otu0066,0.011363354751255791
15621,Otu0066,0.006663590209151632
15652,Otu0066,3.3603761782538067e-4
15675,Otu0066,3.746237289070399e-5
15704,Otu0066,0.006082963224352572
15802,Otu0066,0.001265499966460839
15838,Otu0066,0.04913036538089711
15850,Otu0066,7.689684962300885e-4
15854,Otu0066,2.4090748305403522e-4
15861,Otu0066,1.2437385112237172e-4
15866,Otu0066,1.0457212288689501e-4
15907,Otu0066,0.0017446248258836668
15910,Otu0066,1.0451862903345441e-4
15959,Otu0066,0.012717839249884814
16046,Otu0066,0.032233045350114634
16072,Otu0066,2.4998283171480884e-6
16138,Otu0066,0.011171845488130085
16141,Otu0066,8.828925756982739e-7
16234,Otu0066,7.979251577323416e-5
16259,Otu0066,0.005463314022992066
16293,Otu0066,0.04647107528438886
16311,Otu0066,0.01131427453532093
16344,Otu0066,8.382567032921791e-4
16358,Otu0066,0.0365348572880478
16363,Otu0066,0.0031838703674627565
16431,Otu0066,0.041554415188320246
16472,Otu0066,4.455838162323548e-4
16546,Otu0066,0.013937990024535062
16703,Otu0066,9.7500123794486e-6
16710,Otu0066,0.03264977723341346
16711,Otu0066,0.0027182038355228356
16820,Otu0066,0.031361165272338835
16867,Otu0066,0.0026173567108864087
16869,Otu0066,0.0034974566843411522
16901,Otu0066,5.243085601490014e-4
16988,Otu0066,0.03315907196753311
17011,Otu0066,0.002063051342700987
17046,Otu0066,8.75069645393029e-6
17057,Otu0066,0.0010932471236748305
17081,Otu0066,0.007169268163601698
17094,Otu0066,2.23222597031207e-7
17110,Otu0066,0.04721282975865758
17183,Otu0066,5.289462633031947e-4
17207,Otu0066,0.007325356179749118
17212,Otu0066,0.03231940480569275
17398,Otu0066,2.0110086863226687e-4
17403,Otu0066,0.0014122745342310683
17443,Otu0066,3.232794245915557e-4
1747,Otu0066,1.6822191849254354e-5
17515,Otu0066,0.0023158511082584403
17564,Otu0066,1.2185461683784461e-4
17568,Otu0066,2.0484905662271273e-4
17592,Otu0066,1.0079315233845107e-4
17602,Otu0066,0.02416163506800474
17618,Otu0066,0.012539287912292722
17628,Otu0066,0.007762221609560523
17647,Otu0066,0.020805704843031233
17667,Otu0066,0.04132472062214295
17753,Otu0066,0.02235711568900105
17759,Otu0066,0.012258431172259424
17785,Otu0066,0.019460707735280428
17833,Otu0066,0.014510164512299315
17853,Otu0066,0.012342825050577896
17940,Otu0066,0.004134148559119509
17950,Otu0066,1.6504488131966844e-5
17998,Otu0066,7.742128499712779e-4
18039,Otu0066,0.013934238481289942
1805,Otu0066,2.440034333551114e-4
18086,Otu0066,0.0020243618452819028
1812,Otu0066,0.003017477894033934
18120,Otu0066,0.029437242966094547
18135,Otu0066,8.85454563499786e-5
18201,Otu0066,0.012493671852959925
18336,Otu0066,0.0026126164280909753
18373,Otu0066,0.004733747919604871
1842,Otu0066,1.0292297599038301e-4
18444,Otu0066,3.129030499747361e-4
18464,Otu0066,3.67010539634927e-4
18474,Otu0066,2.6186493559728985e-8
18480,Otu0066,0.01660799027198671
18504,Otu0066,0.007653656626309541
18511,Otu0066,0.010798845875267866
18530,Otu0066,8.97005515016054e-4
18552,Otu0066,0.0014112628184494696
18666,Otu0066,0.0138141637443498
18670,Otu0066,0.04393825710369724
18742,Otu0066,6.323614615641395e-4
18827,Otu0066,0.0013508576970387156
18833,Otu0066,0.035817756137983776
18921,Otu0066,1.8295518454874278e-5
18933,Otu0066,0.037288358711379074
19022,Otu0066,3.297138709099769e-4
19156,Otu0066,0.04634036810725863
19162,Otu0066,0.03489239827326044
19179,Otu0066,1.1065636665400152e-5
19184,Otu0066,0.00441928893712808
19259,Otu0066,0.010237836046348675
19284,Otu0066,0.00190909853782436
19294,Otu0066,0.04386745652052011
19305,Otu0066,0.0014303593697626783
19379,Otu0066,0.02016573730278937
19381,Otu0066,7.347892708992156e-5
19382,Otu0066,0.03642788605653865
19390,Otu0066,3.04369429066128e-4
19392,Otu0066,8.853255654796697e-5
19395,Otu0066,1.0943163562190228e-8
19397,Otu0066,0.029354893800315772
19415,Otu0066,7.416864124927869e-9
19422,Otu0066,0.0016266543678032672
19457,Otu0066,4.7017273182257274e-4
19469,Otu0066,0.025404412756982308
1947,Otu0066,0.001574555212716426
19476,Otu0066,4.9757815407963e-4
19486,Otu0066,1.9966654979106082e-5
19509,Otu0066,4.2705088583514695e-5
19512,Otu0066,0.036611741772710774
19539,Otu0066,4.64221446435665e-6
19553,Otu0066,0.004628638772509639
19603,Otu0066,0.007201065114943153
19610,Otu0066,0.03136410024542086
19623,Otu0066,6.870311605912471e-4
19636,Otu0066,0.012294221918155645
19661,Otu0066,0.007966462266225357
19668,Otu0066,0.028972337249385752
19698,Otu0066,0.03271155970825822
19712,Otu0066,0.011421126507901842
19730,Otu0066,2.499080369540627e-4
19791,Otu0066,0.027096175442392557
19830,Otu0066,9.290505982397573e-4
19845,Otu0066,0.006701792543414272
19847,Otu0066,5.374384113067054e-4
19935,Otu0066,0.02872578412946695
19981,Otu0066,0.0043507876475299525
20150,Otu0066,0.04349658313203995
20155,Otu0066,1.3478995541541403e-4
20206,Otu0066,0.04996878588840203
20207,Otu0066,0.002001619181118621
20216,Otu0066,0.00660550104718935
20222,Otu0066,0.001093009111364102
20295,Otu0066,8.854407223125965e-5
20320,Otu0066,0.009005685658719278
20329,Otu0066,0.011949166311376666
20363,Otu0066,0.015162265016845068
20382,Otu0066,0.006465987237939284
20420,Otu0066,0.0016212526428428273
20508,Otu0066,0.043795295440264954
20537,Otu0066,0.0026386655933785187
20581,Otu0066,0.02710670778976957
2059,Otu0066,2.8446032357328515e-6
20617,Otu0066,4.425141294119051e-6
20642,Otu0066,0.028556136837943995
20698,Otu0066,0.006248840631201289
2098,Otu0066,0.0077514734174349564
2122,Otu0066,0.011524517769547576
2211,Otu0066,1.6481895056533018e-4
2212,Otu0066,0.0017011879276878882
2228,Otu0066,2.4995965567105896e-4
2229,Otu0066,0.011448992352807212
2236,Otu0066,0.02313062964757675
2267,Otu0066,0.006363843480943106
2269,Otu0066,0.013195506263858094
2352,Otu0066,1.515111550487842e-8
2369,Otu0066,0.024602312907008702
2372,Otu0066,3.78408632874676e-5
2378,Otu0066,3.368341213294603e-5
2382,Otu0066,1.0556491116732782e-5
2400,Otu0066,2.77955317137242e-4
2404,Otu0066,0.004175208888645841
2417,Otu0066,0.018173664570494012
2437,Otu0066,0.04218263268450728
2445,Otu0066,0.03669459317872353
2481,Otu0066,0.034470049984823864
2522,Otu0066,0.001385343888322183
2525,Otu0066,0.015562144102436375
2536,Otu0066,0.006359678706810369
2551,Otu0066,0.008885738713910036
2554,Otu0066,7.265237204002234e-4
2572,Otu0066,4.157760307593427e-4
2579,Otu0066,0.0011534513114587106
2696,Otu0066,1.0638407101587172e-4
2722,Otu0066,0.024117460114914807
2725,Otu0066,1.0203654645875132e-6
2746,Otu0066,0.004930524267986214
2779,Otu0066,0.03982629711544102
2808,Otu0066,2.027430341569824e-4
2815,Otu0066,3.671178340013815e-5
2828,Otu0066,0.02365298737292826
2834,Otu0066,0.007951069799639016
2842,Otu0066,5.385382433471382e-5
2929,Otu0066,0.0014221000999089471
2942,Otu0066,0.00351755469212993
2975,Otu0066,1.4327074245967832e-4
2996,Otu0066,1.9202367541824722e-4
2999,Otu0066,0.01356920572345606
3034,Otu0066,0.002944588622260031
3104,Otu0066,0.02088637930834368
3132,Otu0066,8.08779862806072e-5
3206,Otu0066,1.2892815079532988e-6
3214,Otu0066,0.04865784379417289
3260,Otu0066,0.042137947754954976
3279,Otu0066,5.8609573925109895e-6
3292,Otu0066,0.0022258908302963784
3321,Otu0066,0.0016891238649867047
3323,Otu0066,0.005195991064098884
3329,Otu0066,0.016632169854561254
3355,Otu0066,0.020298708760961924
3412,Otu0066,1.3236378337039585e-4
3413,Otu0066,0.008222439039705032
3430,Otu0066,0.001156730229460021
3446,Otu0066,0.008300998474199798
3450,Otu0066,2.586678487697268e-4
3463,Otu0066,0.041807896134988705
3475,Otu0066,0.0015437044339100894
3479,Otu0066,0.010237316929538961
3482,Otu0066,0.0032395887391118415
3488,Otu0066,0.008169315795322698
3529,Otu0066,0.005322284354843063
3540,Otu0066,0.016642146872382555
3592,Otu0066,0.0060987553154783145
3639,Otu0066,6.989863118317612e-5
3674,Otu0066,0.006187259259123066
3716,Otu0066,0.0013117994601332676
3756,Otu0066,0.0043343258721738704
3791,Otu0066,0.028169503078475832
3915,Otu0066,4.6998046919291715e-4
3966,Otu0066,0.03932288104402088
3992,Otu0066,0.014220858411900567
4001,Otu0066,0.008115177226563465
4018,Otu0066,0.015436122998466403
4020,Otu0066,0.005182105319829233
4062,Otu0066,0.033112664022381416
4063,Otu0066,0.014224127704768661
4121,Otu0066,9.806582549875317e-4
4126,Otu0066,0.00691949756847419
4136,Otu0066,0.04244030626925723
4156,Otu0066,0.020222945510416184
4196,Otu0066,5.035677181696643e-5
4205,Otu0066,0.00530900303493275
4264,Otu0066,3.42481480643648e-5
4304,Otu0066,0.00421020703440195
4317,Otu0066,0.032621293253536465
4329,Otu0066,1.3066861681831705e-5
4462,Otu0066,0.007909950643749603
4500,Otu0066,0.008617588342788222
4517,Otu0066,0.003124347503986756
4538,Otu0066,4.883658230071012e-5
4577,Otu0066,0.0029521426047847857
4579,Otu0066,0.00956203742288702
4585,Otu0066,0.004646257517183198
4594,Otu0066,0.0438613798458225
466,Otu0066,0.021021689446104386
4669,Otu0066,0.0060691310259739055
4670,Otu0066,3.9945698500073113e-08
4701,Otu0066,0.03639717383387161
4722,Otu0066,0.0014598024337928684
4742,Otu0066,6.619733197597807e-4
4763,Otu0066,0.008871311925479387
4777,Otu0066,4.3263131114989627e-4
4786,Otu0066,0.03796468237872483
4808,Otu0066,1.5143466419405213e-7
4954,Otu0066,0.0020146909772817455
4955,Otu0066,1.816073496821157e-6
4973,Otu0066,0.0164061027922747
4976,Otu0066,0.01301834054285529
4994,Otu0066,0.0027746892952838086
5056,Otu0066,0.026846120791543377
5124,Otu0066,1.1393288784919018e-4
5160,Otu0066,0.021984775779078904
5390,Otu0066,6.946635878310899e-6
5452,Otu0066,2.88992330513465e-5
5501,Otu0066,1.505957310303932e-4
5625,Otu0066,8.152037601015027e-8
5696,Otu0066,0.01362136983671769
5789,Otu0066,0.04126323528983189
5874,Otu0066,0.005443665002358439
592,Otu0066,0.019076501050266433
6100,Otu0066,0.009909989227957767
6101,Otu0066,1.0584928912524821e-7
6136,Otu0066,0.04665893778616288
6140,Otu0066,2.1148287088692427e-4
6253,Otu0066,6.881363165778271e-5
6269,Otu0066,0.0031905381370732296
6286,Otu0066,0.03978064043359652
6334,Otu0066,2.7822817564593083e-7
6423,Otu0066,0.019978422572119545
6434,Otu0066,1.1940535929021107e-4
6508,Otu0066,0.0019127963992945163
6531,Otu0066,0.025892234962329515
6552,Otu0066,0.03398450982618216
6561,Otu0066,0.003006815879921535
6586,Otu0066,0.002261969140883406
6669,Otu0066,0.005695559523950912
6705,Otu0066,0.0033719679280541535
6745,Otu0066,0.001105079484389275
7052,Otu0066,1.481587418536973e-4
7063,Otu0066,0.0092775690480372
7064,Otu0066,5.673306512622715e-4
7065,Otu0066,0.02042321807307591
7066,Otu0066,0.001505047321116582
7067,Otu0066,0.006341123435802173
7071,Otu0066,0.007024413377053269
7078,Otu0066,7.999891994319863e-4
7088,Otu0066,0.009456339008221386
7103,Otu0066,0.005131265049111445
7115,Otu0066,3.8783287868481735e-4
7127,Otu0066,0.048572084919147565
7141,Otu0066,0.03998966078569162
7152,Otu0066,0.0319819559645423
7275,Otu0066,0.026366828134512507
7284,Otu0066,6.031396874911835e-4
7295,Otu0066,0.0024592437777928586
7297,Otu0066,0.00808281807918352
7315,Otu0066,0.02496099800360828
7328,Otu0066,0.022410693660752004
7329,Otu0066,0.009249053990035066
7347,Otu0066,0.0223240357505631
7354,Otu0066,0.019933600941993184
7425,Otu0066,2.8243661747359723e-5
7463,Otu0066,0.020678191362487025
7482,Otu0066,0.001017177099979825
7495,Otu0066,2.9078347662030083e-5
7534,Otu0066,0.008252678730446125
7536,Otu0066,0.006893462747917059
7577,Otu0066,0.017445824825868237
7611,Otu0066,0.02371527104517938
7641,Otu0066,1.042416298377801e-4
7645,Otu0066,0.04464047840120051
7675,Otu0066,0.023262240023485165
7679,Otu0066,0.004254265060405545
768,Otu0066,4.2476646801075795e-4
7817,Otu0066,6.314311231446359e-4
7828,Otu0066,0.01031199940014563
7844,Otu0066,2.5690891486576708e-5
794,Otu0066,0.001834079301084821
7945,Otu0066,0.03831617644327154
7973,Otu0066,0.0029263123074525156
8036,Otu0066,0.02565803984985593
8082,Otu0066,0.023011706273973448
8143,Otu0066,0.01226089959905074
8247,Otu0066,0.002748376565987336
8307,Otu0066,0.01073368522237814
8349,Otu0066,1.7046228665187319e-4
836,Otu0066,2.9925437502313934e-5
8365,Otu0066,0.015589868372841945
8374,Otu0066,0.007074218937419491
8487,Otu0066,0.016006043288922286
8539,Otu0066,0.0016628003077824238
8543,Otu0066,0.04651586788486542
8568,Otu0066,4.5444163852574046e-4
8630,Otu0066,0.0499852847281473
8669,Otu0066,0.03087341586389529
8671,Otu0066,0.0016610747401573844
8677,Otu0066,0.0013444093835019225
8743,Otu0066,6.379738121084082e-4
8752,Otu0066,0.037112770470672615
8826,Otu0066,4.019862901313778e-5
8859,Otu0066,0.002443886060548395
8863,Otu0066,0.02032710001536385
8879,Otu0066,0.03843769038690566
8895,Otu0066,0.027418179460265257
8906,Otu0066,0.015217781255663053
8920,Otu0066,0.0026869679502161854
8975,Otu0066,0.008793650044400546
8981,Otu0066,0.012658744655507566
8996,Otu0066,2.7770157441923316e-5
9000,Otu0066,0.012474218746506524
9010,Otu0066,1.5766806752912812e-4
9034,Otu0066,0.03725322460401289
9051,Otu0066,0.02585250138080432
9116,Otu0066,0.015273230891079105
9117,Otu0066,1.6011002111418043e-4
9132,Otu0066,0.03683041898344034
9162,Otu0066,0.019395729049279397
9176,Otu0066,0.025605592917232817
9228,Otu0066,0.0011779579422309195
9251,Otu0066,1.1548929080948411e-5
9303,Otu0066,9.337228448839926e-5
9328,Otu0066,0.032203768090393665
9353,Otu0066,0.017212452503751932
9367,Otu0066,0.008009693987112295
9381,Otu0066,0.029757125295400654
9435,Otu0066,0.016117419593813753
9444,Otu0066,9.056234636750651e-5
9458,Otu0066,2.2456325930202579e-4
9494,Otu0066,0.02757013494118308
9535,Otu0066,0.016053353690405666
9540,Otu0066,0.03144634519159113
9563,Otu0066,0.018566556998381313
9598,Otu0066,0.0115589073980644
9599,Otu0066,0.042659873433734063
9611,Otu0066,4.5588171831858805e-5
9621,Otu0066,6.853441350791647e-5
9661,Otu0066,0.008951060518274984
9662,Otu0066,0.01289094419226906
9680,Otu0066,0.00468387684621191
9690,Otu0066,1.993290231302206e-4
9692,Otu0066,0.004777756482834312
9747,Otu0066,3.11463059196396e-4
9815,Otu0066,3.577180276616284e-4
9828,Otu0066,0.004080964321379667
9958,Otu0066,0.0034951735440349107
9961,Otu0066,8.62241773147264e-4
9965,Otu0066,0.012402627086191366
9982,Otu0066,2.769499296444238e-4
9990,Otu0066,0.005085396274743064
1001,Otu0081,0.0084854731078659075
10032,Otu0081,0.015518730332384807
10081,Otu0081,0.002462207938851354
10082,Otu0081,1.2555762441383457e-4
10134,Otu0081,0.004119361079512557
1014,Otu0081,2.688566493117805e-6
10165,Otu0081,0.0019661974683319364
10205,Otu0081,0.005102236767065647
10266,Otu0081,0.027373833827371824
10294,Otu0081,0.0013015371318086263
10457,Otu0081,0.0105788901649111
10505,Otu0081,9.184457809983988e-4
10604,Otu0081,1.39716381413563e-4
10619,Otu0081,0.007253290430835415
10622,Otu0081,0.0280325699571603
10634,Otu0081,3.8953310375307044e-5
10645,Otu0081,0.04711849163721368
10648,Otu0081,4.096600063020077e-4
10649,Otu0081,0.015711068002099444
10655,Otu0081,0.0087613352864642
10673,Otu0081,0.023733424136758698
10677,Otu0081,0.022508225245904852
10678,Otu0081,0.009033490617839052
10698,Otu0081,3.8430604912019147e-05
10702,Otu0081,0.019792017607602408
10706,Otu0081,0.037770912490281416
10728,Otu0081,8.185933052690713e-5
10741,Otu0081,0.03125739260872164
10755,Otu0081,0.002007946230783925
10773,Otu0081,0.0032607525151886452
10793,Otu0081,0.03776211944823276
10838,Otu0081,0.04642668934257488
10849,Otu0081,3.4057249899146954e-4
10854,Otu0081,0.006131451912040977
10863,Otu0081,0.03129705155396874
10892,Otu0081,4.704299494085892e-5
10906,Otu0081,3.5975017779095e-6
10936,Otu0081,0.005649169248776821
10954,Otu0081,0.03386889293456331
10993,Otu0081,7.141929935681984e-5
11005,Otu0081,4.0119484096762134e-5
11043,Otu0081,5.289880806922372e-4
11120,Otu0081,2.2632021743606834e-6
11150,Otu0081,0.009379325903103853
11169,Otu0081,1.6469088842773796e-5
11174,Otu0081,0.040846574895779246
11175,Otu0081,0.003448733899224715
11185,Otu0081,0.002968650174117527
11214,Otu0081,0.016503878758069024
11227,Otu0081,0.0021832441570851435
11294,Otu0081,0.008069473004743616
11320,Otu0081,0.014697202116411017
11321,Otu0081,3.353574706258712e-4
11408,Otu0081,9.235484939587416e-4
11422,Otu0081,0.01571124208521077
11427,Otu0081,0.006017991553252523
11440,Otu0081,1.2684828700842604e-6
11483,Otu0081,0.013869875148683198
11516,Otu0081,1.9642700202090527e-4
11525,Otu0081,0.01301025139886761
11667,Otu0081,0.0035525412317815495
11679,Otu0081,0.005172975427577463
11695,Otu0081,0.042185684726421126
11706,Otu0081,0.03426080194478831
11722,Otu0081,3.1568668716629915e-4
11745,Otu0081,0.03214038347170446
11758,Otu0081,0.04242905338535154
11779,Otu0081,0.004315697850695553
11797,Otu0081,0.009692427477806007
11814,Otu0081,0.03587390084170666
11831,Otu0081,0.01238579290406044
11859,Otu0081,2.0708499846950842e-4
11865,Otu0081,0.04106061893085197
11867,Otu0081,0.024731441107800407
11887,Otu0081,0.008395976615757562
11889,Otu0081,5.464925005777004e-4
11903,Otu0081,0.016014924386210543
11904,Otu0081,0.02961665672348944
11984,Otu0081,3.0162850680496114e-6
11993,Otu0081,0.009290183547396092
12037,Otu0081,0.005126421848630709
12040,Otu0081,4.4873634539845857e-4
12057,Otu0081,0.029263467553458173
12091,Otu0081,0.032584310125424315
12123,Otu0081,5.045948109052108e-5
12124,Otu0081,0.04138111604844602
12129,Otu0081,0.01004706738664927
1213,Otu0081,0.012395007343598156
12156,Otu0081,0.04699835552205157
12172,Otu0081,3.30614075743038e-8
12177,Otu0081,0.0443789569853269
12247,Otu0081,0.012805793257194085
12249,Otu0081,0.002173314626289673
12268,Otu0081,9.611640780177264e-7
12306,Otu0081,0.002575552155171955
12311,Otu0081,0.030671011908681243
12322,Otu0081,0.02877453016772167
12327,Otu0081,5.122486128658446e-4
12376,Otu0081,1.7732800780130713e-4
12382,Otu0081,0.006542060563765746
12385,Otu0081,2.61854995447062e-5
12389,Otu0081,0.0017211248466351282
12407,Otu0081,0.021353362174241046
12456,Otu0081,1.8981539051256726e-5
12462,Otu0081,0.04325978356971446
12465,Otu0081,0.014086424888706192
12468,Otu0081,0.021961516024446702
12470,Otu0081,0.008551832013922326
12475,Otu0081,0.04230728095746181
12506,Otu0081,0.033623094030442134
12509,Otu0081,4.578088277988938e-4
12521,Otu0081,0.006882850563365155
12547,Otu0081,0.0010579119724672108
12562,Otu0081,0.03553337165573301
12613,Otu0081,1.0138077044208934e-6
12691,Otu0081,0.03422743880816226
12696,Otu0081,0.006194793680631845
12707,Otu0081,0.017742349447621725
12710,Otu0081,0.021777389583079107
12765,Otu0081,0.0012198286147602135
12769,Otu0081,0.01551430387085115
12803,Otu0081,3.933347336125679e-4
12818,Otu0081,0.010384933589228061
12876,Otu0081,0.020948697333919585
12886,Otu0081,0.032297972453836615
12898,Otu0081,0.03061454144990509
12933,Otu0081,0.027023604824631304
12938,Otu0081,0.008444312193349677
12961,Otu0081,0.03195275782096265
12979,Otu0081,0.034844771595357864
12991,Otu0081,4.0305255737830696e-4
12992,Otu0081,2.3985831599096525e-5
13005,Otu0081,0.01912631429865248
13036,Otu0081,0.005620603856642925
13060,Otu0081,0.023519262212708208
13064,Otu0081,6.622179415595615e-8
13068,Otu0081,0.005620495668064163
13078,Otu0081,0.010223673094597468
13099,Otu0081,0.02286129070240984
13172,Otu0081,0.027041656983478886
13207,Otu0081,0.03982412345563008
13233,Otu0081,6.885290347646451e-4
13249,Otu0081,5.549901360669186e-4
13294,Otu0081,0.02723962327697089
13318,Otu0081,0.015367066540161924
13325,Otu0081,4.4521009091880463e-4
13340,Otu0081,0.008899027527837743
13342,Otu0081,0.00886955801657061
13402,Otu0081,0.04151021161598221
13427,Otu0081,0.020532799914615648
13434,Otu0081,0.00230476809692354
13443,Otu0081,5.370117508626884e-4
13444,Otu0081,0.028746434480054105
13475,Otu0081,0.008003219330443855
13504,Otu0081,0.012220618780720647
13517,Otu0081,0.010674768381279797
13520,Otu0081,1.405680670047719e-4
13551,Otu0081,1.6658195854948364e-4
13561,Otu0081,0.004537858810101159
13588,Otu0081,0.008889097538105245
13606,Otu0081,0.005977696894617617
13738,Otu0081,0.0030373544476736537
13740,Otu0081,1.836915413527546e-5
13824,Otu0081,0.04956149959069287
14055,Otu0081,7.304130197718994e-4
14094,Otu0081,0.019808732773219196
1410,Otu0081,2.42133812489044e-5
14111,Otu0081,1.2429903124131251e-5
14183,Otu0081,1.4651360270095585e-4
14220,Otu0081,6.782063603323844e-4
14222,Otu0081,0.001491655145533389
14281,Otu0081,0.014531405111798438
14283,Otu0081,1.519223419419698e-4
14286,Otu0081,0.03446594299893937
14321,Otu0081,0.01616956020294208
14343,Otu0081,0.01712725692364841
14379,Otu0081,6.713047922031254e-4
14422,Otu0081,0.00865349544003235
14424,Otu0081,0.0013478495420073877
14493,Otu0081,0.014314872532958598
14529,Otu0081,0.021959463214921107
14582,Otu0081,2.4437148607235235e-5
14615,Otu0081,0.001231993516669965
14661,Otu0081,0.027814095461336206
1469,Otu0081,6.386518905677592e-7
14702,Otu0081,0.021653566154343874
14730,Otu0081,0.036876297238315384
14856,Otu0081,0.04920272685607141
14869,Otu0081,0.0024437679548335815
14873,Otu0081,0.0020438553156546476
14878,Otu0081,1.0677557780776951e-5
14893,Otu0081,9.120348479505882e-4
14896,Otu0081,3.9016328908442655e-4
14932,Otu0081,8.933941478030747e-9
15013,Otu0081,2.3125560113588356e-6
15025,Otu0081,0.03125152596416035
15052,Otu0081,0.01712159065891613
1507,Otu0081,0.012653845359387513
15079,Otu0081,0.04452794068718324
15080,Otu0081,0.03310570698712004
15127,Otu0081,0.02195956741712866
15262,Otu0081,5.353418546140382e-5
15310,Otu0081,0.023332366368837728
15438,Otu0081,0.04659919693311678
15481,Otu0081,4.622291667052535e-4
15525,Otu0081,5.655562487887056e-4
15539,Otu0081,0.00647048256675862
15601,Otu0081,0.005021067246656403
15621,Otu0081,0.025128781495076233
15652,Otu0081,0.02045450869225328
15675,Otu0081,1.826554145893077e-7
15725,Otu0081,0.017506559950055428
15802,Otu0081,4.083886348654189e-6
15838,Otu0081,0.004997927994364779
15850,Otu0081,0.011155483526238335
15854,Otu0081,0.04199209814880835
15861,Otu0081,0.012656331992419697
15866,Otu0081,0.0026220688313170204
15910,Otu0081,0.004740921656323846
15915,Otu0081,0.0031969621494758052
15959,Otu0081,0.0026901450175156397
15989,Otu0081,0.044536243516238465
16069,Otu0081,0.04981444441384701
16072,Otu0081,2.8882123250219542e-5
16133,Otu0081,0.008981863899792183
16138,Otu0081,2.0086050993607842e-5
16141,Otu0081,0.0018665831456171804
16234,Otu0081,1.798070811057972e-5
16286,Otu0081,0.016617395754830035
16311,Otu0081,0.015418037498277904
16344,Otu0081,2.1793153174576524e-4
16358,Otu0081,0.0014969275717624066
16363,Otu0081,0.0010778447430278737
16472,Otu0081,0.022964338606282123
16510,Otu0081,0.014475222293581108
16684,Otu0081,0.00309976679830811
16703,Otu0081,9.350756456203184e-6
16710,Otu0081,2.1715391691759557e-5
16711,Otu0081,6.913739335580154e-4
16837,Otu0081,0.048524817809475124
16867,Otu0081,0.0032490760445780713
16869,Otu0081,0.006579969899408975
16901,Otu0081,4.913095983358598e-4
16928,Otu0081,0.03632756257536608
16988,Otu0081,0.018420561103093345
17011,Otu0081,2.7753073753068345e-4
17046,Otu0081,0.0010603210930656658
17057,Otu0081,0.0015973850367208024
17081,Otu0081,0.04799859756611704
17094,Otu0081,8.659686365340284e-9
17124,Otu0081,0.02968225982699095
17183,Otu0081,4.948259883242324e-4
17207,Otu0081,0.008854192917504946
17292,Otu0081,0.026168492072258284
17398,Otu0081,0.011594328681568936
17403,Otu0081,0.01002434207150539
17443,Otu0081,2.534537339328144e-5
1747,Otu0081,3.7406512697739895e-5
17515,Otu0081,7.487332837795586e-4
17564,Otu0081,0.0037730690994684075
17568,Otu0081,7.570625708256265e-4
17587,Otu0081,0.01686604876146053
17592,Otu0081,9.964312810825668e-4
17602,Otu0081,0.032242406786841774
17618,Otu0081,0.0015865184790637026
17667,Otu0081,0.02447545896758469
17736,Otu0081,0.025819487552846656
17753,Otu0081,0.0011758594921254183
17759,Otu0081,5.8144905125004655e-5
17761,Otu0081,0.03279309242354577
17785,Otu0081,0.001392881180048141
17833,Otu0081,4.942132306579594e-4
17940,Otu0081,0.004526944123188396
17950,Otu0081,0.008855283407696951
17998,Otu0081,0.008523850089740496
18001,Otu0081,0.014257930522178537
18008,Otu0081,0.015570493589336511
18031,Otu0081,0.007475565524965651
18039,Otu0081,0.02816488435397332
1805,Otu0081,1.4846528997998135e-6
1812,Otu0081,0.028850945912740227
18127,Otu0081,5.020098819582049e-4
18135,Otu0081,0.021960020714172798
18201,Otu0081,0.0021089196859743406
