feature_number,network,activity,num_features,DayNight.x,NOSC,quadrant,combined_ID,binary_ID,min_nosc,max_nosc,C,H,N,O,P,nc,pc,min_log2,max_log2,molnet_string,CCA,Dictyota,Pocillopora verrucosa,Porites lobata,Turf,Water control,num_organism,CCA_produced,Dictyota_produced,Pocillopora verrucosa_produced,Porites lobata_produced,Turf_produced,dorcierr,unique_organism,DayNight.y
17515,17,recalcitrant,40,NA,-1.5294117647058822,NA,"Organic compounds;Lipids and lipid-like molecules;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,-1.5294117647058822,-1.5294117647058822,34,65,1,5,0,0.029411764705882353,0,-6.460639072801431,10.509649200452056,"Organic compounds;Lipids and lipid-like molecules;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,2,no,no,no,yes,yes,yes,NA,NA
18032,17,recalcitrant,40,NA,-1.791666666666667,NA,"Organic compounds;Lipids and lipid-like molecules;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,-1.791666666666667,-1.791666666666667,24,63,10,0,2,0.4166666666666667,0.08333333333333333,-7.268386209342383,5.783512010110193,"Organic compounds;Lipids and lipid-like molecules;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20320,17,recalcitrant,40,NA,0.15384615384615374,NA,Linoleoyl ethanolamide,2,0.15384615384615374,0.15384615384615374,13,35,7,8,0,0.5384615384615384,0,-10.311755721860411,7.152280497943148,"Organic compounds;Lipids and lipid-like molecules;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,2,no,no,yes,yes,no,yes,NA,NA
5989,19,accumolite,13,NA,NA,NA,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,Inf,-Inf,NA,NA,NA,NA,NA,NA,NA,-11.158556767286314,2.681497079952727,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,Dictyota,Day
10399,19,accumolite,13,NA,NA,NA,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,Inf,-Inf,NA,NA,NA,NA,NA,NA,NA,-8.580976050953021,9.088285222038394,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,NA,NA
5989,19,recalcitrant,13,NA,NA,NA,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,Inf,-Inf,NA,NA,NA,NA,NA,NA,NA,-11.158556767286314,2.681497079952727,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,Dictyota,Day
10399,19,recalcitrant,13,NA,NA,NA,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,Inf,-Inf,NA,NA,NA,NA,NA,NA,NA,-8.580976050953021,9.088285222038394,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,NA,NA
1940,20,recalcitrant,31,NA,-0.75,NA,phenylethylamide_239,1,-0.75,-0.75,16,17,1,1,0,0.0625,0,-7.7173838639479575,8.327752393286582,Organic compounds;Organoheterocyclic compounds;Benzene and substituted derivatives;nan,NA,NA,NA,NA,NA,NA,3,yes,no,no,yes,yes,yes,NA,NA
2220,20,recalcitrant,31,NA,-0.7999999999999998,NA,N-acetyl-2-phenylethylamine,1,-0.7999999999999998,-0.7999999999999998,10,13,1,1,0,0.1,0,-1.6557319501854186,0.7219139252507449,Organic compounds;Organoheterocyclic compounds;Benzene and substituted derivatives;nan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dictyota,Day
9426,20,recalcitrant,31,NA,-2.153846153846154,NA,6-Methylchromanone,2,-2.153846153846154,-2.153846153846154,13,20,0,1,2,0,0.15384615384615385,-9.498705520843586,10.452419234973185,Organic compounds;Organoheterocyclic compounds;Benzene and substituted derivatives;nan,NA,NA,NA,NA,NA,NA,3,no,yes,yes,yes,no,yes,NA,NA
9884,20,recalcitrant,31,NA,-1.7333333333333334,NA,phenylethylamide 331,2,-1.7333333333333334,-1.7333333333333334,15,25,0,2,1,0,0.06666666666666667,-8.058628804131327,8.502500425887145,Organic compounds;Organoheterocyclic compounds;Benzene and substituted derivatives;nan,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,Dictyota,Day
10240,20,recalcitrant,31,NA,-1.5,NA,N-Acetyl-5-hydroxytryptamine,1,-1.5,-1.5,6,17,3,2,1,0.5,0.16666666666666666,-9.859919875631958,12.633482126592755,Organic compounds;Organoheterocyclic compounds;Benzene and substituted derivatives;nan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11175,20,recalcitrant,31,NA,-0.5,NA,NCGC00015088-09_C12H14N2O_N-[2-(1H-Indol-3-yl)ethyl]acetamide,1,-0.5,-0.5,12,14,2,1,0,0.16666666666666666,0,-6.751769183436192,7.410894565392049,Organic compounds;Organoheterocyclic compounds;Benzene and substituted derivatives;nan,NA,NA,NA,NA,NA,NA,3,yes,no,no,yes,yes,yes,NA,NA
11658,20,recalcitrant,31,NA,-0.1538461538461542,NA,"1H-Indole-3-carboxylic acid, 1-[2-(2,5-dimethylphenoxy)ethyl]-",2,-0.1538461538461542,-0.1538461538461542,13,14,2,3,0,0.15384615384615385,0,-7.8718374395876864,3.3573107776984976,Organic compounds;Organoheterocyclic compounds;Benzene and substituted derivatives;nan,NA,NA,NA,NA,NA,NA,1,no,no,no,no,yes,yes,Turf,Day
11667,20,recalcitrant,31,NA,-0.5,NA,NCGC00015088-09_C12H14N2O_N-[2-(1H-Indol-3-yl)ethyl]acetamide,1,-0.5,-0.5,12,14,2,1,0,0.16666666666666666,0,-6.751769183436192,7.410894565392049,Organic compounds;Organoheterocyclic compounds;Benzene and substituted derivatives;nan,NA,NA,NA,NA,NA,NA,3,yes,no,no,yes,yes,yes,NA,NA
2658,21,depletolite,138,Day,-1.25,"3, 5, 7",Octanoylcarnitine,2,-1.25,-1.25,16,31,1,4,0,0.0625,0,-13.13479346169192,0.34408268052045343,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-3.58438118343135,0.00143891833583097,-2.35668293182113,-8.28169767784746,-3.85508296310998,-6.53873748816605,2,no,no,yes,yes,no,yes,NA,NA
2734,21,depletolite,138,Day,-1.2941176470588234,7,Decanoyl-L-carnitine,1,-1.2941176470588234,-1.2941176470588234,17,33,1,4,0,0.058823529411764705,0,-10.658407720547542,-1.0263655067512276,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-8.84434915560051,-8.23881219479986,-4.18521042486395,-9.50243571098103,-7.67490801692637,-8.83060880486453,NA,NA,NA,NA,NA,NA,NA,NA,NA
3078,21,depletolite,138,Day,-1.2631578947368425,"3, 7",Oleoyl-L-carnitine,2,-1.2631578947368425,-1.2631578947368425,19,37,1,5,0,0.05263157894736842,0,-13.55586330290431,0.003596848138064209,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,0.00143891833583097,0.00143891833583097,-10.3863821804211,-12.7663416728737,0.00143891833583097,-6.25608967586905,2,no,no,yes,yes,no,yes,NA,NA
3860,21,depletolite,138,Day,-1.2380952380952381,7,L-Arachidonoylcarnitine,2,-1.2380952380952381,-1.2380952380952381,21,39,1,5,0,0.047619047619047616,0,-13.070907385276772,-1.37381189474694,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-8.78541635774407,-8.34875030381911,-7.15412110939823,-11.4442582354229,-8.39160744708318,-8.7286267976134,2,no,no,yes,yes,no,yes,NA,NA
4128,21,depletolite,138,Day,-1.0769230769230766,"5, 7",Isovaleryl-L-carnitine,2,-1.0769230769230766,-1.0769230769230766,13,25,1,4,0,0.07692307692307693,0,-10.461573449234887,-0.08119993564394089,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-1.3732413481353,-6.42061887826453,-2.72474176673601,-4.29399524104596,-2.43623276059451,-2.26026968157956,1,no,yes,no,no,no,yes,NA,NA
4136,21,depletolite,138,Day,-1.2999999999999998,"3, 7",Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,3,-1.2999999999999998,-1.2999999999999998,20,39,1,5,0,0.05,0,-12.857249178704757,0.003596848138064209,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,0.00143891833583097,0.00143891833583097,-11.3499830575111,-12.2711977800029,0.00143891833583097,0.00143891833583097,2,no,no,yes,yes,no,yes,NA,NA
4156,21,depletolite,138,Day,-1.1428571428571432,7,Spectral Match to Lauroyl L-carnitine from NIST14,2,-1.1428571428571432,-1.1428571428571432,14,27,1,4,0,0.07142857142857142,0,-9.237670314952847,-1.1685229743366885,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-6.41128313231898,-5.14841236053385,-3.515344554835,-5.607743672511,-7.66853470297673,-8.10585374448941,NA,NA,NA,NA,NA,NA,NA,NA,NA
4205,21,depletolite,138,Day,-1.333333333333333,7,Oleoyl-L-carnitine,2,-1.333333333333333,-1.333333333333333,21,41,1,5,0,0.047619047619047616,0,-14.253450228915396,-0.5714367516515549,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-8.92585866901428,-7.48572884068569,-14.2512908636029,-11.0286274132677,-8.82370697306126,-8.54300713065448,1,no,no,yes,no,no,yes,NA,NA
4277,21,depletolite,138,Day,-0.9090909090909092,"5, 7",Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,3,-0.9090909090909092,-0.9090909090909092,11,21,1,4,0,0.09090909090909091,0,-11.696648545432499,-0.7460229022831953,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-2.0433147575691,-6.16643814028051,-3.21857082885276,-6.1004975907348,-3.29681493748478,-1.70149233641339,2,no,yes,no,yes,no,yes,NA,NA
4783,21,depletolite,138,Day,-1.2380952380952381,"1, 3, 7",L-Arachidonoylcarnitine,2,-1.2380952380952381,-1.2380952380952381,21,37,1,4,0,0.047619047619047616,0,-9.051159015307583,7.226424738714283,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,0.00143891833583097,0.00143891833583097,-9.04899964999504,-6.44699622696931,0.00143891833583097,4.84872124372315,2,no,no,yes,yes,no,yes,NA,NA
6377,21,depletolite,138,Day,-0.9230769230769234,"1, 3, 5",Spectral Match to Acetyl-L-carnitine from NIST14,2,-0.9230769230769234,-0.9230769230769234,13,23,1,4,0,0.07692307692307693,0,-3.966637553747999,3.895495287468776,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,1.74175878326793,-2.63394438440985,0.204929160400268,0.701881362131304,0.254204544803434,0.845931622475245,1,no,yes,no,no,no,yes,NA,NA
7262,21,depletolite,138,Day,-1.2000000000000002,"5, 7",Octanoylcarnitine,1,-1.2000000000000002,-1.2000000000000002,15,29,1,4,0,0.06666666666666667,0,-10.089501226020117,6.934152901474277,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-4.40748915410047,-5.07950457031441,-3.15451667397172,-6.68335019063711,-8.19808353747697,-6.25771525578155,2,no,no,no,yes,yes,yes,NA,NA
9435,21,depletolite,138,Day,-1.2631578947368425,"3, 7",Oleoyl-L-carnitine,2,-1.2631578947368425,-1.2631578947368425,19,37,1,5,0,0.05263157894736842,0,-11.797189126677848,0.003596848138064209,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-5.72687283935045,0.00143891833583097,-11.7950297613653,-9.26446355184766,0.00143891833583097,0.00143891833583097,3,yes,no,yes,yes,no,yes,NA,NA
9494,21,depletolite,138,Day,-1.391304347826087,7,3-Hydroxyhexadecanoylcarnitine,1,-1.391304347826087,-1.391304347826087,23,45,1,5,0,0.043478260869565216,0,-15.075590797469912,-4.148194035546285,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-9.43377036539194,-7.25122466418534,-15.0734314321574,-8.76765418000701,-8.89448109907472,-8.92399992264371,1,no,no,yes,no,no,yes,NA,NA
9686,21,depletolite,138,Day,-1.0666666666666664,"5, 7",Spectral Match to Lauroyl L-carnitine from NIST14,2,-1.0666666666666664,-1.0666666666666664,15,27,1,4,0,0.06666666666666667,0,-11.692451583968621,1.0697041359594723,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-3.16170042881911,-5.91661133604177,-4.78686319181238,-5.98169066320469,-3.87540974485406,-2.9488251874291,1,no,no,no,yes,no,yes,Porites lobata,Day
10671,21,depletolite,138,Day,-1.1428571428571432,7,"trans-2-Butene-1,4-dicarboxylic acid",2,-1.1428571428571432,-1.1428571428571432,14,27,1,4,0,0.07142857142857142,0,-13.780187919156742,4.090119904052835,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-8.83891960993186,-9.73912289558035,-5.26978458354005,-9.7272216412713,-5.76651605205237,-4.69161912386208,1,no,yes,no,no,no,yes,NA,NA
11091,21,depletolite,138,Day,-1,"5, 7",Fastigilin B,2,-1,-1,18,33,1,6,0,0.05555555555555555,0,-12.180059101460715,2.075196604859395,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-3.09697307495326,-1.94352836266534,-6.04844797328239,-8.28848511448628,-1.91025712707544,-1.02155989848819,1,no,no,yes,no,no,yes,Pocillopora verrucosa,Day
11124,21,depletolite,138,Day,-1.2000000000000002,7,3-Hydroxyoleylcarnitine,2,-1.2000000000000002,-1.2000000000000002,20,37,1,5,0,0.05,0,-14.374495386379072,0.6577873632972585,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-6.70027631094748,-8.15466142587495,-9.40700524282114,-7.1120996752236,-7.44025230291459,-7.03155624748749,1,no,no,yes,no,no,yes,NA,NA
11148,21,depletolite,138,Day,-1.333333333333333,"3, 7",Fastigilin B,2,-1.333333333333333,-1.333333333333333,21,41,1,5,0,0.047619047619047616,0,-14.497846037841239,0.003596848138064209,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-6.00735979703201,0.00143891833583097,-14.4956866725287,-13.0185689641343,-7.19307971990304,0.00143891833583097,4,yes,no,yes,yes,yes,yes,NA,NA
11155,21,depletolite,138,Day,-1.391304347826087,"3, 7",3-Hydroxyhexadecanoylcarnitine,1,-1.391304347826087,-1.391304347826087,23,45,1,5,0,0.043478260869565216,0,-14.160885420170366,0.003596848138064209,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-5.5979142077657,0.00143891833583097,-14.1587260548578,-8.22228736958065,0.00143891833583097,0.00143891833583097,3,yes,no,yes,yes,no,yes,NA,NA
11176,21,depletolite,138,Day,-1.4285714285714288,"3, 7",Fastigilin B,2,-1.4285714285714288,-1.4285714285714288,21,41,1,4,0,0.047619047619047616,0,-8.893599901565267,7.594444754012844,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-6.48329267390223,0.00143891833583097,-4.99566279509478,-6.61495862821153,-6.18513304155935,-7.84738742600458,NA,NA,NA,NA,NA,NA,NA,NA,NA
11197,21,depletolite,138,Day,-1.2380952380952381,"3, 7",Linoleoylcarnitine,2,-1.2380952380952381,-1.2380952380952381,21,39,1,5,0,0.047619047619047616,0,-14.364857111806634,0.003596848138064209,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-8.31850327046551,0.00143891833583097,-12.7558825630576,-9.39979265720475,-7.2347110382186,-5.85904542887622,2,no,no,yes,yes,no,yes,NA,NA
11247,21,depletolite,138,Day,-1.391304347826087,"3, 7",3-Hydroxyhexadecanoylcarnitine,1,-1.391304347826087,-1.391304347826087,23,45,1,5,0,0.043478260869565216,0,-13.143430113651355,0.003596848138064209,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-6.97860478000608,0.00143891833583097,-13.1412707483388,-8.09730081847922,-5.76106275771221,-7.15122772814345,1,no,no,yes,no,no,yes,NA,NA
11248,21,depletolite,138,Day,-1.2777777777777777,"1, 5, 7",Palmitoyl-L-carnitine,2,-1.2777777777777777,-1.2777777777777777,18,33,2,2,0,0.1111111111111111,0,-10.889438055072846,7.543592287531371,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,1.74138792817646,1.88427625601988,-7.55652746313014,-8.52162581210585,-5.28513100821675,-2.47073315551045,2,no,no,yes,yes,no,yes,NA,NA
11256,21,depletolite,138,Day,-1.608695652173913,"1, 3, 7",L-Arachidonoylcarnitine,2,-1.608695652173913,-1.608695652173913,23,48,2,5,1,0.08695652173913043,0.043478260869565216,-8.975620838242328,7.265073220499813,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,0.00143891833583097,0.00143891833583097,-8.97346147292978,1.81464648926199,0.00143891833583097,0.00143891833583097,1,no,no,yes,no,no,yes,NA,NA
11299,21,depletolite,138,Day,-1.1428571428571432,"3, 5, 7",L-Arachidonoylcarnitine,2,-1.1428571428571432,-1.1428571428571432,21,39,1,6,0,0.047619047619047616,0,-8.836591726427729,0.003596848138064209,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-5.75723345326272,0.00143891833583097,-3.15489498720407,-6.69981245732359,-6.40519919476512,0.00143891833583097,4,yes,no,yes,yes,yes,yes,NA,NA
11313,21,depletolite,138,Day,2.7142857142857144,"4, 8",3-Hydroxyoleylcarnitine,2,2.7142857142857144,2.7142857142857144,7,31,14,4,0,2,0,-9.743458445494094,0.003596848138064209,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,0.00143891833583097,0.00143891833583097,-9.74129908018155,0.00143891833583097,0.00143891833583097,-5.83398381118068,1,no,no,yes,no,no,yes,NA,NA
11321,21,depletolite,138,Day,-0.7894736842105265,"1, 3, 5, 7",L-Arachidonoylcarnitine,2,-0.7894736842105265,-0.7894736842105265,19,35,4,4,0,0.21052631578947367,0,-9.104068569782532,6.5980068975288635,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-5.83597990672746,0.00143891833583097,-2.59061090328048,-5.72364288526448,-4.71293243080064,1.64787990851925,4,yes,no,yes,yes,yes,yes,NA,NA
11329,21,depletolite,138,Day,-1.3888888888888893,"3, 7",Oleoyl-L-carnitine,2,-1.3888888888888893,-1.3888888888888893,18,40,6,1,1,0.3333333333333333,0.05555555555555555,-12.018435069708804,0.003596848138064209,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,0.00143891833583097,0.00143891833583097,-12.0162757043963,-10.697918462074,0.00143891833583097,0.00143891833583097,2,no,no,yes,yes,no,yes,NA,NA
11350,21,depletolite,138,Day,1.4444444444444446,"4, 8",3-Hydroxyoleylcarnitine,2,1.4444444444444446,1.4444444444444446,9,35,14,3,0,1.5555555555555556,0,-13.349416522462285,0.003596848138064209,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,0.00143891833583097,0.00143891833583097,-11.6603159404935,-5.29254784861302,-4.96370407259264,0.00143891833583097,3,no,no,yes,yes,yes,yes,NA,NA
11365,21,depletolite,138,Day,-1.0476190476190474,"1, 3, 5, 7",L-Arachidonoylcarnitine,2,-1.0476190476190474,-1.0476190476190474,21,37,1,6,0,0.047619047619047616,0,-8.805145916003413,7.244635942615742,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,0.00143891833583097,1.67903482503056,-3.04884702228536,-4.0810723006592,1.64280257693063,1.56701896691382,2,no,no,yes,yes,no,yes,NA,NA
11506,21,depletolite,138,Day,-1.2173913043478262,"1, 3, 7",Methyl myristoleate,2,-1.2173913043478262,-1.2173913043478262,23,43,1,6,0,0.043478260869565216,0,-11.899965486931482,5.980861020015623,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-4.05907578238995,0.00143891833583097,-6.44910086016952,0.00143891833583097,0.00143891833583097,1.49359343914094,2,yes,no,yes,no,no,yes,NA,NA
11528,21,depletolite,138,Day,-1.2173913043478262,"1, 3, 7",L-Arachidonoylcarnitine,2,-1.2173913043478262,-1.2173913043478262,23,41,1,5,0,0.043478260869565216,0,-10.509275812566676,6.619582781929872,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-5.55938784965169,0.00143891833583097,-8.82031334452071,2.89784352883438,0.00143891833583097,0.00143891833583097,2,yes,no,yes,no,no,yes,NA,NA
11535,21,depletolite,138,Day,-1.2999999999999998,"3, 7",Fastigilin B,2,-1.2999999999999998,-1.2999999999999998,20,39,1,5,0,0.05,0,-10.942264301161643,0.003596848138064209,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-5.41358922306716,0.00143891833583097,-10.1442311710995,-10.9401049358491,0.00143891833583097,0.00143891833583097,3,yes,no,yes,yes,no,yes,NA,NA
11544,21,depletolite,138,Day,-1.391304347826087,"3, 7",3-Hydroxyhexadecanoylcarnitine,1,-1.391304347826087,-1.391304347826087,23,45,1,5,0,0.043478260869565216,0,-11.297761114285779,0.003596848138064209,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,0.00143891833583097,0.00143891833583097,-11.2956017489732,-7.25099374083269,0.00143891833583097,0.00143891833583097,2,no,no,yes,yes,no,yes,NA,NA
11615,21,depletolite,138,Day,-1.2380952380952381,"3, 7",Fastigilin B,2,-1.2380952380952381,-1.2380952380952381,21,41,1,6,0,0.047619047619047616,0,-8.3025043023708065,0.4981993985071734,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,0.00143891833583097,0.00143891833583097,-3.46300865337107,0.00143891833583097,0.00143891833583097,0.00143891833583097,1,no,no,yes,no,no,yes,NA,NA
11666,21,depletolite,138,Day,-1.416666666666667,"3, 7",3-Hydroxyhexadecanoylcarnitine,2,-1.416666666666667,-1.416666666666667,24,47,1,5,0,0.041666666666666664,0,-12.101239658837464,0.003596848138064209,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,0.00143891833583097,0.00143891833583097,-12.0990802935249,-7.41870414905871,0.00143891833583097,0.00143891833583097,2,no,no,yes,yes,no,yes,NA,NA
11709,21,depletolite,138,Day,-1.2173913043478262,"1, 3, 7",N-Oleoylglycine,2,-1.2173913043478262,-1.2173913043478262,23,43,1,6,0,0.043478260869565216,0,-8.793417216274433,6.77357477744725,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,3.31609700755732,-5.60272091406838,-4.28713601923107,-6.78086846548609,0.00143891833583097,-5.67479989104718,1,no,no,yes,no,no,yes,NA,NA
11783,21,depletolite,138,Day,-1.2727272727272725,"3, 7",Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,3,-1.2727272727272725,-1.2727272727272725,22,41,1,5,0,0.045454545454545456,0,-9.974943250537267,6.078943863468137,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,0.00143891833583097,0.00143891833583097,-9.97278388522472,-6.5880966505462,0.00143891833583097,0.00143891833583097,2,no,no,yes,yes,no,yes,NA,NA
11835,21,depletolite,138,Day,-1.384615384615385,"1, 3, 7",L-Arachidonoylcarnitine,2,-1.384615384615385,-1.384615384615385,26,46,3,3,1,0.11538461538461539,0.038461538461538464,-9.17612173372806,6.710376224297429,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-3.66609120990043,1.67597224021139,-9.17396236841551,3.04155089309809,-5.01976269607184,0.00143891833583097,3,yes,no,yes,no,yes,yes,NA,NA
11874,21,depletolite,138,Day,-1.2380952380952381,"3, 7",Fastigilin B,2,-1.2380952380952381,-1.2380952380952381,21,41,1,6,0,0.047619047619047616,0,-12.250116998788766,0.003596848138064209,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,0.00143891833583097,0.00143891833583097,-5.34928409864507,0.00143891833583097,0.00143891833583097,0.00143891833583097,1,no,no,yes,no,no,yes,NA,NA
11901,21,depletolite,138,Day,-1.3636363636363633,"3, 7",Fastigilin B,2,-1.3636363636363633,-1.3636363636363633,22,43,1,5,0,0.045454545454545456,0,-12.244746071254776,0.003596848138064209,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,0.00143891833583097,0.00143891833583097,-12.2425867059422,-7.48553498002666,0.00143891833583097,0.00143891833583097,2,no,no,yes,yes,no,yes,NA,NA
11937,21,depletolite,138,Day,-1.25,7,Octanoylcarnitine,2,-1.25,-1.25,16,31,1,4,0,0.0625,0,-12.177098515181731,-0.023252101700250213,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-4.97829642134286,-7.70439050846923,-9.42134990891209,-7.02445670647802,-6.6527929047577,-6.03452990755226,2,no,no,yes,yes,no,yes,NA,NA
