feature_number,network,activity,num_features,DayNight,quadrant,min_nosc,max_nosc,min_log2,max_log2,molnet_string,CCA,Dictyota,Pocillopora verrucosa,Porites lobata,Turf,Water control
13318,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,-6.0918813778684155,-12.335401350192633,-7.384508912009112,NA,-5.13573436732538
13342,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,-5.898725556738216,-9.355529577182043,-8.152437194051071,NA,-4.799519556401508
13490,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-5.570120788421408,-4.539768574273286,-6.16771675891766,-4.90993419944019,-6.463584858863301,-3.9194687857165933
14220,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-7.337493796147145,-7.940387036351014,-10.89515777232278,-11.064613546330294,-6.655095742786229,-6.351823042677246
14222,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-7.280341259423775,-5.978599693619479,-8.908584194705732,-10.003475791114358,NA,-5.48083750314399
14339,21,depletolite,138,Day,2,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,NA,NA,NA,NA,-2.3746995753992137
14339,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-3.4136454883450944,NA,-4.269067164077968,-4.813428271734221,NA,NA
14525,21,depletolite,138,Day,2,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,NA,-2.0421517742280493,-1.04455841509746,-1.41923095451274,-1.7795392784466801
14525,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-4.985419673660072,NA,NA,NA,NA,NA
14545,21,depletolite,138,Day,2,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-1.8581466931169257,NA,-0.9876111650268351,NA,-0.14267568535235572,NA
14620,21,depletolite,138,Day,2,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-1.4826697564023823,NA,-1.777067061973178,-1.856765544744551,-2.616008525770792,NA
14620,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,-5.1185672423766855,NA,NA,NA,-3.568824622068031
14836,21,depletolite,138,Day,2,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-1.314553803455816,-0.9784710877076602,NA,NA,NA,-2.57900096234943
14836,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,NA,-7.462694280131745,-3.7537560359954005,-4.042001301761255,NA
15785,21,depletolite,138,Day,2,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,-1.8705054157254704,-2.1979543489282514,NA,-1.8878704911268804,-2.819326921195364
15785,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-3.8843069144197035,NA,NA,-8.343149281808046,NA,NA
15835,21,depletolite,138,Day,2,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-2.6531383606352055,NA,-2.443667792230508,NA,-2.300510875808021,-2.014022990424163
15835,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,-3.7474395419641082,NA,-4.366204003241582,NA,NA
16046,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-5.147522073201445,NA,-12.472556316695702,NA,NA,NA
17083,21,depletolite,138,Day,2,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,NA,NA,NA,NA,-2.2519000869758434
17083,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-6.431925917893917,-3.546406631784851,-5.903875761837107,-9.225521734608922,-7.832748663281669,NA
17618,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-5.904452887957656,-6.28181881736511,-9.218130382997812,-7.14612128907775,-6.143915265434684,-6.663025118233356
17950,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,-6.11525548377639,NA,-7.983609057942056,-6.614562231564465,-6.188340108695494
18075,21,depletolite,138,Day,2,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,NA,-3.176701669388492,NA,NA,NA
18075,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,NA,NA,-9.104165710126201,-6.405199194765119,NA
18113,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,NA,-11.01680080234316,-7.485534980026657,NA,NA
18312,21,depletolite,138,Day,2,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,-1.636568150694347,NA,NA,-0.19338637663938152,NA
18312,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-5.57347450129684,NA,-3.6563245640750983,-9.372718291248463,NA,NA
19432,21,depletolite,138,Day,2,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-1.5026371095631763,NA,NA,-0.30129093279966473,-2.697969120007625,NA
19432,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,NA,-3.7029113894631593,NA,NA,-3.4322671094015034
20722,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-7.525859717304741,NA,-13.274073763114798,-14.333788919946612,-6.700742671066698,-7.066071168750999
2212,21,depletolite,138,Day,2,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,NA,-2.183513992029271,-3.0980567624274897,-3.2494623859291134,-2.800097275351087
2212,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-3.800543047927045,-4.146836195970434,NA,NA,NA,NA
2658,21,depletolite,138,Day,2,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,NA,-2.3566829318211324,NA,NA,NA
2658,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-3.5843811834313493,NA,NA,-8.281697677847463,-3.855082963109983,-6.538737488166053
2734,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-8.84434915560051,-8.238812194799856,-4.185210424863952,-9.502435710981025,-7.674908016926366,-8.830608804864527
3078,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,NA,-10.38638218042109,-12.766341672873661,NA,-6.256089675869054
3121,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-7.3365781489296715,-6.630540629417424,-4.542903416509369,-8.505362746435216,-10.822397722384473,-3.4140926546425545
3318,21,depletolite,138,Day,2,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-0.28577034190563727,-0.5331075664257339,-1.9205146535031894,-0.6813573484649632,-0.19130050001922036,-0.08060118989089807
3399,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-8.154977101802022,-6.752232158015407,-10.553110429382176,-8.664983657397705,-7.2178067409909765,-7.039134028494446
3622,21,depletolite,138,Day,2,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-0.24459846399679408,-1.8159844563087697,NA,NA,NA,-0.14743106604164755
3622,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,NA,NA,-3.382895383669949,-4.253984752862614,NA
3676,21,depletolite,138,Day,2,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-2.275902632714123,NA,-2.5563599688257432,-0.7324829617356811,-1.5121635214120606,-2.223891018480575
3676,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,-3.9082313598157397,NA,NA,NA,NA
3841,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-6.57320770580863,-6.9542493333187245,-4.736529212849251,-4.251498891236101,-3.9746156807430895,-3.830153987895163
3860,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-8.785416357744065,-8.348750303819113,-7.154121109398231,-11.444258235422875,-8.391607447083182,-8.728626797613405
3961,21,depletolite,138,Day,2,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-1.1575063622776895,-0.057153141752253646,NA,-0.49860747878574085,-0.9231293486460789,-0.9046725542628234
4128,21,depletolite,138,Day,2,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-1.373241348135296,NA,-2.7247417667360136,NA,-2.436232760594509,-2.2602696815795595
4128,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,-6.420618878264531,NA,-4.29399524104596,NA,NA
4136,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,NA,-11.349983057511103,-12.271197780002868,NA,NA
4144,21,depletolite,138,Day,2,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,-0.57295488666093,NA,-1.2943141120026618,NA,NA
4156,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-6.411283132318982,-5.1484123605338485,-3.515344554835003,-5.607743672510998,-7.66853470297673,-8.105853744489414
4205,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-8.925858669014284,-7.48572884068569,-14.25129086360285,-11.028627413267682,-8.823706973061261,-8.543007130654475
4277,21,depletolite,138,Day,2,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-2.043314757569097,NA,-3.218570828852756,NA,-3.2968149374847813,-1.7014923364133852
4277,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,-6.16643814028051,NA,-6.1004975907348,NA,NA
4391,21,depletolite,138,Day,2,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,-1.1017893565898174,NA,NA,NA,NA
4391,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-6.2809698149374675,NA,-3.591927569853045,-6.3101223756400175,-4.359147213481283,-4.446046934717983
4783,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,NA,-9.04899964999504,-6.446996226969315,NA,NA
4786,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-6.036758373790857,-8.497717789762367,-8.975995477868072,-8.675665677036589,-9.648556210245077,-6.452045125649792
6377,21,depletolite,138,Day,2,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,-2.6339443844098476,NA,NA,NA,NA
6911,21,depletolite,138,Day,2,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-1.885118777548709,NA,-2.2624101240307692,NA,-2.494782069573666,-1.2962713541539108
6911,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,-6.2209348571605165,NA,-4.5535969635260996,NA,NA
7262,21,depletolite,138,Day,2,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,NA,-3.1545166739717247,NA,NA,NA
7262,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-4.407489154100468,-5.0795045703144055,NA,-6.683350190637107,-8.198083537476974,-6.257715255781548
8782,21,depletolite,138,Day,2,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-2.52872040573948,-0.5369477028164481,NA,NA,NA,-1.9518131320342709
8782,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,NA,-3.4025478123816444,NA,NA,NA
8929,21,depletolite,138,Day,2,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-0.6374346408143827,NA,NA,NA,NA,-2.054608067847238
8929,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,NA,-6.60416913986216,-6.134732146363917,NA,-4.038202830380408,NA
9435,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-5.726872839350451,NA,-11.795029761365303,-9.264463551847657,NA,NA
9494,21,depletolite,138,Day,4,-2.0769230769230766,2.7142857142857144,-15.907049139379962,9.952154605433597,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;nan,-9.433770365391938,-7.251224664185338,-15.073431432157367,-8.767654180007009,-8.894481099074717,-8.923999922643713
