DayNight,OTU,CCA,Dictyota,Pocillopora verrucosa,Porites lobata,Turf,number_exudate_organisms,Organism,sample_code,Experiment,Replicate,Timepoint,numOtus,reads,sum,ra,asin,Size,Taxonomy,Kingdom,Phylum,Class,Order,Family,Genus,OTU_id
Night,Otu0257,NA,NA,0,NA,NA,1,Pocillopora verrucosa,D_PV_2_TFN,dorcierr,2,TF,3869,7,7997,8.753282480930349e-4,0.029590264737558193,611,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodovulum;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodovulum,
Night,Otu0257,NA,NA,0,NA,NA,1,Pocillopora verrucosa,D_PV_2_TFN,dorcierr,2,TF,3869,7,7997,8.753282480930349e-4,0.029590264737558193,611,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodovulum;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodovulum,
Night,Otu0257,NA,NA,0,NA,NA,1,Pocillopora verrucosa,D_PV_4_TFN,dorcierr,4,TF,3869,10,7995,0.0012507817385866166,0.03537376954363955,611,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodovulum;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodovulum,
Night,Otu0257,NA,NA,0,NA,NA,1,Pocillopora verrucosa,D_PV_4_TFN,dorcierr,4,TF,3869,10,7995,0.0012507817385866166,0.03537376954363955,611,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodovulum;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodovulum,
Night,Otu0257,NA,NA,0,NA,NA,1,Pocillopora verrucosa,D_PV_4_TFN,dorcierr,4,TF,3869,10,7995,0.0012507817385866166,0.03537376954363955,611,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodovulum;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodovulum,
Night,Otu0257,NA,NA,0,NA,NA,1,Pocillopora verrucosa,D_PV_4_TFN,dorcierr,4,TF,3869,10,7995,0.0012507817385866166,0.03537376954363955,611,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodovulum;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodovulum,
Night,Otu0257,NA,NA,0,NA,NA,1,Pocillopora verrucosa,D_PV_4_TFN,dorcierr,4,TF,3869,10,7995,0.0012507817385866166,0.03537376954363955,611,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodovulum;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodovulum,
Night,Otu0257,NA,NA,0,NA,NA,1,Pocillopora verrucosa,D_PV_4_TFN,dorcierr,4,TF,3869,10,7995,0.0012507817385866166,0.03537376954363955,611,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodovulum;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodovulum,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_1_T0N,dorcierr,1,T0,3869,0,7973,0,0,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_1_T0N,dorcierr,1,T0,3869,0,7973,0,0,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_1_T0N,dorcierr,1,T0,3869,0,7973,0,0,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_1_T0N,dorcierr,1,T0,3869,0,7973,0,0,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_1_T0N,dorcierr,1,T0,3869,0,7973,0,0,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_1_TFN,dorcierr,1,TF,3869,5,7986,6.260956674179815e-4,0.025024515506370533,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_1_TFN,dorcierr,1,TF,3869,5,7986,6.260956674179815e-4,0.025024515506370533,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_1_TFN,dorcierr,1,TF,3869,5,7986,6.260956674179815e-4,0.025024515506370533,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_1_TFN,dorcierr,1,TF,3869,5,7986,6.260956674179815e-4,0.025024515506370533,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_1_TFN,dorcierr,1,TF,3869,5,7986,6.260956674179815e-4,0.025024515506370533,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_2_T0N,dorcierr,2,T0,3869,6,7976,7.522567703109327e-4,0.02743073962016786,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_2_T0N,dorcierr,2,T0,3869,6,7976,7.522567703109327e-4,0.02743073962016786,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_2_T0N,dorcierr,2,T0,3869,6,7976,7.522567703109327e-4,0.02743073962016786,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_2_T0N,dorcierr,2,T0,3869,6,7976,7.522567703109327e-4,0.02743073962016786,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_2_T0N,dorcierr,2,T0,3869,6,7976,7.522567703109327e-4,0.02743073962016786,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_2_TFN,dorcierr,2,TF,3869,5,7982,6.264094211976949e-4,0.025030786267448545,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_2_TFN,dorcierr,2,TF,3869,5,7982,6.264094211976949e-4,0.025030786267448545,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_2_TFN,dorcierr,2,TF,3869,5,7982,6.264094211976949e-4,0.025030786267448545,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_2_TFN,dorcierr,2,TF,3869,5,7982,6.264094211976949e-4,0.025030786267448545,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_2_TFN,dorcierr,2,TF,3869,5,7982,6.264094211976949e-4,0.025030786267448545,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_3_TFN,dorcierr,3,TF,3869,9,7993,0.0011259852370824471,0.03356200389291875,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_3_TFN,dorcierr,3,TF,3869,9,7993,0.0011259852370824471,0.03356200389291875,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_3_TFN,dorcierr,3,TF,3869,9,7993,0.0011259852370824471,0.03356200389291875,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_3_TFN,dorcierr,3,TF,3869,9,7993,0.0011259852370824471,0.03356200389291875,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_3_TFN,dorcierr,3,TF,3869,9,7993,0.0011259852370824471,0.03356200389291875,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_4_TFN,dorcierr,4,TF,3869,9,7983,0.0011273957158962795,0.033583026137122954,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_4_TFN,dorcierr,4,TF,3869,9,7983,0.0011273957158962795,0.033583026137122954,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_4_TFN,dorcierr,4,TF,3869,9,7983,0.0011273957158962795,0.033583026137122954,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_4_TFN,dorcierr,4,TF,3869,9,7983,0.0011273957158962795,0.033583026137122954,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0314,NA,1.5288570574491554e-6,NA,NA,NA,1,Dictyota,D_DT_4_TFN,dorcierr,4,TF,3869,9,7983,0.0011273957158962795,0.033583026137122954,335,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_1_T0N,dorcierr,1,T0,3869,3,7973,3.762699109494544e-4,0.019398894644737038,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_1_T0N,dorcierr,1,T0,3869,3,7973,3.762699109494544e-4,0.019398894644737038,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_1_T0N,dorcierr,1,T0,3869,3,7973,3.762699109494544e-4,0.019398894644737038,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_1_T0N,dorcierr,1,T0,3869,3,7973,3.762699109494544e-4,0.019398894644737038,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_1_T0N,dorcierr,1,T0,3869,3,7973,3.762699109494544e-4,0.019398894644737038,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_1_TFN,dorcierr,1,TF,3869,22,7986,0.0027548209366391185,0.052510516464792496,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_1_TFN,dorcierr,1,TF,3869,22,7986,0.0027548209366391185,0.052510516464792496,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_1_TFN,dorcierr,1,TF,3869,22,7986,0.0027548209366391185,0.052510516464792496,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_1_TFN,dorcierr,1,TF,3869,22,7986,0.0027548209366391185,0.052510516464792496,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_1_TFN,dorcierr,1,TF,3869,22,7986,0.0027548209366391185,0.052510516464792496,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_2_T0N,dorcierr,2,T0,3869,0,7976,0,0,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_2_T0N,dorcierr,2,T0,3869,0,7976,0,0,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_2_T0N,dorcierr,2,T0,3869,0,7976,0,0,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_2_T0N,dorcierr,2,T0,3869,0,7976,0,0,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_2_T0N,dorcierr,2,T0,3869,0,7976,0,0,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_2_TFN,dorcierr,2,TF,3869,8,7982,0.0010022550739163117,0.03166370305927555,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_2_TFN,dorcierr,2,TF,3869,8,7982,0.0010022550739163117,0.03166370305927555,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_2_TFN,dorcierr,2,TF,3869,8,7982,0.0010022550739163117,0.03166370305927555,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_2_TFN,dorcierr,2,TF,3869,8,7982,0.0010022550739163117,0.03166370305927555,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_2_TFN,dorcierr,2,TF,3869,8,7982,0.0010022550739163117,0.03166370305927555,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_3_TFN,dorcierr,3,TF,3869,13,7993,0.0016264231202302013,0.040339876507074705,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_3_TFN,dorcierr,3,TF,3869,13,7993,0.0016264231202302013,0.040339876507074705,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_3_TFN,dorcierr,3,TF,3869,13,7993,0.0016264231202302013,0.040339876507074705,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_3_TFN,dorcierr,3,TF,3869,13,7993,0.0016264231202302013,0.040339876507074705,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_3_TFN,dorcierr,3,TF,3869,13,7993,0.0016264231202302013,0.040339876507074705,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_4_TFN,dorcierr,4,TF,3869,35,7983,0.004384316672929977,0.06626265244200023,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_4_TFN,dorcierr,4,TF,3869,35,7983,0.004384316672929977,0.06626265244200023,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_4_TFN,dorcierr,4,TF,3869,35,7983,0.004384316672929977,0.06626265244200023,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_4_TFN,dorcierr,4,TF,3869,35,7983,0.004384316672929977,0.06626265244200023,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0346,NA,8.553289632118321e-10,NA,NA,NA,1,Dictyota,D_DT_4_TFN,dorcierr,4,TF,3869,35,7983,0.004384316672929977,0.06626265244200023,286,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonadaceae_unclassified;,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified,
Night,Otu0372,NA,0.01741841620726638,NA,NA,NA,1,Dictyota,D_DT_1_T0N,dorcierr,1,T0,3869,0,7973,0,0,261,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Stappiaceae;Labrenzia;,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia,
