Tree#	Groups	WScore	
1	Mordor1CWT4-WATFlag05	0.901181
1	Mordor1_M1CWT3-WATFlag05	0.753412
1	Mordor2_CW_2_T3-WATFlag05	0.605350
1	Mordor3_M3CWT4-WATFlag05	0.655058
1	OW_2_T1-WATFlag05	0.215816
1	OW_2_T2-WATFlag05	0.325755
1	OW_2_T3-WATFlag05	0.258583
1	OW_2_T4-WATFlag05	0.739776
1	SB508_SC710-WATFlag05	0.612189
1	SURFlag02-WATFlag05	0.166052
1	SURFlag03-WATFlag05	0.183468
1	SURFlag04-WATFlag05	0.169619
1	SURFlag05-WATFlag05	0.159020
1	Spiffy1-WATFlag05	0.304559
1	Spiffy10-WATFlag05	0.216104
1	Spiffy11-WATFlag05	0.221058
1	Spiffy12-WATFlag05	0.228568
1	Spiffy13-WATFlag05	0.239896
1	Spiffy14-WATFlag05	0.244205
1	Spiffy15-WATFlag05	0.254712
1	Spiffy16-WATFlag05	0.245875
1	Spiffy17-WATFlag05	0.242998
1	Spiffy18-WATFlag05	0.258602
1	Spiffy19-WATFlag05	0.254411
1	Spiffy2-WATFlag05	0.280576
1	Spiffy20-WATFlag05	0.257455
1	Spiffy3-WATFlag05	0.276990
1	Spiffy4-WATFlag05	0.261613
1	Spiffy5-WATFlag05	0.269888
1	Spiffy6-WATFlag05	0.381285
1	Spiffy7-WATFlag05	0.314671
1	Spiffy8-WATFlag05	0.256161
1	Spiffy9-WATFlag05	0.239991
1	TW_2_T2-WATFlag05	0.258343
1	TW_2_T3-WATFlag05	0.663726
1	TW_2_T4-WATFlag05	0.227202
1	WATFlag01-WATFlag05	0.070577
1	WATFlag02-WATFlag05	0.062454
1	WATFlag03-WATFlag05	0.067923
1	WATFlag04-WATFlag05	0.074608
1	AL_2_T1-WATFlag06	0.959354
1	AL_2_T3-WATFlag06	0.728455
1	AR_2_T2-WATFlag06	0.572914
1	AW_2_T1-WATFlag06	0.644303
1	AW_2_T2-WATFlag06	0.612877
1	AW_2_T3-WATFlag06	0.366455
1	CL_2_T1-WATFlag06	0.826069
1	CL_2_T2-WATFlag06	0.589644
1	CR_2_T3-WATFlag06	0.588349
1	DORCIERR_D_WA_2_TFN-WATFlag06	0.714613
1	D_CC_1_T0D-WATFlag06	0.437810
1	D_CC_1_T0N-WATFlag06	0.316165
1	D_CC_1_TFD-WATFlag06	0.505449
1	D_CC_1_TFN-WATFlag06	0.618798
1	D_CC_2_T0D-WATFlag06	0.354907
1	D_CC_2_T0N-WATFlag06	0.313683
1	D_CC_2_TFD-WATFlag06	0.542331
1	D_CC_2_TFN-WATFlag06	0.547537
1	D_CC_3_TFD-WATFlag06	0.511405
1	D_CC_3_TFN-WATFlag06	0.558117
1	D_CC_4_TFD-WATFlag06	0.516293
1	D_CC_4_TFN-WATFlag06	0.633191
1	D_DT_1_T0D-WATFlag06	0.374346
1	D_DT_1_T0N-WATFlag06	0.327314
1	D_DT_1_TFN-WATFlag06	0.593475
1	D_DT_2_T0D-WATFlag06	0.367144
1	D_DT_2_T0N-WATFlag06	0.341852
1	D_DT_2_TFD-WATFlag06	0.557768
1	D_DT_2_TFN-WATFlag06	0.583011
1	D_DT_3_TFD-WATFlag06	0.547773
1	D_DT_3_TFN-WATFlag06	0.625743
1	D_DT_4_TFD-WATFlag06	0.549319
1	D_DT_4_TFN-WATFlag06	0.610109
1	D_IN_1_T0D-WATFlag06	0.292361
1	D_IN_1_T0N-WATFlag06	0.249414
1	D_IN_2_T0D-WATFlag06	0.272645
1	D_IN_2_T0N-WATFlag06	0.222834
1	D_OF_1_T0D-WATFlag06	0.311900
1	D_OF_1_T0N-WATFlag06	0.505693
1	D_OF_2_T0D-WATFlag06	0.287762
1	D_OF_2_T0N-WATFlag06	0.541530
1	D_PL_1_T0D-WATFlag06	0.469402
1	D_PL_1_T0N-WATFlag06	0.160595
1	D_PL_1_TFD-WATFlag06	0.508845
1	D_PL_1_TFN-WATFlag06	0.668204
1	D_PL_2_T0D-WATFlag06	0.506343
1	D_PL_2_T0N-WATFlag06	0.164251
1	D_PL_2_TFD-WATFlag06	0.473237
1	D_PL_2_TFN-WATFlag06	0.668630
1	D_PL_3_TFD-WATFlag06	0.515170
1	D_PL_4_TFD-WATFlag06	0.511570
1	D_PL_4_TFN-WATFlag06	0.712784
1	D_PV_1_T0D-WATFlag06	0.569024
1	D_PV_1_T0N-WATFlag06	0.260227
1	D_PV_1_TFD-WATFlag06	0.534335
1	D_PV_1_TFN-WATFlag06	0.826697
1	D_PV_2_T0D-WATFlag06	0.522120
1	D_PV_2_T0N-WATFlag06	0.261105
1	D_PV_2_TFD-WATFlag06	0.530413
1	D_PV_2_TFN_SA503_SC704-WATFlag06	0.599910
1	D_PV_2_TFN_SA504_SC704-WATFlag06	0.690517
1	D_PV_3_TFD-WATFlag06	0.527549
1	D_PV_4_TFD-WATFlag06	0.577915
1	D_PV_4_TFN-WATFlag06	0.766507
1	D_TR_1_T0D-WATFlag06	0.321454
1	D_TR_1_T0N-WATFlag06	0.584353
1	D_TR_1_TFD-WATFlag06	0.479166
1	D_TR_1_TFN-WATFlag06	0.824462
1	D_TR_2_T0D-WATFlag06	0.324154
1	D_TR_2_T0N-WATFlag06	0.543932
1	D_TR_2_TFD-WATFlag06	0.478683
1	D_TR_2_TFN-WATFlag06	0.751922
1	D_TR_3_TFD-WATFlag06	0.489437
1	D_TR_3_TFN-WATFlag06	0.586534
1	D_TR_4_TFD-WATFlag06	0.521427
1	D_TR_4_TFN-WATFlag06	0.652761
1	D_WA_1_T0D-WATFlag06	0.417119
1	D_WA_1_T0N-WATFlag06	0.372826
1	D_WA_1_TFD-WATFlag06	0.499384
1	D_WA_1_TFN-WATFlag06	0.655214
1	D_WA_2_T0D-WATFlag06	0.336309
1	D_WA_2_T0N-WATFlag06	0.391652
1	D_WA_2_TFD-WATFlag06	0.514337
1	D_WA_3_TFD-WATFlag06	0.469239
1	D_WA_3_TFN-WATFlag06	0.643678
1	D_WA_4_TFD-WATFlag06	0.482859
1	D_WA_4_TFN_SA503_SC703-WATFlag06	0.668161
1	D_WA_4_TFN_SA504_SC703-WATFlag06	0.618464
1	Dorcierr_D_DT_1_TFD-WATFlag06	0.541262
1	Dorcierr_unlabeled_SC505_SA709-WATFlag06	0.453260
1	Dorcierr_unlabeled_SC505_SA710-WATFlag06	0.443573
1	INTFlag01-WATFlag06	0.167543
1	INTFlag02-WATFlag06	0.183268
1	INTFlag17-WATFlag06	0.194485
1	INTFlag20-WATFlag06	0.166924
1	M1ALT2-WATFlag06	0.764956
1	M1ALT3-WATFlag06	0.695650
1	M1ART2-WATFlag06	0.515439
1	M1ART3-WATFlag06	0.484418
1	M1AWT1-WATFlag06	0.626711
1	M1AWT2-WATFlag06	0.644954
1	M1AWT3-WATFlag06	0.670701
1	M1CLT2-WATFlag06	0.681640
1	M1CLT3-WATFlag06	0.712293
1	M1CLT4-WATFlag06	0.807350
1	M1CRT2-WATFlag06	0.740774
1	M1CRT3-WATFlag06	0.775324
1	M1OWT1-WATFlag06	0.144003
1	M1OWT3-WATFlag06	0.188584
1	M1TWT2-WATFlag06	0.319392
1	M1TWT3-WATFlag06	0.304680
1	M3ALT4-WATFlag06	0.430459
1	M3ART3-WATFlag06	0.642298
1	M3AWT3-WATFlag06	0.427263
1	M3AWT4-WATFlag06	0.656837
1	M3CLT3-WATFlag06	0.508690
1	M3CLT4-WATFlag06	0.585517
1	M3CRT3-WATFlag06	0.625486
1	M3CRT4-WATFlag06	0.549122
1	M3CWT3-WATFlag06	0.444219
1	M3OWT2-WATFlag06	0.347516
1	M3TWT1-WATFlag06	0.540670
1	M3TWT2-WATFlag06	0.520778
1	MCR_LTER_FR15-WATFlag06	0.149785
1	MCR_LTER_FR30-WATFlag06	0.147475
1	MCR_LTER_FR48-WATFlag06	0.161277
1	MOCKPlateIII_SC508_SC711-WATFlag06	0.607950
1	MOCKPlateV-WATFlag06	0.607853
1	Mordor1CWT4-WATFlag06	0.898336
1	Mordor1_M1CWT3-WATFlag06	0.746358
1	Mordor2_CW_2_T3-WATFlag06	0.590535
1	Mordor3_M3CWT4-WATFlag06	0.641696
1	OW_2_T1-WATFlag06	0.187250
1	OW_2_T2-WATFlag06	0.310368
1	OW_2_T3-WATFlag06	0.227040
1	OW_2_T4-WATFlag06	0.733475
1	SB508_SC710-WATFlag06	0.606506
1	SURFlag02-WATFlag06	0.181351
1	SURFlag03-WATFlag06	0.196285
1	SURFlag04-WATFlag06	0.188263
1	SURFlag05-WATFlag06	0.178891
1	Spiffy1-WATFlag06	0.281807
1	Spiffy10-WATFlag06	0.184284
1	Spiffy11-WATFlag06	0.192176
1	Spiffy12-WATFlag06	0.199333
1	Spiffy13-WATFlag06	0.213480
1	Spiffy14-WATFlag06	0.213540
1	Spiffy15-WATFlag06	0.226248
1	Spiffy16-WATFlag06	0.215169
1	Spiffy17-WATFlag06	0.215848
1	Spiffy18-WATFlag06	0.227047
1	Spiffy19-WATFlag06	0.225272
1	Spiffy2-WATFlag06	0.256010
1	Spiffy20-WATFlag06	0.233641
1	Spiffy3-WATFlag06	0.252813
1	Spiffy4-WATFlag06	0.235807
1	Spiffy5-WATFlag06	0.244373
1	Spiffy6-WATFlag06	0.357177
1	Spiffy7-WATFlag06	0.288439
1	Spiffy8-WATFlag06	0.234576
1	Spiffy9-WATFlag06	0.212396
1	TW_2_T2-WATFlag06	0.232067
1	TW_2_T3-WATFlag06	0.655549
1	TW_2_T4-WATFlag06	0.197471
1	WATFlag01-WATFlag06	0.093131
1	WATFlag02-WATFlag06	0.078228
1	WATFlag03-WATFlag06	0.096754
1	WATFlag04-WATFlag06	0.104014
1	WATFlag05-WATFlag06	0.060368
1	AL_2_T1-WATFlag15	0.959571
1	AL_2_T3-WATFlag15	0.734990
1	AR_2_T2-WATFlag15	0.556220
1	AW_2_T1-WATFlag15	0.643504
1	AW_2_T2-WATFlag15	0.598971
1	AW_2_T3-WATFlag15	0.357985
1	CL_2_T1-WATFlag15	0.831326
1	CL_2_T2-WATFlag15	0.581504
1	CR_2_T3-WATFlag15	0.596126
1	DORCIERR_D_WA_2_TFN-WATFlag15	0.720397
1	D_CC_1_T0D-WATFlag15	0.438943
1	D_CC_1_T0N-WATFlag15	0.305564
1	D_CC_1_TFD-WATFlag15	0.458574
1	D_CC_1_TFN-WATFlag15	0.595422
1	D_CC_2_T0D-WATFlag15	0.337790
1	D_CC_2_T0N-WATFlag15	0.311496
1	D_CC_2_TFD-WATFlag15	0.494934
1	D_CC_2_TFN-WATFlag15	0.500134
1	D_CC_3_TFD-WATFlag15	0.461226
1	D_CC_3_TFN-WATFlag15	0.532980
1	D_CC_4_TFD-WATFlag15	0.466094
1	D_CC_4_TFN-WATFlag15	0.633926
1	D_DT_1_T0D-WATFlag15	0.335731
1	D_DT_1_T0N-WATFlag15	0.315508
1	D_DT_1_TFN-WATFlag15	0.587618
1	D_DT_2_T0D-WATFlag15	0.327019
1	D_DT_2_T0N-WATFlag15	0.320952
1	D_DT_2_TFD-WATFlag15	0.506382
1	D_DT_2_TFN-WATFlag15	0.579488
1	D_DT_3_TFD-WATFlag15	0.495537
1	D_DT_3_TFN-WATFlag15	0.626666
1	D_DT_4_TFD-WATFlag15	0.497936
1	D_DT_4_TFN-WATFlag15	0.589154
1	D_IN_1_T0D-WATFlag15	0.250095
1	D_IN_1_T0N-WATFlag15	0.211431
1	D_IN_2_T0D-WATFlag15	0.231813
1	D_IN_2_T0N-WATFlag15	0.191505
1	D_OF_1_T0D-WATFlag15	0.314282
1	D_OF_1_T0N-WATFlag15	0.514380
1	D_OF_2_T0D-WATFlag15	0.289913
1	D_OF_2_T0N-WATFlag15	0.552253
1	D_PL_1_T0D-WATFlag15	0.475103
1	D_PL_1_T0N-WATFlag15	0.175888
1	D_PL_1_TFD-WATFlag15	0.499141
1	D_PL_1_TFN-WATFlag15	0.661070
1	D_PL_2_T0D-WATFlag15	0.510566
1	D_PL_2_T0N-WATFlag15	0.184393
1	D_PL_2_TFD-WATFlag15	0.462238
1	D_PL_2_TFN-WATFlag15	0.666645
1	D_PL_3_TFD-WATFlag15	0.508386
1	D_PL_4_TFD-WATFlag15	0.506076
1	D_PL_4_TFN-WATFlag15	0.711939
1	D_PV_1_T0D-WATFlag15	0.574062
1	D_PV_1_T0N-WATFlag15	0.221379
1	D_PV_1_TFD-WATFlag15	0.495211
1	D_PV_1_TFN-WATFlag15	0.829763
1	D_PV_2_T0D-WATFlag15	0.528066
1	D_PV_2_T0N-WATFlag15	0.218818
1	D_PV_2_TFD-WATFlag15	0.496239
1	D_PV_2_TFN_SA503_SC704-WATFlag15	0.602766
1	D_PV_2_TFN_SA504_SC704-WATFlag15	0.697886
1	D_PV_3_TFD-WATFlag15	0.493075
1	D_PV_4_TFD-WATFlag15	0.548705
1	D_PV_4_TFN-WATFlag15	0.770609
1	D_TR_1_T0D-WATFlag15	0.280290
1	D_TR_1_T0N-WATFlag15	0.588369
1	D_TR_1_TFD-WATFlag15	0.427825
1	D_TR_1_TFN-WATFlag15	0.827959
1	D_TR_2_T0D-WATFlag15	0.292159
1	D_TR_2_T0N-WATFlag15	0.548595
1	D_TR_2_TFD-WATFlag15	0.426066
1	D_TR_2_TFN-WATFlag15	0.757087
1	D_TR_3_TFD-WATFlag15	0.441712
1	D_TR_3_TFN-WATFlag15	0.572453
1	D_TR_4_TFD-WATFlag15	0.473365
1	D_TR_4_TFN-WATFlag15	0.654301
1	D_WA_1_T0D-WATFlag15	0.421288
1	D_WA_1_T0N-WATFlag15	0.377161
1	D_WA_1_TFD-WATFlag15	0.497688
1	D_WA_1_TFN-WATFlag15	0.661616
1	D_WA_2_T0D-WATFlag15	0.343292
1	D_WA_2_T0N-WATFlag15	0.395881
1	D_WA_2_TFD-WATFlag15	0.512315
1	D_WA_3_TFD-WATFlag15	0.468943
1	D_WA_3_TFN-WATFlag15	0.650086
1	D_WA_4_TFD-WATFlag15	0.466972
1	D_WA_4_TFN_SA503_SC703-WATFlag15	0.667546
1	D_WA_4_TFN_SA504_SC703-WATFlag15	0.623936
1	Dorcierr_D_DT_1_TFD-WATFlag15	0.489637
1	Dorcierr_unlabeled_SC505_SA709-WATFlag15	0.462356
1	Dorcierr_unlabeled_SC505_SA710-WATFlag15	0.450553
1	INTFlag01-WATFlag15	0.201411
1	INTFlag02-WATFlag15	0.218315
1	INTFlag17-WATFlag15	0.214120
1	INTFlag20-WATFlag15	0.199084
1	M1ALT2-WATFlag15	0.768563
1	M1ALT3-WATFlag15	0.701749
1	M1ART2-WATFlag15	0.519451
1	M1ART3-WATFlag15	0.489676
1	M1AWT1-WATFlag15	0.632119
1	M1AWT2-WATFlag15	0.627982
1	M1AWT3-WATFlag15	0.660389
1	M1CLT2-WATFlag15	0.686848
1	M1CLT3-WATFlag15	0.718576
1	M1CLT4-WATFlag15	0.812553
1	M1CRT2-WATFlag15	0.743923
1	M1CRT3-WATFlag15	0.780036
1	M1OWT1-WATFlag15	0.161087
1	M1OWT3-WATFlag15	0.191367
1	M1TWT2-WATFlag15	0.326108
1	M1TWT3-WATFlag15	0.310528
1	M3ALT4-WATFlag15	0.432657
1	M3ART3-WATFlag15	0.624561
1	M3AWT3-WATFlag15	0.431489
1	M3AWT4-WATFlag15	0.638612
1	M3CLT3-WATFlag15	0.496312
1	M3CLT4-WATFlag15	0.592209
1	M3CRT3-WATFlag15	0.609528
1	M3CRT4-WATFlag15	0.533615
1	M3CWT3-WATFlag15	0.431944
1	M3OWT2-WATFlag15	0.348114
1	M3TWT1-WATFlag15	0.547660
1	M3TWT2-WATFlag15	0.525934
1	MCR_LTER_FR15-WATFlag15	0.178017
1	MCR_LTER_FR30-WATFlag15	0.175493
1	MCR_LTER_FR48-WATFlag15	0.192433
1	MOCKPlateIII_SC508_SC711-WATFlag15	0.605588
1	MOCKPlateV-WATFlag15	0.605542
1	Mordor1CWT4-WATFlag15	0.899994
1	Mordor1_M1CWT3-WATFlag15	0.752350
1	Mordor2_CW_2_T3-WATFlag15	0.575968
1	Mordor3_M3CWT4-WATFlag15	0.624603
1	OW_2_T1-WATFlag15	0.178934
1	OW_2_T2-WATFlag15	0.318021
1	OW_2_T3-WATFlag15	0.225443
1	OW_2_T4-WATFlag15	0.736110
1	SB508_SC710-WATFlag15	0.604259
1	SURFlag02-WATFlag15	0.215127
1	SURFlag03-WATFlag15	0.213261
1	SURFlag04-WATFlag15	0.220338
1	SURFlag05-WATFlag15	0.207491
1	Spiffy1-WATFlag15	0.276560
1	Spiffy10-WATFlag15	0.165825
1	Spiffy11-WATFlag15	0.183002
1	Spiffy12-WATFlag15	0.196894
1	Spiffy13-WATFlag15	0.201476
1	Spiffy14-WATFlag15	0.187296
1	Spiffy15-WATFlag15	0.211297
1	Spiffy16-WATFlag15	0.195315
1	Spiffy17-WATFlag15	0.210494
1	Spiffy18-WATFlag15	0.194123
1	Spiffy19-WATFlag15	0.190871
1	Spiffy2-WATFlag15	0.254365
1	Spiffy20-WATFlag15	0.221781
1	Spiffy3-WATFlag15	0.244431
1	Spiffy4-WATFlag15	0.235993
1	Spiffy5-WATFlag15	0.240030
1	Spiffy6-WATFlag15	0.338884
1	Spiffy7-WATFlag15	0.255301
1	Spiffy8-WATFlag15	0.223353
1	Spiffy9-WATFlag15	0.202282
1	TW_2_T2-WATFlag15	0.224203
1	TW_2_T3-WATFlag15	0.657348
1	TW_2_T4-WATFlag15	0.198953
1	WATFlag01-WATFlag15	0.123661
1	WATFlag02-WATFlag15	0.111883
1	WATFlag03-WATFlag15	0.138958
1	WATFlag04-WATFlag15	0.148440
1	WATFlag05-WATFlag15	0.097573
1	WATFlag06-WATFlag15	0.077273
1	AL_2_T1-WATFlag16	0.959346
1	AL_2_T3-WATFlag16	0.731784
1	AR_2_T2-WATFlag16	0.592331
1	AW_2_T1-WATFlag16	0.665439
1	AW_2_T2-WATFlag16	0.634815
1	AW_2_T3-WATFlag16	0.410570
1	CL_2_T1-WATFlag16	0.827049
1	CL_2_T2-WATFlag16	0.603521
1	CR_2_T3-WATFlag16	0.587283
1	DORCIERR_D_WA_2_TFN-WATFlag16	0.725200
1	D_CC_1_T0D-WATFlag16	0.469151
1	D_CC_1_T0N-WATFlag16	0.346429
1	D_CC_1_TFD-WATFlag16	0.550947
1	D_CC_1_TFN-WATFlag16	0.662867
1	D_CC_2_T0D-WATFlag16	0.392828
1	D_CC_2_T0N-WATFlag16	0.338637
1	D_CC_2_TFD-WATFlag16	0.587140
1	D_CC_2_TFN-WATFlag16	0.594062
1	D_CC_3_TFD-WATFlag16	0.558665
1	D_CC_3_TFN-WATFlag16	0.601185
1	D_CC_4_TFD-WATFlag16	0.563547
1	D_CC_4_TFN-WATFlag16	0.673511
1	D_DT_1_T0D-WATFlag16	0.416709
1	D_DT_1_T0N-WATFlag16	0.359079
1	D_DT_1_TFN-WATFlag16	0.639362
1	D_DT_2_T0D-WATFlag16	0.410521
1	D_DT_2_T0N-WATFlag16	0.372412
1	D_DT_2_TFD-WATFlag16	0.606244
1	D_DT_2_TFN-WATFlag16	0.631835
1	D_DT_3_TFD-WATFlag16	0.595641
1	D_DT_3_TFN-WATFlag16	0.665088
1	D_DT_4_TFD-WATFlag16	0.597301
1	D_DT_4_TFN-WATFlag16	0.656429
1	D_IN_1_T0D-WATFlag16	0.331158
1	D_IN_1_T0N-WATFlag16	0.318703
1	D_IN_2_T0D-WATFlag16	0.308032
1	D_IN_2_T0N-WATFlag16	0.292613
1	D_OF_1_T0D-WATFlag16	0.363994
1	D_OF_1_T0N-WATFlag16	0.497608
1	D_OF_2_T0D-WATFlag16	0.336583
1	D_OF_2_T0N-WATFlag16	0.528318
1	D_PL_1_T0D-WATFlag16	0.474672
1	D_PL_1_T0N-WATFlag16	0.186457
1	D_PL_1_TFD-WATFlag16	0.543621
1	D_PL_1_TFN-WATFlag16	0.679633
1	D_PL_2_T0D-WATFlag16	0.511672
1	D_PL_2_T0N-WATFlag16	0.158378
1	D_PL_2_TFD-WATFlag16	0.509116
1	D_PL_2_TFN-WATFlag16	0.680465
1	D_PL_3_TFD-WATFlag16	0.536818
1	D_PL_4_TFD-WATFlag16	0.542804
1	D_PL_4_TFN-WATFlag16	0.724335
1	D_PV_1_T0D-WATFlag16	0.576252
1	D_PV_1_T0N-WATFlag16	0.334272
1	D_PV_1_TFD-WATFlag16	0.567716
1	D_PV_1_TFN-WATFlag16	0.828085
1	D_PV_2_T0D-WATFlag16	0.536426
1	D_PV_2_T0N-WATFlag16	0.338100
1	D_PV_2_TFD-WATFlag16	0.571717
1	D_PV_2_TFN_SA503_SC704-WATFlag16	0.625514
1	D_PV_2_TFN_SA504_SC704-WATFlag16	0.698214
1	D_PV_3_TFD-WATFlag16	0.571046
1	D_PV_4_TFD-WATFlag16	0.613093
1	D_PV_4_TFN-WATFlag16	0.771573
1	D_TR_1_T0D-WATFlag16	0.356142
1	D_TR_1_T0N-WATFlag16	0.591898
1	D_TR_1_TFD-WATFlag16	0.523108
1	D_TR_1_TFN-WATFlag16	0.824728
1	D_TR_2_T0D-WATFlag16	0.360125
1	D_TR_2_T0N-WATFlag16	0.550690
1	D_TR_2_TFD-WATFlag16	0.523678
1	D_TR_2_TFN-WATFlag16	0.762109
1	D_TR_3_TFD-WATFlag16	0.533968
1	D_TR_3_TFN-WATFlag16	0.628953
1	D_TR_4_TFD-WATFlag16	0.566852
1	D_TR_4_TFN-WATFlag16	0.686491
1	D_WA_1_T0D-WATFlag16	0.430323
1	D_WA_1_T0N-WATFlag16	0.373692
1	D_WA_1_TFD-WATFlag16	0.527520
1	D_WA_1_TFN-WATFlag16	0.683831
1	D_WA_2_T0D-WATFlag16	0.345792
1	D_WA_2_T0N-WATFlag16	0.393142
1	D_WA_2_TFD-WATFlag16	0.545292
1	D_WA_3_TFD-WATFlag16	0.490606
1	D_WA_3_TFN-WATFlag16	0.673869
1	D_WA_4_TFD-WATFlag16	0.523014
1	D_WA_4_TFN_SA503_SC703-WATFlag16	0.680962
1	D_WA_4_TFN_SA504_SC703-WATFlag16	0.651514
1	Dorcierr_D_DT_1_TFD-WATFlag16	0.590905
1	Dorcierr_unlabeled_SC505_SA709-WATFlag16	0.456291
1	Dorcierr_unlabeled_SC505_SA710-WATFlag16	0.442467
1	INTFlag01-WATFlag16	0.107479
1	INTFlag02-WATFlag16	0.121627
1	INTFlag17-WATFlag16	0.230998
1	INTFlag20-WATFlag16	0.107096
1	M1ALT2-WATFlag16	0.765930
1	M1ALT3-WATFlag16	0.696656
1	M1ART2-WATFlag16	0.514777
1	M1ART3-WATFlag16	0.496916
1	M1AWT1-WATFlag16	0.624597
1	M1AWT2-WATFlag16	0.661723
1	M1AWT3-WATFlag16	0.684183
1	M1CLT2-WATFlag16	0.680819
1	M1CLT3-WATFlag16	0.710377
1	M1CLT4-WATFlag16	0.805257
1	M1CRT2-WATFlag16	0.741127
1	M1CRT3-WATFlag16	0.774678
1	M1OWT1-WATFlag16	0.182798
1	M1OWT3-WATFlag16	0.231834
1	M1TWT2-WATFlag16	0.317577
1	M1TWT3-WATFlag16	0.302072
1	M3ALT4-WATFlag16	0.435438
1	M3ART3-WATFlag16	0.657261
1	M3AWT3-WATFlag16	0.449814
1	M3AWT4-WATFlag16	0.672023
1	M3CLT3-WATFlag16	0.531614
1	M3CLT4-WATFlag16	0.589376
1	M3CRT3-WATFlag16	0.639408
1	M3CRT4-WATFlag16	0.571478
1	M3CWT3-WATFlag16	0.463602
1	M3OWT2-WATFlag16	0.355149
1	M3TWT1-WATFlag16	0.543510
1	M3TWT2-WATFlag16	0.538082
1	MCR_LTER_FR15-WATFlag16	0.099794
1	MCR_LTER_FR30-WATFlag16	0.100170
1	MCR_LTER_FR48-WATFlag16	0.097985
1	MOCKPlateIII_SC508_SC711-WATFlag16	0.616745
1	MOCKPlateV-WATFlag16	0.616725
1	Mordor1CWT4-WATFlag16	0.897057
1	Mordor1_M1CWT3-WATFlag16	0.744148
1	Mordor2_CW_2_T3-WATFlag16	0.604691
1	Mordor3_M3CWT4-WATFlag16	0.655754
1	OW_2_T1-WATFlag16	0.251725
1	OW_2_T2-WATFlag16	0.325329
1	OW_2_T3-WATFlag16	0.296697
1	OW_2_T4-WATFlag16	0.734676
1	SB508_SC710-WATFlag16	0.615415
1	SURFlag02-WATFlag16	0.124839
1	SURFlag03-WATFlag16	0.153384
1	SURFlag04-WATFlag16	0.124741
1	SURFlag05-WATFlag16	0.114639
1	Spiffy1-WATFlag16	0.339400
1	Spiffy10-WATFlag16	0.256517
1	Spiffy11-WATFlag16	0.256313
1	Spiffy12-WATFlag16	0.262558
1	Spiffy13-WATFlag16	0.274191
1	Spiffy14-WATFlag16	0.285632
1	Spiffy15-WATFlag16	0.294631
1	Spiffy16-WATFlag16	0.287143
1	Spiffy17-WATFlag16	0.272656
1	Spiffy18-WATFlag16	0.299540
1	Spiffy19-WATFlag16	0.294855
1	Spiffy2-WATFlag16	0.306892
1	Spiffy20-WATFlag16	0.293954
1	Spiffy3-WATFlag16	0.312138
1	Spiffy4-WATFlag16	0.287245
1	Spiffy5-WATFlag16	0.300500
1	Spiffy6-WATFlag16	0.389338
1	Spiffy7-WATFlag16	0.321062
1	Spiffy8-WATFlag16	0.261371
1	Spiffy9-WATFlag16	0.273932
1	TW_2_T2-WATFlag16	0.273750
1	TW_2_T3-WATFlag16	0.656710
1	TW_2_T4-WATFlag16	0.252286
1	WATFlag01-WATFlag16	0.052542
1	WATFlag02-WATFlag16	0.069159
1	WATFlag03-WATFlag16	0.047693
1	WATFlag04-WATFlag16	0.043162
1	WATFlag05-WATFlag16	0.082859
1	WATFlag06-WATFlag16	0.106933
1	WATFlag15-WATFlag16	0.152000
1	AL_2_T1-WATFlag17	0.958366
1	AL_2_T3-WATFlag17	0.723879
1	AR_2_T2-WATFlag17	0.558550
1	AW_2_T1-WATFlag17	0.636401
1	AW_2_T2-WATFlag17	0.603482
1	AW_2_T3-WATFlag17	0.358230
1	CL_2_T1-WATFlag17	0.826448
1	CL_2_T2-WATFlag17	0.575863
1	CR_2_T3-WATFlag17	0.583476
1	DORCIERR_D_WA_2_TFN-WATFlag17	0.711722
1	D_CC_1_T0D-WATFlag17	0.426562
1	D_CC_1_T0N-WATFlag17	0.298917
1	D_CC_1_TFD-WATFlag17	0.479860
1	D_CC_1_TFN-WATFlag17	0.597723
1	D_CC_2_T0D-WATFlag17	0.331998
1	D_CC_2_T0N-WATFlag17	0.303335
1	D_CC_2_TFD-WATFlag17	0.516531
1	D_CC_2_TFN-WATFlag17	0.521353
1	D_CC_3_TFD-WATFlag17	0.483568
1	D_CC_3_TFN-WATFlag17	0.534253
1	D_CC_4_TFD-WATFlag17	0.488624
1	D_CC_4_TFN-WATFlag17	0.622770
1	D_DT_1_T0D-WATFlag17	0.357714
1	D_DT_1_T0N-WATFlag17	0.303187
1	D_DT_1_TFN-WATFlag17	0.580423
1	D_DT_2_T0D-WATFlag17	0.348738
1	D_DT_2_T0N-WATFlag17	0.317394
1	D_DT_2_TFD-WATFlag17	0.534363
1	D_DT_2_TFN-WATFlag17	0.570179
1	D_DT_3_TFD-WATFlag17	0.523961
1	D_DT_3_TFN-WATFlag17	0.619354
1	D_DT_4_TFD-WATFlag17	0.526262
1	D_DT_4_TFN-WATFlag17	0.593512
1	D_IN_1_T0D-WATFlag17	0.254224
1	D_IN_1_T0N-WATFlag17	0.245350
1	D_IN_2_T0D-WATFlag17	0.233586
1	D_IN_2_T0N-WATFlag17	0.218686
1	D_OF_1_T0D-WATFlag17	0.328738
1	D_OF_1_T0N-WATFlag17	0.495848
1	D_OF_2_T0D-WATFlag17	0.299455
1	D_OF_2_T0N-WATFlag17	0.530179
1	D_PL_1_T0D-WATFlag17	0.464236
